GeneID	control	control	perturbed	control	perturbed	control	perturbed	perturbed
677774	0	0	0	0	0	1	0	0
9473	256	1273	831	369	596	406	236	165
6118	831	1100	1119	490	900	1041	1030	1807
27293	3	13	6	1	2	0	0	2
55113	507	608	360	388	468	494	401	503
2140	639	1230	950	490	599	887	625	771
5724	4	8	6	5	1	6	5	1
22826	1957	3779	2963	1614	1991	2218	1646	2862
93974	964	1554	1093	700	740	762	731	1170
83667	1450	1209	971	1395	978	1302	1167	1072
54797	263	419	336	249	327	328	234	421
65979	667	853	871	516	853	809	686	1042
1104	2207	1673	2283	1071	2024	1376	1972	6419
8420	557	474	500	356	371	365	484	873
6080	6	6	6	9	6	7	10	15
26768	7	4	0	2	3	4	8	6
54952	330	436	393	282	314	312	261	468
85028	218	291	321	158	222	173	209	449
692212	16	4	5	4	3	3	7	8
677838	11	17	13	7	13	5	7	21
677825	5	7	11	5	7	8	8	14
692073	3	12	6	6	4	4	6	3
115273	96	345	166	83	74	101	64	110
6883	652	912	644	538	612	647	514	902
105378616	6	11	7	7	3	13	3	15
26824	0	1	1	1	1	1	0	1
10691	285	448	291	280	328	444	290	447
51441	1218	1690	1019	1029	870	1647	759	1221
4985	6	16	22	8	9	5	2	10
2035	656	1906	1350	1020	1117	1257	684	810
399474	380	677	429	332	428	355	301	318
6429	1662	2394	1797	1488	1575	2126	1383	2183
51102	317	361	296	264	285	318	259	446
10076	1195	516	547	644	1548	1926	1890	1459
101928460	0	0	0	0	0	1	0	0
107984933	0	0	1	0	0	0	0	0
107984934	0	1	0	0	1	0	0	0
101929406	0	0	0	0	0	0	0	1
105378617	0	0	0	0	0	2	0	0
105378618	0	0	0	0	0	0	0	0
4146	10	13	12	1	5	6	11	13
100129196	23	33	39	10	22	11	19	25
7805	32	82	133	40	96	16	98	230
100616164	0	0	0	0	0	0	0	0
105378620	0	0	0	0	0	0	0	0
105378621	0	0	0	0	0	0	0	0
105378622	2	1	1	0	0	0	1	4
400748	0	0	0	0	0	0	0	0
9672	2720	2350	2433	1184	2646	2198	2651	4416
9698	1810	2641	1882	1596	2012	2644	1480	2350
692234	1	3	2	2	0	3	3	1
692235	1	3	2	2	0	3	3	1
692200	0	0	0	1	0	0	0	0
107984935	3	0	0	2	2	2	1	1
79570	6	19	23	3	10	28	7	14
9410	585	906	748	432	544	596	477	974
51538	691	1295	1075	575	651	780	633	999
2170	495	1075	338	67	111	116	104	440
105378623	0	0	0	0	0	0	0	0
107985470	0	0	0	0	0	0	1	0
347735	411	428	261	75	111	152	153	391
105378625	0	0	0	0	0	0	0	0
105379772	0	0	0	0	0	0	0	0
149086	0	0	0	0	0	0	0	0
284551	0	0	0	0	0	0	0	0
105378626	2	0	0	1	0	0	0	0
64129	5	0	1	15	7	0	2	9
3061	16	18	9	11	10	12	10	11
553115	1340	2101	1415	1113	1120	1310	904	1244
107985471	25	17	11	14	23	25	37	52
105378628	2	7	7	4	3	6	8	13
1307	8703	10084	7701	7296	9768	12098	15079	11854
101929444	117	74	51	74	100	108	260	251
576	471	347	332	290	539	357	1107	884
100423028	0	0	0	0	0	0	0	0
90853	537	733	381	372	497	707	615	344
8073	6565	11531	7407	5208	5274	6137	4416	6711
10657	2190	3000	2432	1772	2222	3603	2260	3216
55116	521	630	526	300	424	619	511	599
100847018	0	0	0	0	0	0	0	0
23633	1976	2824	2192	1741	2160	2141	1502	2743
200081	3259	4472	3470	2696	3689	3565	3184	4290
79140	227	283	199	180	248	167	158	366
56063	463	488	376	394	370	413	281	439
55721	84	113	103	51	88	69	95	127
149069	56	54	40	35	35	36	35	41
8668	4080	4851	3598	3174	3688	3931	2952	4776
339483	235	399	354	244	360	122	287	435
84734	92	211	165	61	86	26	36	112
3932	0	0	0	1	0	0	0	0
3065	1499	1739	1584	980	1489	1425	1395	2556
65108	568	1070	641	322	665	2647	821	1018
105378629	4	4	3	3	2	4	3	2
81629	73	93	80	55	78	69	84	126
100128071	10	6	0	8	8	7	6	6
55108	2046	3156	2580	1789	2086	2329	1671	2538
728116	2	0	1	0	2	3	4	9
653121	261	321	310	243	402	430	259	411
102723870	0	3	1	1	0	0	0	1
339487	413	515	324	336	325	358	220	382
5928	2878	3409	2517	2352	2666	3302	2180	4234
81493	3567	3575	1862	2777	2203	2874	1303	4213
57648	1513	1741	984	1082	1183	1888	1037	1742
8565	3822	4782	4080	3468	2187	3680	2578	3173
64766	794	1237	1022	700	1043	890	804	1392
252995	23	46	49	69	78	21	28	36
105378631	4	3	1	0	2	2	0	0
3208	9	28	39	18	37	18	22	22
113452	338	848	644	386	666	422	470	451
105378632	0	0	0	0	0	1	0	0
127544	386	631	605	551	874	534	454	625
204	1832	3190	2338	1431	1649	1694	1443	2493
105378635	0	0	0	1	0	0	0	0
113451	67	100	110	92	140	81	74	123
112268224	0	1	1	1	2	0	2	0
55223	165	190	115	127	148	205	116	186
149076	690	695	605	531	850	780	783	994
127550	1	3	2	0	0	1	1	0
1912	2870	3374	2335	1988	2248	4673	2563	3083
100500853	31	39	28	26	23	56	32	41
101929464	0	0	0	0	1	0	1	0
7579	372	467	388	275	334	390	281	376
114784	591	225	173	158	184	978	841	1633
105378638	0	0	0	0	1	0	0	0
127540	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0
84970	2	3	0	0	0	0	1	20
105378639	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0
105378642	2	4	3	0	2	1	0	1
2709	1	7	8	2	4	4	1	5
127534	0	2	1	0	0	1	0	2
2707	4	15	41	12	21	1	0	1
2701	0	2	1	0	1	0	0	2
113444	505	843	634	466	527	554	365	744
58512	1	3	7	1	2	1	0	2
653160	61	44	39	46	61	49	44	92
100506144	706	891	461	601	600	603	379	566
9204	424	638	462	356	440	582	336	501
79830	233	391	386	202	242	291	228	362
105378644	0	0	0	1	2	0	1	2
6421	2661	3830	2953	1885	2442	3640	2282	3823
9202	1639	2314	2200	1502	2052	2052	1563	2455
100861513	30	41	51	33	49	47	37	40
79932	1696	2407	1816	1703	2571	1492	1498	2698
23154	1587	2349	1529	1234	1280	1319	1188	1803
339488	46	55	61	27	57	28	38	50
105378645	4	5	9	7	9	2	3	2
5690	1651	3348	2486	1295	1581	1638	1352	2331
105378646	0	0	0	0	0	0	0	0
127703	872	1416	859	824	784	1059	586	796
63967	69	393	170	46	31	63	104	321
192670	382	528	376	417	493	538	372	470
26523	1090	1700	1093	980	1138	1687	950	1163
192669	437	697	599	502	618	715	555	602
105378647	0	0	0	0	0	0	0	0
27285	3	0	4	0	1	3	3	3
54936	680	1135	843	501	709	585	531	1006
1296	2073	1521	1538	1538	2233	3431	2843	2706
27095	1166	1806	1097	1161	1037	1413	757	1319
55700	2282	4098	2708	1934	1914	2489	1602	3033
9967	2757	3783	3247	2826	3203	4398	2887	3905
79729	154	305	325	75	106	153	224	333
55194	1057	1361	1036	823	951	1347	1298	1490
83931	950	1704	1576	789	1012	1330	789	1398
84967	776	1049	731	636	747	937	515	755
127700	150	215	196	135	193	195	149	209
109616970	0	2	1	0	1	0	2	0
107984940	3	7	6	2	3	6	1	6
64960	950	1227	978	811	948	897	684	1212
1441	0	0	0	0	0	0	0	0
107984941	0	1	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0
2899	0	0	0	0	0	0	0	0
100422898	0	0	0	0	0	0	0	0
107984942	0	0	3	1	0	3	4	1
728431	60	165	130	43	64	147	141	57
80149	319	519	322	283	292	243	247	607
102465438	2	1	0	1	0	2	0	1
64769	942	1605	1158	867	1022	1120	855	1144
100847010	2	1	0	1	2	1	0	9
105378649	9	14	16	5	10	13	9	15
79753	289	473	430	268	399	451	308	506
7802	396	499	508	348	632	532	537	666
29889	934	1339	1078	704	702	953	618	1361
284654	6	4	6	4	5	1	1	5
54955	407	529	602	359	487	393	396	675
55143	53	576	561	28	37	83	75	198
284656	0	0	3	1	2	0	1	2
105378650	0	0	0	0	0	0	0	0
149175	74	103	184	52	159	84	178	248
79693	218	318	279	176	196	227	165	314
127687	702	689	616	444	543	495	554	797
4520	641	980	408	650	474	759	375	507
3633	524	818	606	633	660	763	609	535
105378651	14	20	15	15	19	18	14	9
10946	1366	2285	1775	1237	1517	1572	1261	2189
2275	845	1085	666	553	638	548	426	711
51118	512	893	731	480	580	663	542	975
5453	2	0	0	1	1	1	0	1
107985103	2	0	1	3	2	0	2	2
105378653	16	1	1	17	17	4	9	16
100500801	0	0	0	0	0	0	0	0
105378655	0	0	0	0	1	0	0	0
105378654	1	0	1	0	2	1	1	4
339442	1	0	1	0	0	1	0	1
105378657	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0
64121	1459	3367	2626	1936	2366	1954	1657	2091
100527950	136	186	234	99	168	120	164	454
26292	130	175	230	96	161	117	164	448
105378663	3	6	2	2	4	5	0	4
81025	5	11	4	3	5	3	1	7
54933	33	85	77	21	32	16	29	104
105378662	19	41	31	24	22	15	7	14
79647	1105	1424	1034	951	1017	1179	832	1732
4725	1948	1984	1193	1269	1239	2009	1125	1936
23499	4919	6249	4864	5020	6912	6577	3820	9239
643314	1105	1083	769	1096	1469	702	561	2473
105378950	0	0	0	0	0	0	0	0
353500	82	63	45	87	85	121	92	106
192217	21	21	36	9	26	26	27	42
728448	365	254	203	225	287	425	400	359
8761	7123	5105	4904	4873	6309	6816	5859	9859
101929516	579	449	383	427	522	560	502	801
677834	1	1	2	1	0	1	2	2
26508	4	1	3	0	1	1	0	1
84618	0	0	0	0	0	0	0	0
51440	0	0	0	0	0	0	0	0
10450	828	1247	1160	689	877	829	749	1162
656	16	32	31	7	18	14	14	23
64064	24	20	38	8	23	22	28	41
105378666	0	0	0	0	0	0	0	0
101929536	0	0	0	0	0	0	0	0
105378951	1	1	2	0	1	0	0	0
107985740	3	0	0	1	0	0	0	0
105378665	1	0	0	0	0	0	0	0
105378667	0	0	0	0	0	0	0	0
54802	212	455	310	246	315	385	266	353
4610	20	49	9	16	22	9	5	9
105378668	2	4	0	2	1	1	0	0
84879	294	304	155	132	112	176	119	296
105378669	1	1	2	0	0	1	1	2
10487	4623	9193	5915	4663	4517	4612	3122	5522
5538	3679	6300	5954	3421	5178	3101	3652	6835
105378671	0	0	0	0	0	0	0	0
6018	505	1019	706	600	661	979	527	744
127391	0	0	1	1	0	1	0	0
10269	1708	2780	1689	1806	1501	2525	1120	1642
1298	22	55	60	32	43	48	23	21
107984945	0	1	1	1	0	0	0	1
64744	1253	2115	1287	578	590	752	502	1249
65243	130	171	188	106	119	299	167	207
339559	68	117	101	94	89	86	88	111
105378672	5	7	5	8	5	7	2	7
64789	117	223	185	78	121	155	112	199
127396	40	43	38	29	60	33	47	44
105378673	0	0	0	0	0	0	0	0
9783	88	38	53	58	55	32	48	44
105378675	0	1	1	0	0	0	0	0
105378674	0	0	0	0	0	0	0	0
100130557	35	35	34	33	37	22	29	46
4802	800	822	636	686	782	795	612	871
407034	0	0	0	0	0	0	0	0
407031	0	0	0	0	0	0	0	0
9132	2	1	0	2	1	4	2	3
105378676	0	0	0	0	0	0	0	0
163732	48	11	10	16	17	68	47	119
1503	605	942	507	287	234	319	273	1019
100507178	45	42	35	28	37	34	27	69
200172	23	13	15	6	18	21	13	18
22955	1004	1251	1107	731	1000	903	867	1368
100132074	4	32	23	3	2	3	1	6
101929901	1	12	5	1	0	2	1	0
105378678	10	0	1	2	18	7	30	23
1907	0	0	0	0	0	1	1	7
59269	46	74	67	31	71	67	60	168
2981	0	0	0	0	0	0	0	0
2980	0	0	0	0	0	0	0	0
22887	992	1525	1232	945	1129	1378	958	1391
284716	0	1	4	3	3	1	1	3
84217	20	42	41	59	62	19	24	20
728621	81	153	165	96	130	91	119	129
79717	610	785	696	660	758	683	552	712
10465	230	536	480	183	270	305	303	493
4904	10170	12924	9563	8814	8758	11763	8596	12877
149461	0	1	1	0	0	0	0	0
64175	4112	5926	4540	2967	3197	3720	3013	4665
79078	234	290	308	197	271	315	268	360
105378683	2	6	7	3	4	2	2	4
100129924	2	5	4	2	0	5	4	8
107984946	5	3	1	3	1	4	4	1
374969	268	310	248	192	229	324	194	254
114625	828	652	979	576	1202	874	1108	1736
51058	269	302	220	191	224	313	245	277
339539	0	0	0	0	0	1	0	0
6513	855	1688	1131	837	986	1288	776	1183
440584	26	22	30	18	22	13	14	26
440585	0	2	2	3	0	0	0	0
10969	943	1512	1063	865	823	905	581	1189
102465439	0	1	0	1	0	1	2	3
149465	16	20	18	2	17	7	9	18
105378685	1	6	1	0	1	2	1	1
128218	0	0	0	0	0	0	0	3
149466	0	0	0	0	0	0	0	0
7075	0	3	2	2	3	3	1	3
4352	7	7	3	5	3	3	5	3
105378687	1	5	2	2	0	0	0	0
991	82	916	882	33	33	108	82	208
64834	2174	3061	1858	1553	1549	1746	1282	2288
102466723	2	2	3	1	0	1	3	5
112268225	10	10	7	8	13	6	8	12
112950	797	1280	1156	638	801	778	780	1216
107984947	36	49	51	25	31	43	38	51
23334	1377	1622	1220	1274	1485	1622	1333	1565
100873952	32	45	31	33	37	43	34	24
102465440	0	1	0	0	1	0	0	1
81888	238	241	193	235	266	277	221	299
5792	2045	1401	1257	1349	1957	906	1176	2570
9682	1499	1671	1822	1067	1579	1764	1605	2316
100132774	59	68	62	50	49	65	57	69
6487	454	508	520	310	400	385	431	681
101929592	1	0	0	0	0	0	0	0
102464830	0	0	0	0	0	0	0	0
9048	2	8	7	2	1	1	2	5
105378688	6	5	5	4	2	8	5	4
101929609	56	94	69	59	83	56	59	89
9670	866	1261	997	798	1125	870	831	1307
1802	427	521	390	348	414	355	295	591
533	1122	1906	1473	950	1103	1344	898	1490
8704	1860	2890	2231	1214	1399	1337	1533	2958
149473	127	231	156	114	199	104	150	246
6536	658	650	641	476	372	318	362	363
107984948	16	28	15	25	15	6	5	11
128209	40	58	31	6	4	5	7	24
105378952	0	0	0	0	0	0	0	1
55929	584	595	424	500	501	561	434	579
79033	1011	1392	1110	797	812	902	751	1099
100874278	15	17	12	9	11	10	7	16
106635545	0	0	0	0	0	0	0	0
55182	1046	1435	966	1007	1193	1285	1010	1293
107984951	0	0	0	0	0	0	0	0
100847089	0	0	0	0	0	0	0	0
107984950	187	299	189	152	169	193	142	218
79639	113	178	128	86	109	119	93	161
109623472	0	0	0	0	0	0	0	0
339541	29	63	79	33	54	30	48	75
105378690	5	10	11	5	6	3	7	13
26828	0	0	1	0	0	0	0	1
26830	0	0	0	0	0	0	2	0
11004	60	744	999	35	68	108	85	206
109623476	0	1	2	0	0	0	0	0
6202	14863	10578	11399	10309	13250	15302	15348	24153
26811	2	2	5	2	3	5	1	7
94161	2	1	3	0	1	2	2	5
94162	8	9	7	0	2	9	4	7
94163	1	3	2	3	1	3	2	3
266675	20	31	16	23	21	23	14	17
1263	883	713	383	744	667	916	540	901
343521	333	218	90	174	148	243	155	246
149478	422	331	164	259	223	422	249	332
107984952	82	44	39	49	66	106	72	116
8643	257	212	149	104	115	46	64	137
8891	622	912	536	559	446	488	282	679
79654	2197	3122	2249	1720	1821	1876	1389	2033
7389	2763	3179	2167	1602	1767	1557	1188	2468
57643	47	99	79	7	19	48	65	96
105378691	10	10	8	7	4	4	4	4
400752	10	10	8	6	4	4	4	4
84842	4	7	3	4	1	4	1	6
4595	304	353	193	181	174	287	226	263
114034	164	300	229	164	236	237	191	266
10420	183	187	153	161	231	214	148	210
126661	17	55	35	22	17	23	36	22
25974	1261	1973	1505	1006	1114	1127	933	1791
5052	4047	7243	5973	3580	3866	4104	3437	6332
10327	1539	1870	1312	1032	1029	1549	1227	1637
4678	968	1651	1427	761	1107	1352	1134	2281
149483	8	8	8	8	14	15	13	23
60313	1641	2552	2183	1673	1975	2201	1386	2195
728963	1	0	2	4	6	4	7	10
51249	404	573	492	354	488	445	354	533
3652	403	510	348	322	386	403	282	436
105378693	0	0	0	0	0	0	0	0
23139	2643	2808	2107	1791	2107	2356	2116	2997
105378694	1	1	0	0	0	0	0	0
110117499	265	140	212	60	192	351	450	630
8503	326	159	245	71	240	422	550	763
101929626	2	3	3	1	1	0	0	4
10103	108	45	79	39	50	47	53	99
110117498	0	0	0	0	0	0	0	0
55624	2930	3030	1997	1893	2207	2277	1801	4044
541468	124	88	70	44	54	86	98	104
8438	105	296	214	53	81	91	124	203
10489	2465	3353	2615	1951	2538	2354	1997	3159
7388	1904	2075	1902	1460	1742	1959	1595	2807
387338	376	523	398	372	430	541	341	518
2166	53	32	59	32	66	40	56	85
729041	8	10	7	4	6	6	6	5
101929651	1	0	1	0	0	0	0	2
127343	0	6	1	0	2	21	4	1
105378696	0	0	0	0	0	0	0	0
100507423	30	20	20	18	22	17	12	19
148930	0	0	0	0	0	0	0	0
8569	541	674	430	436	482	556	402	474
148932	558	634	576	413	584	425	339	759
105378697	2	2	0	2	0	0	1	2
64756	940	1095	1003	755	1125	878	823	1337
374973	2	3	4	1	2	0	1	3
100130197	38	58	73	43	66	51	62	84
9813	2436	3725	4089	2311	4267	3201	3532	5523
105378698	4	7	3	3	4	11	4	5
105378699	0	0	0	0	0	0	0	0
1580	0	0	0	0	0	0	0	0
163720	0	0	0	0	0	0	1	0
1579	0	0	0	0	0	0	0	0
260293	12	3	1	10	11	2	2	11
199974	1	0	0	0	0	0	2	0
284541	0	0	0	0	0	0	0	0
105378701	10	9	10	6	12	7	16	13
100874253	3	1	5	1	7	0	4	3
10158	6	4	4	2	10	2	14	50
6886	0	0	0	0	1	0	0	0
6491	67	403	375	70	110	91	131	316
51727	2457	3613	3386	2164	2707	2952	2532	4561
102724077	0	2	1	0	2	2	3	1
2301	0	0	0	0	0	1	1	1
84793	75	11	8	10	27	47	48	75
2306	34	3	8	5	14	56	34	35
107984953	0	0	0	0	0	0	0	0
388630	44	10	17	101	250	41	28	97
105379778	0	0	0	1	1	1	0	0
391037	0	0	0	0	1	1	0	0
200010	5	6	6	3	10	17	19	15
54558	329	322	380	222	421	337	352	536
84871	0	0	0	0	0	0	0	0
79656	3	0	1	0	4	7	6	4
105378706	0	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0	0
100874313	0	0	0	0	0	0	0	0
107984954	0	0	0	0	0	0	0	0
105378708	0	0	0	0	0	0	0	0
1996	0	0	0	0	0	0	0	0
105378709	0	0	0	0	0	0	0	0
107984955	0	0	0	0	0	0	0	0
105378711	0	0	0	0	0	0	0	0
105378710	0	0	0	0	0	0	0	0
105378712	0	0	0	0	0	0	0	0
63950	0	0	1	0	3	1	1	0
105378714	0	0	0	0	0	0	0	0
11124	778	1101	902	680	909	798	751	1159
105378715	1	1	1	0	2	3	2	1
112268262	0	1	1	0	0	0	0	1
1031	603	848	915	325	368	764	584	755
100616189	0	0	0	1	0	0	0	1
102466656	0	0	0	0	0	0	1	0
284546	0	0	1	0	0	2	1	1
105378716	3	2	1	2	0	1	0	4
26994	2869	4453	3362	2597	2770	3212	2030	3792
22996	16	44	78	20	49	42	33	37
105378717	0	0	0	0	0	0	1	0
102724097	0	0	0	0	0	0	1	0
2060	1687	2077	1975	1730	2456	1769	1609	2557
105378720	1	1	2	0	1	1	1	0
441884	0	0	0	0	0	0	0	0
105378719	0	0	0	0	0	0	0	0
114883	1038	1719	1715	1147	1300	1289	944	1532
4898	3103	4435	3529	3021	3640	3648	2555	4661
105378721	98	135	111	102	123	107	71	133
100313892	2	3	5	3	3	5	4	6
5865	243	580	565	550	586	282	611	1058
51060	1522	2230	2214	1450	1826	1548	1392	2315
112970	102	157	118	103	122	112	76	147
104355143	0	0	0	0	0	0	0	0
91408	1030	1296	378	912	370	1228	271	386
107984956	0	0	0	0	1	0	0	0
9372	1038	1209	1267	1073	1509	1488	1126	1632
200014	1072	1604	1218	943	1205	1222	1013	1396
4998	28	165	98	13	24	30	43	100
84950	708	1285	1233	713	938	959	907	1426
23318	1039	1283	1121	924	1172	1427	990	1493
105378723	0	0	0	0	0	0	0	0
2882	606	442	511	606	1108	508	679	1228
348378	0	0	0	1	1	0	1	4
65260	681	1167	904	824	961	774	601	1186
79699	1179	1676	1406	1215	1528	1434	1060	1661
440590	2	26	19	3	5	4	2	3
55268	1228	1251	1025	1090	1298	1191	1184	1090
6342	2804	4322	2585	2971	2813	2723	1761	2841
127435	2369	3563	1796	7190	5855	2533	1257	865
6512	74	104	66	237	187	80	28	14
105378724	14	10	9	11	8	3	2	3
1376	572	967	756	674	838	550	469	895
54987	960	1442	927	1043	1030	873	723	1072
4116	364	710	480	289	311	374	255	430
100507564	37	50	34	21	24	22	23	29
7804	277	973	725	100	229	175	392	579
105378728	6	16	13	3	5	2	5	10
105378726	8	18	11	2	2	3	5	11
105378732	2	6	2	0	1	2	0	1
105378731	5	6	6	1	2	2	1	2
105378730	2	5	8	1	2	2	2	1
107984957	1	2	1	2	3	2	2	4
163742	0	0	0	0	0	0	0	0
105378733	0	0	0	0	0	0	0	0
63948	0	0	0	0	0	0	0	0
148979	298	28	26	110	124	43	59	373
55706	323	773	709	323	428	425	472	790
54432	447	637	590	482	663	561	456	752
1733	4	6	1	2	4	6	4	3
51668	231	469	360	252	292	326	205	335
115353	674	1006	779	578	695	702	499	867
388633	0	0	0	0	0	0	0	0
9528	6794	10404	7026	6940	7574	6825	4404	6906
127428	368	468	441	313	512	336	384	611
100616315	0	1	0	0	0	0	0	0
200008	1	0	1	0	0	1	0	2
606495	353	488	462	275	467	363	403	590
51253	1369	1949	1632	1087	1273	1362	1006	1780
23648	826	1168	954	599	773	1003	842	1212
619518	11	13	10	4	18	12	11	21
105378735	0	0	0	0	0	0	0	0
105378734	0	0	0	0	0	0	0	0
26027	75	81	73	38	71	46	80	48
338094	9	15	12	4	10	9	12	15
100527960	319	608	464	302	371	345	321	520
374977	15	7	9	9	21	8	20	11
7268	310	612	472	302	359	342	308	520
25973	147	221	198	125	154	164	120	223
55001	1	1	2	0	1	0	0	0
163747	0	1	1	1	0	0	1	0
1718	9154	9821	5227	760	1093	791	1496	10877
107984958	11	31	13	2	2	0	2	10
107985760	0	0	0	0	0	0	0	0
105378736	0	0	0	0	0	0	0	0
199964	2	1	1	0	0	1	0	4
7809	0	0	0	0	1	0	0	0
255738	34	440	377	15	44	1	14	162
23358	1450	2233	2053	1538	2148	2321	1512	2274
100507634	18	26	12	20	14	15	14	24
109729135	0	0	0	0	0	0	0	0
100616272	0	0	0	0	0	0	0	0
105378740	0	0	0	0	0	0	0	0
105378739	0	0	0	0	0	0	0	0
105378738	0	1	0	0	0	0	0	0
105378737	4	2	4	0	2	0	1	0
105378741	1	1	1	0	5	0	0	3
105378744	0	0	0	1	0	0	0	1
8613	10814	9531	6930	7276	11394	3217	3854	14438
101929935	0	0	0	0	1	0	0	0
5563	108	27	41	35	60	36	40	310
199920	0	0	0	0	1	0	0	0
731	0	0	0	0	0	0	0	0
732	0	0	0	0	0	0	0	0
105378745	0	0	0	0	0	0	0	0
112267900	0	0	0	0	0	0	0	0
1600	0	0	0	1	1	1	0	0
105378748	0	0	0	0	0	0	0	0
105378747	0	0	0	0	0	0	0	0
101926890	0	0	0	0	0	0	0	0
105378746	0	0	0	0	0	0	0	0
107984960	3	0	3	2	1	4	0	11
115209	274	339	259	273	338	292	192	349
4070	4	8	7	7	8	3	4	7
114803	680	841	767	570	797	941	757	980
112268263	0	0	0	0	0	0	0	0
105378751	0	4	0	1	0	1	0	7
3725	3622	5075	2881	2650	2442	5718	3389	4306
100131060	5	6	15	1	9	3	2	9
101926907	8	7	10	8	7	10	5	10
107984961	0	0	0	0	0	0	2	0
105378753	14	37	21	15	13	12	9	31
101926925	11	30	29	9	32	9	13	29
729467	3	7	2	1	2	1	1	4
105378756	32	33	30	25	7	18	15	25
55277	290	408	219	292	268	298	145	258
100616409	0	0	0	0	0	0	0	0
101926944	0	2	0	2	1	2	0	0
105378758	0	0	0	0	0	0	0	0
51361	0	0	0	1	1	0	3	1
1573	10	3	10	4	1	16	8	16
127795	0	1	2	0	1	0	0	0
105378760	0	1	0	0	0	0	0	0
107984963	0	0	0	0	0	0	0	0
105378761	0	0	0	0	0	0	0	0
107984962	0	0	0	0	0	0	0	0
107985379	0	0	0	0	0	0	1	1
105378763	0	0	0	0	0	0	0	0
101926964	1	0	0	2	0	5	1	1
105378764	0	1	0	0	0	1	0	1
100996570	7	5	4	4	7	67	26	5
4774	450	498	481	543	783	635	608	660
645030	0	0	0	0	0	0	0	0
105378766	0	1	0	1	0	0	0	1
107984964	0	0	0	0	0	0	0	0
414927	0	0	0	1	0	0	0	3
83941	468	606	444	410	508	523	330	642
10207	230	245	234	172	255	323	227	284
113219465	0	0	0	0	0	0	0	0
107984965	0	0	0	0	0	0	0	0
100422902	0	0	0	0	0	0	0	0
100422946	0	0	0	0	0	0	0	0
54596	0	0	0	0	0	3	0	0
163782	0	0	0	0	1	0	0	0
105378768	0	1	0	0	0	0	0	0
7398	518	1076	948	555	743	836	670	1027
85440	1482	2609	2083	2051	2188	1677	1046	2109
27329	0	0	0	0	0	1	0	0
84938	207	322	274	219	277	253	189	293
105378769	0	0	0	0	0	0	0	0
199899	0	0	0	0	0	0	0	0
105378770	0	0	0	0	0	0	0	0
100996301	1	0	1	0	0	0	1	1
27022	1	0	0	0	0	0	1	0
102464823	0	0	0	0	0	0	0	0
29929	192	264	189	206	217	227	167	219
23421	197	269	209	116	136	152	138	243
102724319	0	0	0	0	0	0	0	0
84455	323	557	461	340	501	549	344	441
79469	19	29	20	19	10	22	10	8
5236	2077	3182	2285	2105	2574	2209	1748	2740
105378771	0	1	0	0	1	1	0	0
4919	989	1347	791	1475	1183	1452	770	826
105378772	0	0	0	0	0	0	0	0
101927034	6	22	1	54	18	0	1	6
105378773	1	1	0	1	0	1	2	0
148581	0	0	0	1	0	0	0	0
105378774	0	0	0	0	0	0	0	0
107984966	1	1	1	2	1	0	0	0
57685	494	498	321	457	743	478	407	750
100616338	0	0	0	0	0	0	0	0
55225	412	385	354	353	497	447	327	466
3716	5375	8786	6595	7028	7434	7955	4539	7368
101927084	6	4	2	8	13	2	4	4
100500854	4	0	0	0	0	2	1	0
406893	0	0	0	0	0	0	0	0
205	897	2175	1080	792	725	991	496	1073
9829	32	70	68	41	60	49	97	104
102724416	0	0	0	1	2	1	0	1
112268227	0	0	0	0	0	0	0	0
3953	597	976	711	570	687	560	383	865
54741	2587	3258	1931	3074	3085	3388	1896	2933
5142	216	256	239	214	383	160	171	216
101927139	0	0	0	0	0	0	0	0
105378776	0	0	0	0	0	0	1	0
84251	307	333	176	238	386	427	359	504
100422871	1	0	0	0	0	0	0	0
200132	10	11	3	6	8	1	0	11
10022	1	0	1	0	0	1	0	2
79819	94	192	179	113	154	109	115	157
57708	551	1065	916	635	915	927	774	955
23169	840	920	547	717	800	951	594	1094
400757	0	0	0	0	0	2	0	0
149233	0	0	0	0	0	0	0	0
3595	2	1	1	3	2	1	0	3
105378779	0	0	1	0	0	1	0	1
26135	5026	7197	5954	4198	4876	6261	4779	8396
102724481	0	0	0	0	0	0	0	0
105378780	0	0	0	0	0	0	0	0
1647	1217	1164	732	901	551	3661	686	1090
55970	8254	11435	9134	7774	9436	8858	6018	13313
105378781	0	0	0	0	0	0	0	1
100289178	44	52	51	46	52	138	68	72
9077	55	161	62	57	40	133	35	22
79971	2976	2495	2267	2856	3190	6865	3869	3566
100302279	0	0	0	0	0	0	0	0
105378782	0	0	0	0	0	0	0	0
6121	0	0	0	0	0	0	0	0
55635	48	596	643	26	23	67	57	143
101927220	3	5	7	0	0	0	0	0
107984967	0	0	0	0	0	0	0	0
105378783	0	0	0	0	0	0	0	0
105378785	0	0	0	0	0	0	0	0
