GeneID	control	control	perturbed	perturbed	perturbed
149461	2	0	0	0	0
64175	1173	1155	1369	1773	1723
79078	412	428	442	435	422
105378683	10	12	5	12	6
100129924	9	7	8	16	6
107984946	1	3	1	3	1
374969	266	294	308	289	303
114625	913	994	1153	1061	1126
51058	217	185	227	207	186
339539	0	0	0	2	0
6513	15190	12126	18449	16158	14868
440584	53	71	116	131	100
440585	14	18	10	11	16
10969	4348	4014	4311	3231	2957
102465439	0	3	1	1	2
149465	76	52	162	173	136
105378685	13	7	20	24	17
128218	5	3	6	23	18
149466	9	4	3	7	0
7075	1	0	5	11	7
4352	38	21	30	19	19
105378687	20	23	24	21	18
991	6689	4692	3288	2011	1864
64834	6855	6392	8148	7867	6754
102466723	1	4	1	2	3
112268225	3	7	4	5	5
112950	1522	1585	1516	1555	1445
107984947	225	232	222	186	179
23334	1010	1152	960	1040	1101
100873952	28	30	16	26	30
102465440	0	0	0	0	0
81888	309	250	284	323	329
5792	11391	11072	14652	19777	17125
9682	2127	1979	2922	3077	2516
100132774	179	189	246	253	212
6487	509	520	515	579	493
101929592	0	0	1	0	0
102464830	0	0	0	0	0
9048	1	2	0	7	3
105378688	0	3	2	0	1
101929609	49	26	43	47	37
9670	628	464	707	683	559
1802	1529	1189	1185	1217	906
533	3561	3878	3582	3588	3548
8704	1499	1010	1507	1493	1145
149473	372	274	352	455	415
6536	782	552	516	438	369
107984948	22	22	18	15	13
128209	0	2	2	0	3
105378952	0	1	0	0	0
55929	694	597	753	746	758
79033	2137	1693	1855	1862	1593
100874278	12	10	15	11	6
106635545	0	0	1	0	0
55182	1589	1377	1443	1527	1466
107984951	7	1	2	3	4
100847089	0	0	0	0	0
107984950	498	482	508	536	478
79639	352	260	405	439	355
109623472	0	1	0	0	0
339541	12	8	23	34	26
105378690	2	2	3	3	3
26828	0	0	0	1	0
26830	0	0	0	0	0
11004	2771	2355	1726	1055	1092
109623476	1	3	2	0	0
6202	20461	20046	20312	19782	16480
26811	4	4	2	20	4
94161	7	8	2	5	5
94162	3	4	1	4	2
94163	11	10	11	3	16
266675	2	5	0	6	0
1263	996	1177	1136	1572	1590
343521	50	181	80	143	175
149478	41	130	63	115	218
107984952	2	10	5	11	9
8643	2	2	2	4	3
8891	803	720	679	529	503
79654	1785	1350	1724	1709	1437
7389	4084	3974	4455	3951	3355
57643	265	211	468	480	441
105378691	11	8	6	5	10
400752	11	8	5	4	10
84842	170	89	90	63	61
4595	548	553	412	397	383
114034	1172	1073	1071	1107	883
10420	101	160	142	189	129
126661	80	96	45	47	51
25974	4502	4115	4408	4122	3359
5052	18032	16217	17323	16676	13119
10327	1680	1917	2375	2926	2535
4678	4183	5176	3543	3799	3482
149483	4	23	4	6	20
60313	5340	6098	5765	6137	5809
728963	0	6	0	0	2
51249	1191	1199	1204	988	1031
3652	569	687	553	525	527
105378693	0	0	0	0	0
23139	1964	1589	1766	1598	1444
105378694	0	0	0	0	0
110117499	270	271	409	401	307
8503	332	299	496	487	366
101929626	3	7	10	11	11
10103	9170	12400	10501	12454	11844
110117498	0	0	0	0	0
55624	3315	3233	3973	3607	3596
541468	33	26	43	43	37
8438	970	902	524	438	414
10489	2599	1975	2746	3143	2422
7388	5934	5904	5713	5720	4697
387338	1246	1295	1306	1355	1138
2166	10	11	12	21	13
729041	8	11	10	5	11
101929651	1	2	2	2	2
127343	41	29	42	42	37
105378696	0	0	0	0	0
100507423	78	83	114	109	122
148930	0	0	0	0	0
8569	857	815	924	970	1022
148932	529	547	629	1022	766
105378697	2	0	1	1	0
64756	1591	1580	2038	2002	1932
374973	1	3	1	1	1
100130197	273	274	368	430	344
9813	8096	7984	9653	11744	9724
105378698	12	17	14	15	14
105378699	0	0	0	0	0
1580	0	0	0	0	0
163720	0	0	0	0	0
1579	0	1	0	0	0
260293	40	82	84	105	112
199974	0	1	0	0	2
284541	0	1	0	1	0
105378701	6	15	6	8	17
100874253	3	8	3	13	17
10158	0	0	0	1	1
6886	0	0	0	0	0
6491	3614	4180	2712	2075	2097
51727	13218	16886	10797	15112	13101
102724077	19	13	25	35	32
2301	2	0	0	1	0
84793	209	178	147	105	143
2306	248	206	155	245	213
107984953	1	1	0	4	2
388630	0	0	1	0	0
105379778	0	0	0	0	0
391037	0	0	0	0	0
200010	0	0	5	11	13
54558	610	703	643	727	712
84871	1	0	4	7	4
79656	2	1	12	4	6
105378706	0	0	0	0	0
101929721	0	0	0	0	0
100874313	0	0	0	0	0
107984954	0	0	0	0	0
105378708	0	0	0	0	0
1996	0	0	0	0	0
105378709	0	0	0	0	0
107984955	0	0	0	0	0
105378711	0	0	0	0	0
105378710	0	0	0	0	0
105378712	0	0	0	0	0
63950	0	0	1	0	0
105378714	0	0	0	0	0
11124	2041	2053	1750	1627	1486
105378715	0	2	0	0	0
112268262	0	1	1	0	0
1031	375	375	195	145	187
100616189	0	0	0	0	0
102466656	0	0	0	0	0
284546	0	0	0	0	0
105378716	2	3	1	2	3
26994	4941	4405	5393	6191	4856
22996	243	201	466	473	352
105378717	0	0	0	0	0
102724097	0	2	6	2	1
2060	3479	3392	4021	4275	3500
105378720	2	2	5	4	6
441884	7	6	6	6	7
105378719	0	0	0	0	0
114883	6581	7372	7651	7070	6383
4898	4651	4055	5361	4610	4108
105378721	250	220	257	288	237
100313892	14	18	29	16	25
5865	80	49	210	183	134
51060	4548	4893	4638	3977	3594
112970	295	207	257	251	187
104355143	0	0	0	0	0
91408	1645	2102	2051	1982	1766
107984956	1	0	0	0	0
9372	983	1002	1557	1677	1401
200014	1819	1625	1517	1777	1851
4998	1220	990	589	353	385
84950	1655	1694	1148	1264	1016
23318	1168	1608	1482	1420	1519
105378723	0	0	0	0	0
2882	0	1	2	0	0
348378	1	0	0	0	0
65260	1900	1535	1760	1625	1092
79699	1259	1264	1490	1415	1363
440590	0	0	0	0	0
55268	430	631	453	697	728
6342	7378	8495	10788	11600	9993
127435	0	0	0	0	0
6512	20	29	43	101	100
105378724	0	0	0	0	2
1376	2097	2144	2363	2547	2339
54987	1069	1033	1159	1087	918
4116	1041	1133	1065	975	767
100507564	48	53	50	61	49
7804	2325	3013	2838	2791	3044
105378728	83	102	93	106	88
105378726	52	75	56	46	63
105378732	4	2	3	1	3
105378731	3	3	0	2	2
105378730	3	0	5	6	5
107984957	0	1	1	1	1
163742	0	0	0	0	0
105378733	0	0	0	0	0
63948	0	0	0	0	0
148979	69	37	63	46	78
55706	5544	4860	4253	2850	2694
54432	1290	1300	1134	1171	956
1733	0	2	1	0	0
51668	1317	1647	1424	1190	1138
115353	2396	2308	2228	2218	1990
388633	16	17	37	45	33
9528	7079	10644	10492	12188	12261
127428	363	445	371	290	389
100616315	0	0	0	0	0
200008	0	0	0	0	0
606495	297	256	210	200	171
51253	4885	3375	3546	2811	2332
23648	767	622	847	976	750
619518	1	4	0	3	2
105378735	0	0	0	0	0
105378734	0	0	0	0	0
26027	207	137	221	239	188
338094	39	33	62	64	45
100527960	774	764	797	714	583
374977	1	3	0	1	2
7268	788	767	807	723	587
25973	466	329	443	449	311
55001	425	311	472	449	351
163747	2	4	2	3	2
1718	24254	21094	21662	25342	19711
107984958	98	97	75	117	73
107985760	0	0	0	0	0
105378736	0	0	0	0	2
199964	62	59	65	85	73
7809	2	0	2	0	0
255738	4980	5262	3864	7145	6238
23358	4225	3931	5367	4865	4055
100507634	35	23	16	18	31
109729135	0	0	0	0	0
100616272	0	0	0	0	0
105378740	0	0	0	0	0
105378739	0	0	0	0	0
105378738	0	0	0	0	0
105378737	0	0	0	0	0
105378741	0	0	0	0	0
105378744	0	0	0	0	1
8613	439	459	451	603	466
101929935	0	0	0	0	0
5563	1242	1077	1366	1566	1120
199920	0	0	2	3	0
731	5	4	1	2	1
732	0	0	0	0	0
105378745	0	0	0	0	0
112267900	1	0	0	0	0
1600	1	5	13	6	2
105378748	0	0	0	0	0
105378747	0	0	0	0	0
101926890	0	0	0	0	0
105378746	0	0	0	0	0
107984960	0	1	0	0	2
115209	929	1125	1069	973	950
4070	605	534	626	799	613
114803	657	1015	630	639	988
112268263	7	35	12	40	59
105378751	9	98	15	61	113
3725	4496	3265	3195	4355	3814
100131060	3	7	17	10	8
101926907	46	30	31	17	21
107984961	1	1	0	1	0
105378753	55	60	100	77	53
101926925	10	8	17	13	16
729467	2	1	2	1	4
105378756	43	36	22	30	29
55277	699	717	1086	882	774
100616409	0	0	0	0	0
101926944	0	2	0	0	0
105378758	0	0	0	0	0
51361	1222	1205	1302	1961	1366
1573	88	95	142	126	100
127795	0	0	0	0	0
105378760	0	0	0	0	0
107984963	0	0	0	0	0
105378761	0	0	0	0	0
107984962	0	0	0	0	0
107985379	0	0	0	0	0
105378763	16	18	20	32	29
101926964	0	0	0	0	0
105378764	0	0	0	0	0
100996570	0	0	0	0	0
4774	347	474	391	524	569
645030	0	0	0	0	0
105378766	2	0	0	0	0
107984964	0	0	0	0	0
414927	0	0	0	0	0
83941	674	1148	864	997	1141
10207	1154	1608	1331	1551	1447
113219465	0	0	0	0	0
107984965	0	2	0	0	0
100422902	0	0	0	0	0
100422946	0	0	0	0	0
54596	0	0	0	0	2
163782	21	7	45	25	30
105378768	0	0	0	0	0
7398	4568	4631	3002	2489	2184
85440	2992	2488	3760	3265	2778
27329	37	55	48	126	114
84938	435	455	425	327	347
105378769	0	0	0	0	0
199899	0	1	0	0	5
105378770	0	0	0	0	0
100996301	17	10	15	29	17
27022	3	3	2	0	4
102464823	0	0	0	0	0
29929	395	528	456	443	420
23421	866	1031	635	402	407
102724319	0	0	0	0	0
84455	191	253	221	191	213
79469	0	0	0	0	1
5236	5349	4490	8631	8094	6504
105378771	3	3	2	5	0
4919	2531	1796	2134	1866	1592
105378772	0	0	0	0	0
101927034	3	0	15	8	10
105378773	0	3	0	0	1
148581	0	0	0	0	0
105378774	0	0	0	0	0
107984966	3	0	1	1	1
57685	501	394	551	453	377
100616338	0	0	0	0	0
55225	668	712	919	933	775
3716	7752	6203	9067	9588	6961
101927084	0	1	0	1	4
100500854	0	2	0	0	1
406893	0	0	0	0	0
205	1988	1831	3629	3557	2794
9829	222	204	371	450	319
102724416	1	0	0	0	0
112268227	0	0	1	1	1
3953	1022	1324	1643	1885	1822
54741	5504	6054	6054	6283	6028
5142	9	9	18	19	15
101927139	0	0	0	0	0
105378776	0	0	0	0	0
84251	0	1	1	1	0
100422871	0	0	0	0	0
200132	0	0	0	0	0
10022	0	0	0	0	0
79819	107	127	160	159	174
57708	2367	3233	2152	2709	2698
23169	1658	1553	1889	2228	1832
400757	0	0	0	0	0
149233	2	1	3	4	7
3595	1	2	2	4	3
105378779	0	0	0	0	0
26135	14530	10047	9576	9408	6752
102724481	0	0	0	0	0
105378780	4	2	1	0	0
1647	1311	1367	1492	1319	1627
55970	17931	19064	18363	19370	17206
105378781	0	0	0	1	1
100289178	63	60	87	61	98
9077	82	61	145	154	94
79971	5460	4907	5819	5473	4566
100302279	0	0	0	0	0
105378782	0	0	0	0	0
6121	1	0	1	1	0
55635	3971	4187	2710	1578	1847
101927220	12	12	6	12	6
107984967	0	0	0	0	0
105378783	0	0	0	0	0
105378785	0	0	1	0	2
105378787	0	0	2	0	0
105378786	0	0	0	0	0
105378788	0	0	0	0	0
105378789	4	2	3	3	2
105378790	4	5	2	5	3
57554	11	8	16	9	17
5301	0	0	0	0	0
105378792	0	0	1	1	1
55631	1377	1536	1233	1010	1059
9295	3197	4958	2714	3247	4062
81573	1001	1041	1059	1177	1074
11147	424	399	455	403	390
102724548	3	9	1	4	7
1491	403	381	441	536	407
105378793	0	0	0	0	0
105378794	0	0	0	0	0
101927244	0	0	0	0	0
102724572	0	0	0	0	0
5733	2	0	0	2	1
107985517	0	0	0	1	0
100132618	251	312	258	255	244
9406	2374	3093	2112	2126	2094
406962	3	20	1	12	15
100852410	3	4	6	9	8
105378795	0	0	0	0	0
257194	0	0	0	0	0
100852409	0	0	0	0	0
105378797	0	0	0	0	0
105378796	0	0	0	0	0
105378798	0	0	0	0	0
339468	0	0	0	0	0
105378799	0	0	0	0	0
105378800	0	0	0	0	0
101927295	0	0	0	0	0
105378801	0	0	0	0	0
107985391	0	0	0	0	0
105378802	0	0	0	0	0
109729166	0	0	0	0	0
127255	108	113	90	75	83
100526835	94	114	115	115	100
8790	586	757	454	446	488
51086	14	18	40	41	35
105378805	0	1	0	0	0
105378803	0	0	0	0	0
127254	9	5	6	9	10
101927320	0	0	0	0	0
1429	7565	10072	9123	9763	9430
127253	2053	2046	2207	1768	1634
431707	0	0	0	0	0
204962	70	101	214	244	248
34	4115	5198	3828	4268	4254
1744	265	247	211	209	190
5876	2223	3165	2394	2408	2382
692085	2	14	1	8	7
26805	2	22	3	5	11
26804	5	17	4	7	15
4438	2	2	1	4	5
127247	0	0	0	0	0
105378806	0	0	0	0	0
101927342	0	0	0	0	0
256435	444	750	799	1031	926
105378807	0	1	0	0	0
110806286	0	0	0	0	0
81849	1	1	0	0	0
102466995	0	0	0	0	0
10026	3528	3445	3557	3098	2884
105378808	0	3	7	6	3
26289	172	138	296	170	142
26009	2841	2846	3204	3009	2642
23032	3473	4228	3951	3744	3626
374986	2030	2459	2359	2750	2588
374987	18	15	15	16	23
91624	726	892	417	688	653
8880	7570	7909	5789	6325	5105
11080	660	564	893	959	779
54810	31	35	23	57	31
107984997	16	28	13	14	20
149047	0	1	0	0	0
5737	1	0	0	0	0
10964	269	638	1238	1703	1287
10561	1528	2573	3578	3448	3315
64123	0	0	4	0	1
107984998	4	1	11	5	2
105378810	0	0	0	0	0
105378812	0	0	0	0	0
105378811	0	0	0	0	0
107983999	0	0	0	0	0
101927412	0	0	0	0	0
105378813	0	0	0	0	0
107985018	0	0	0	0	0
23266	634	802	1422	1631	1346
101927434	0	0	0	0	0
105378814	0	0	0	0	0
107985396	0	0	0	0	0
103283057	1	0	1	3	1
101927498	0	0	0	0	0
107985037	0	0	0	0	0
105378816	3	1	0	0	0
101927542	0	0	0	0	0
107985043	0	0	0	0	0
101927587	0	0	0	0	0
101927560	0	0	0	0	0
107985041	0	1	3	2	1
79739	100	99	154	153	149
5567	2461	2219	3324	2662	2258
107985046	0	0	1	0	0
112268230	0	0	0	0	0
148418	26	57	46	34	50
391051	0	1	0	0	1
58511	1	0	0	0	0
80135	2741	3064	3025	2495	2258
2787	4195	3384	3426	3064	2685
100505741	121	96	69	95	86
1486	1547	1918	1798	1946	2008
105378819	12	5	10	9	3
103695366	1	0	7	0	3
439927	0	0	0	0	0
117178	1472	1323	1133	1160	1017
102724892	1	0	2	0	5
23566	767	739	966	840	797
255231	5	17	14	12	10
55283	186	371	235	308	364
126820	4	9	10	13	8
100616481	0	0	0	0	0
84144	335	338	438	569	413
105378821	1	0	0	0	0
148423	661	941	659	770	914
8915	7858	6926	8218	10420	7407
646626	158	133	190	213	155
23576	4400	3803	3201	3478	2746
107985054	13	12	9	20	10
3491	8847	12458	12550	12765	15496
107985057	0	6	4	3	7
112268231	1	3	1	2	2
54680	1407	1047	2114	2201	1599
105378823	1	0	0	1	0
255631	36	70	62	96	81
105378824	0	0	0	1	3
105378825	0	0	0	2	2
57489	1237	1537	1400	1419	1365
102465842	1	1	0	1	1
9635	2	0	0	0	0
1179	0	0	0	0	0
105378827	0	0	0	0	0
105378826	0	0	0	0	0
22802	0	0	0	0	1
105378828	67	76	53	57	70
9629	45	61	28	12	25
51100	6403	6530	7010	6466	5691
105378831	0	0	0	0	0
9403	9821	12608	11213	10819	11146
9653	2555	2366	2569	2663	2276
339524	1	1	23	15	12
101927844	0	0	0	0	0
8543	1439	1609	1678	1768	1901
100505768	0	0	0	0	0
105378833	0	1	1	0	0
105378834	2	2	1	0	1
107985408	0	1	0	1	0
105378835	0	1	0	1	0
107985518	0	0	2	2	4
107985519	0	0	0	0	0
101927871	0	0	0	0	0
105378836	0	0	0	0	1
105378839	0	0	0	0	0
101927891	9	10	13	11	8
105378838	0	0	0	0	0
5586	11305	14169	9157	9618	9583
2959	2150	2898	2991	2875	2362
56267	1100	1394	1221	1282	1216
494115	1460	1722	1466	1328	1249
2635	4931	8435	6937	8580	8680
105378841	7	8	11	12	15
2633	1973	2743	2268	3197	2407
2634	2646	3072	3720	4822	3747
112268267	516	745	853	1141	890
105378842	20	26	54	91	57
388646	13	10	20	32	16
115361	973	1112	1700	2339	1865
107985076	2	0	0	8	5
105378843	0	0	0	0	0
115362	2	5	11	14	18
729930	0	0	0	0	0
163351	2	0	3	4	1
400759	9	14	12	15	11
105378844	0	0	2	0	0
23507	2031	1726	1480	1725	1184
84230	2260	1806	1406	1485	1115
400761	20	15	20	19	25
107985743	1	2	3	2	2
101927952	3	3	6	4	4
107985744	1	0	0	1	0
101927975	2	1	2	1	0
55144	1633	1487	1887	1562	1528
105378847	0	1	0	3	1
492303	59	50	69	45	57
284695	1367	1452	1067	1152	1081
105378848	0	0	0	0	0
105378849	4	16	9	11	13
107985088	12	30	33	34	42
105378850	0	0	0	0	0
105378851	0	0	0	0	0
105378852	0	0	0	0	0
109616984	0	0	0	0	0
343472	0	0	0	0	0
105378853	29	28	31	32	37
105378855	2	3	1	0	0
105378854	0	0	1	0	0
84146	3359	4077	3274	3188	3746
164045	2	11	11	5	8
107985412	0	0	0	0	0
107985417	0	0	0	0	0
105378856	0	0	0	0	0
8317	787	999	570	397	471
102723436	0	3	1	0	1
7049	1347	1792	1381	1623	1690
676	0	0	0	1	0
253152	547	534	559	440	406
646817	32	39	40	26	34
284697	40	45	78	65	58
23285	212	279	275	234	284
388649	0	0	0	0	0
11146	377	421	418	331	334
79871	637	816	678	657	644
2672	62	75	100	68	72
7813	746	965	680	1066	854
6125	24725	27964	27500	24462	21392
388650	348	445	619	605	553
6083	1	4	4	3	4
26782	1	4	2	5	5
22823	916	1231	1185	1266	1262
50999	7320	7536	5918	6625	6476
343099	353	595	340	294	416
107985521	0	0	1	2	1
100131564	80	166	95	136	220
1810	3456	2638	2373	2629	1914
54874	3717	3778	4226	3973	3497
107985761	0	0	0	0	0
8412	2589	1729	2280	1949	1500
100129046	177	135	177	189	157
102723480	78	78	51	50	42
723788	353	246	344	210	183
100126348	0	0	0	0	0
100189133	1	1	1	0	0
30836	3403	3544	3554	3292	2796
2730	3599	2657	2240	2412	1905
24	7	14	10	21	20
105378858	15	10	41	45	44
9411	29586	32144	38191	47494	33834
107985092	34	48	65	61	56
105378859	124	203	256	313	252
5825	6417	6161	5198	5356	4552
2152	1007	1102	813	1092	952
113219466	0	0	1	0	0
105378861	0	1	0	1	0
101928079	52	82	94	139	148
105378860	0	0	0	0	0
100616321	0	0	0	0	0
126969	990	1102	1209	1729	1410
1266	2730	3897	3222	3799	3711
105378862	5	3	4	4	2
729970	64	37	78	94	73
199857	554	579	646	609	514
105378863	1	1	0	1	0
101928098	0	0	0	0	1
148534	1960	1827	1607	2359	2048
100527978	257	291	306	342	335
101928118	3	1	2	2	5
25950	239	401	321	334	362
100996630	0	0	0	0	0
105378864	0	0	0	0	0
105379825	0	0	0	0	0
101928169	0	0	0	0	0
107985420	0	0	0	0	0
440594	0	0	0	0	0
100996635	0	0	0	0	0
101928219	4	2	3	3	3
102723661	0	0	0	0	0
101928241	0	0	0	0	0
105378866	0	0	0	0	0
58155	3913	4358	4213	4199	3595
1806	1035	1105	1299	1604	1185
100873932	33	38	39	55	59
105378867	0	0	0	0	0
100873933	0	1	0	0	0
109729128	0	0	1	0	0
400765	0	0	1	1	0
100616452	0	2	0	0	1
406928	0	0	0	0	0
729987	39	57	64	69	50
51375	2363	2639	2520	2543	2027
163404	0	0	0	0	0
100129620	0	0	0	0	0
9890	1	3	1	2	3
107985093	0	0	0	0	0
101928270	0	0	0	0	0
54873	420	1023	1000	1339	1527
391059	2006	1900	1259	1026	1063
178	2637	2428	2967	3017	2423
23443	2716	3472	2500	3398	3229
64645	2413	2810	2783	3135	2931
163786	849	1064	632	673	681
54482	488	652	366	441	557
127495	58	90	44	79	79
1629	870	997	843	951	823
100506007	7	3	7	14	24
8634	2000	1710	1664	1672	1382
693138	1	0	0	0	3
8556	287	309	392	423	289
105379827	0	0	0	0	0
54112	0	0	0	0	0
100128787	1	1	1	1	0
7412	17	16	59	127	66
2135	524	881	667	727	854
148867	1926	1954	1934	2421	1966
51611	1866	1857	1668	1840	1537
102606465	95	121	79	86	110
107985094	0	0	0	0	0
101928334	0	0	0	0	0
101928370	0	0	0	0	2
1901	7	3	7	15	13
102723784	0	0	0	0	0
104355286	0	0	0	0	0
105378872	0	0	0	0	0
118427	0	0	0	0	0
94236	0	0	0	0	0
107985095	0	0	0	0	0
105378874	0	0	0	0	0
112268286	0	0	0	0	0
107985096	0	0	0	0	0
1301	0	0	1	0	0
101928436	0	0	0	0	1
55599	273	304	373	285	295
280	29	37	18	49	54
648740	2	1	0	0	0
279	1	2	0	1	2
276	1	1	1	0	2
277	0	0	0	1	1
105378878	0	0	0	0	0
278	1	1	1	0	2
100129138	8	12	4	8	4
105378879	0	0	0	0	0
105378880	0	0	0	0	0
105378881	0	0	0	0	0
101928476	0	0	3	2	0
105378882	5	12	6	13	17
105378883	0	0	0	0	0
105378884	0	0	0	0	0
107985116	0	0	0	0	0
105378886	0	0	0	0	0
105378885	0	0	0	0	0
105378887	0	0	0	0	0
105378889	0	0	0	0	0
105378888	0	1	0	0	1
55170	888	658	590	702	452
22854	169	140	363	285	245
10451	2088	3797	1639	1383	2303
102465839	0	0	0	0	0
100873946	0	0	1	0	0
107985124	0	0	0	0	0
29957	9013	7962	7402	7417	6153
148545	4	0	4	2	2
653149	1	0	0	0	0
284611	5410	8831	5159	6015	6752
113802	368	402	367	327	322
105378890	9	7	9	7	9
55119	1524	2232	1692	1717	1896
163479	1	3	1	3	1
6814	1857	2383	2112	2349	2423
105378891	1	1	5	1	1
254268	6	2	16	1	7
642864	0	0	0	0	0
107985159	0	0	0	0	0
29899	1385	1436	1010	806	778
23155	1677	1762	1717	1469	1397
22911	560	546	966	1051	866
6884	922	1150	1157	1484	1398
105378892	3	4	4	3	1
56900	2135	2191	2551	3065	2665
677766	1	0	0	0	0
127003	0	0	0	0	1
57535	5	4	16	7	3
6301	8587	8442	8521	7833	6277
1952	325	347	512	706	525
84722	1169	1102	751	491	538
343263	0	0	0	0	0
6272	3311	3487	4605	5720	4902
5686	7065	8514	7233	7136	6195
284612	4	2	7	6	8
127002	183	172	152	186	191
284613	837	777	767	1037	792
57463	80	78	133	105	79
105378893	0	0	0	1	0
83873	0	0	0	2	2
2773	7597	7285	6743	6670	5435
406974	0	1	1	1	1
2780	10	23	27	15	14
271	1252	927	1688	1985	1541
2948	146	125	294	367	271
2946	33	40	165	278	173
2944	11	10	35	47	32
2949	1	0	3	1	0
2947	2683	2884	4421	3914	3542
79574	4035	4160	3285	4550	3854
107985167	0	0	0	0	0
1435	1187	1236	2553	4094	2754
10768	6241	5547	7092	7086	5796
85369	779	934	751	802	835
105378895	0	0	0	0	0
257	29	46	50	37	49
104355139	0	0	0	0	0
164153	0	0	0	0	0
388662	0	0	0	1	1
105378897	0	0	0	0	0
100873974	10	5	11	6	9
3749	908	897	901	1157	882
440600	64	92	107	82	85
64783	991	1137	914	968	956
9122	1295	1896	2481	2643	2446
10542	2394	2896	2671	2690	2497
101410535	22	29	41	31	32
84432	1	0	0	1	0
105378899	0	0	0	0	0
105378898	0	0	0	0	0
643160	9	5	13	9	5
440602	8	4	13	9	4
3744	1	3	2	2	0
3737	2	0	4	1	2
107985174	0	0	0	0	0
3738	0	0	0	0	0
105378901	0	0	0	0	0
963	0	2	5	4	3
55791	2425	2220	2263	2668	1715
128338	1278	1851	1850	1781	1650
10390	1198	1449	1109	1100	935
79961	1743	1724	2070	2171	1739
107985180	0	0	0	0	0
1117	2	0	1	1	0
149620	0	0	0	0	0
27159	0	0	0	0	0
105378903	0	0	0	0	0
128344	6	17	27	20	13
105378904	0	0	0	0	0
441897	0	0	0	0	0
5016	28	29	28	40	31
79084	2577	1705	2098	1849	1588
515	8456	9771	8591	7181	7113
128346	88	101	66	79	56
57413	1	0	0	2	0
140	0	2	4	0	1
5906	2770	2809	2411	3489	2781
100129269	4	1	4	4	3
107985184	30	30	43	43	38
55924	78	128	106	118	128
100506343	3	2	1	1	1
101928718	3	2	1	2	2
11218	1112	1060	1167	873	719
3752	8	8	5	8	7
100874295	0	0	0	0	0
100873995	0	0	0	0	0
643355	0	0	0	0	0
105378906	0	0	0	0	0
105378909	42	41	45	25	17
55917	3246	2477	3678	3864	2605
100422976	0	0	0	0	0
7482	95	79	95	108	114
54879	771	938	1191	1109	915
829	14896	16280	17390	17250	15143
4343	9949	7964	10830	11205	9337
389	10855	8677	10330	9285	8157
333926	58	57	79	57	49
105378910	0	0	1	0	1
284467	0	0	0	0	0
100996702	1	0	0	0	1
105378912	1	0	0	0	0
105378911	0	1	0	0	0
113218506	0	0	0	0	0
6566	3058	2519	2676	2809	2122
246182	0	5	0	3	1
100506392	53	51	36	39	31
107985189	1	2	0	2	3
100996251	2	2	5	6	3
9860	381	503	407	597	547
643441	0	1	1	1	2
260425	1012	1028	1273	1054	1077
10745	1080	1270	1186	1144	1057
54665	717	561	773	834	517
100287722	110	98	107	104	104
26191	0	0	0	1	2
440603	173	347	194	362	277
10717	368	361	344	346	338
64858	725	581	585	438	325
101928846	4	5	5	3	11
204851	2835	3158	2801	3119	2781
56944	5	3	17	10	11
148281	0	0	0	0	0
107985443	0	0	0	0	0
51592	2747	2383	2945	3178	2410
105378913	3	0	2	4	2
10286	1953	2085	1898	1744	1627
105378914	4	4	1	1	4
163259	57	73	67	80	73
270	0	0	0	0	0
4893	6725	7012	8881	9168	8122
7812	25994	23067	29753	26971	22339
80143	1161	1413	834	1056	999
6847	0	0	0	0	0
105378915	0	0	0	0	0
7252	0	0	0	1	0
