GeneID	control	perturbed	control	perturbed	control	perturbed
3633	275	175	319	225	334	153
105378651	1	0	1	0	1	1
10946	1498	1354	1877	1777	1780	1241
2275	28	23	32	32	41	29
51118	482	357	483	512	543	395
5453	1	0	2	0	1	2
107985103	0	1	1	0	0	0
105378653	0	0	1	0	1	0
100500801	0	0	0	0	0	0
105378655	0	0	0	0	0	0
105378654	0	0	0	0	1	0
339442	0	0	0	0	0	0
105378657	0	0	0	0	0	0
107984943	0	0	0	0	0	0
105378656	0	0	0	0	0	0
105378658	0	0	0	0	0	0
105378660	0	0	0	0	0	0
64121	325	265	359	437	416	287
100527950	430	345	411	449	457	398
26292	429	345	409	449	455	397
105378663	0	1	1	1	2	0
81025	2	2	3	1	2	1
54933	5	8	9	6	12	17
105378662	2	1	2	2	3	3
79647	590	801	606	951	658	874
4725	1809	2177	2280	2838	2455	2006
23499	709	776	846	1152	893	963
643314	124	106	121	105	160	122
105378950	6	2	2	10	8	5
353500	108	123	122	146	153	139
192217	26	48	29	76	45	59
728448	59	59	47	61	67	60
8761	1946	1329	2311	1413	2554	1238
101929516	278	182	312	199	348	149
677834	6	6	0	4	2	2
26508	13	16	24	41	22	29
84618	4	2	7	3	6	1
51440	11	4	9	6	10	7
10450	731	627	881	883	993	652
656	116	111	175	145	183	110
64064	44	73	38	88	56	76
105378666	0	0	0	0	0	0
101929536	0	1	1	1	1	0
105378951	1	0	0	0	0	0
107985740	0	0	0	0	0	0
105378665	0	0	0	0	0	1
105378667	0	1	0	0	0	0
54802	323	289	370	407	344	304
4610	77	108	91	162	94	99
105378668	4	5	5	14	6	11
84879	80	76	87	69	97	54
105378669	1	1	1	0	0	1
10487	1731	1896	2128	2543	2210	1985
5538	1774	1717	1985	2310	2014	1785
105378671	0	1	0	0	0	0
6018	320	214	279	251	323	244
127391	0	0	0	0	0	0
10269	464	329	405	358	432	320
1298	31	32	25	77	54	67
107984945	0	0	0	0	0	0
64744	554	528	697	781	805	583
65243	148	160	125	177	155	153
339559	2	3	2	1	3	2
105378672	0	1	0	1	1	1
64789	58	67	67	68	69	54
127396	31	16	27	18	28	13
105378673	0	0	0	0	0	0
9783	441	240	538	340	607	245
105378675	7	1	7	3	9	2
105378674	2	0	2	0	2	0
100130557	60	74	69	57	79	68
4802	410	460	634	642	658	514
407034	0	0	0	0	0	0
407031	0	0	0	0	0	0
9132	202	232	225	219	272	225
105378676	1	0	2	0	0	1
163732	51	43	66	61	67	43
1503	1311	1213	1376	1596	1492	1226
100507178	64	75	43	63	59	63
200172	22	26	19	23	25	21
22955	588	675	748	797	819	656
100132074	60	86	76	124	116	98
101929901	0	0	0	0	1	0
105378678	3	5	9	11	5	4
1907	164	126	211	155	248	126
59269	16	12	16	21	25	22
2981	0	0	0	0	0	0
2980	0	0	0	0	0	0
22887	983	863	882	899	1071	886
284716	229	188	229	250	297	192
84217	14	18	22	23	17	20
728621	69	70	78	128	83	89
79717	314	339	323	528	424	429
10465	550	395	597	539	639	349
4904	4078	4465	4690	4844	4799	3735
149461	0	0	0	0	1	0
64175	146	129	140	174	194	115
79078	173	199	215	211	199	182
105378683	4	7	4	5	2	3
100129924	7	6	9	7	8	4
107984946	1	1	3	1	4	2
374969	65	68	81	94	76	61
114625	225	216	258	258	284	202
51058	152	134	161	234	170	189
339539	0	0	0	0	0	0
6513	986	1463	1242	1749	1247	1546
440584	4	8	5	10	8	13
440585	6	3	7	2	8	9
10969	1160	1244	1359	1737	1511	1313
102465439	3	3	1	2	2	2
149465	7	3	5	8	4	6
105378685	1	2	1	1	2	1
128218	136	305	179	441	264	381
149466	254	328	325	558	321	404
7075	4	2	2	0	3	1
4352	6	4	7	8	5	2
105378687	20	28	29	26	21	18
991	2472	1689	3145	2471	3294	1612
64834	1635	2288	1950	3062	2152	2575
102466723	3	3	1	1	3	6
112268225	5	4	1	7	5	6
112950	417	499	498	615	600	520
107984947	44	56	44	62	57	47
23334	475	580	491	611	580	604
100873952	14	22	18	22	19	19
102465440	0	0	0	0	1	0
81888	146	183	170	239	181	199
5792	5102	7483	6054	9069	6822	7970
9682	971	696	1071	714	1288	671
100132774	108	100	115	94	111	88
6487	180	168	230	292	270	189
101929592	0	0	0	0	0	0
102464830	0	0	0	0	0	0
9048	113	162	134	223	151	188
105378688	16	5	22	16	21	17
101929609	47	56	70	71	83	86
9670	606	711	733	959	888	925
1802	852	934	1051	1175	1233	992
533	2756	3808	3608	5186	4004	4223
8704	1418	1832	1954	2746	2032	2046
149473	131	169	161	242	164	184
6536	304	237	344	315	413	305
107984948	22	14	14	9	9	7
128209	0	0	1	0	0	0
105378952	0	0	0	0	0	0
55929	243	360	271	471	332	340
79033	968	1101	1276	1753	1357	1196
100874278	8	3	5	8	11	4
106635545	0	0	0	0	0	0
55182	835	935	1033	1286	1116	953
107984951	1	0	0	0	0	0
100847089	0	0	0	0	0	0
107984950	207	228	279	347	281	220
79639	34	50	52	65	63	50
109623472	0	0	0	0	0	0
339541	4	4	2	3	4	6
105378690	1	0	0	1	1	1
26828	0	0	0	0	0	0
26830	0	0	0	0	0	0
11004	977	822	1269	1322	1318	769
109623476	3	1	0	1	1	0
6202	14511	17627	20186	24351	18873	17927
26811	32	11	10	95	46	22
94161	3	1	2	5	5	3
94162	4	1	7	5	4	5
94163	7	14	10	12	9	6
266675	3	0	4	3	5	2
1263	172	240	171	296	261	310
343521	17	21	9	14	19	29
149478	16	22	12	10	15	24
107984952	3	0	1	0	1	2
8643	17	14	10	19	14	15
8891	356	353	371	445	396	364
79654	1023	1277	1310	1660	1474	1403
7389	560	638	724	1038	799	688
57643	98	97	116	155	95	118
105378691	6	4	8	15	9	6
400752	6	4	8	13	9	6
84842	66	82	72	101	89	89
4595	336	311	367	386	426	335
114034	362	289	461	396	494	328
10420	168	174	252	287	218	180
126661	90	62	114	86	128	77
25974	1240	1473	1401	1924	1494	1524
5052	3073	4005	3490	5067	3600	4127
10327	526	926	733	1402	844	1080
4678	2261	1695	2449	2368	2428	1419
149483	2	11	1	8	9	12
60313	1587	1737	1894	2304	1902	1773
728963	2	1	1	0	0	0
51249	480	471	493	678	516	513
3652	301	237	315	254	401	247
105378693	1	0	0	0	0	0
23139	997	1240	1057	1598	1318	1465
105378694	0	0	0	0	0	0
110117499	177	182	190	226	216	206
8503	206	208	220	258	257	249
101929626	5	4	5	7	6	6
10103	69	196	76	260	104	236
110117498	0	0	0	0	0	0
55624	1747	3049	2110	4357	2313	3978
541468	5	2	4	1	2	2
8438	361	228	444	247	464	227
10489	1364	1733	1741	2445	1983	2188
7388	2637	2667	2988	3624	3211	2691
387338	402	478	407	567	550	523
2166	318	388	319	484	386	394
729041	7	4	7	7	9	8
101929651	1	2	0	1	1	0
127343	69	41	108	65	127	54
105378696	0	0	0	1	0	0
100507423	14	27	18	32	19	15
148930	0	0	1	1	0	0
8569	137	200	182	283	184	196
148932	30	53	52	74	30	58
105378697	0	2	0	1	1	4
64756	1728	2003	2133	2853	2217	2238
374973	2	2	3	8	1	4
100130197	41	35	53	61	58	37
9813	1488	1491	1728	1929	1955	1744
105378698	3	3	1	5	1	3
105378699	1	0	0	0	0	0
1580	0	2	5	0	4	0
163720	0	0	1	1	1	1
1579	1	0	1	2	0	0
260293	0	2	1	0	1	2
199974	1	1	1	1	0	1
284541	2	0	1	0	0	1
105378701	1	0	0	0	2	1
100874253	3	2	4	4	2	0
10158	3	11	12	15	3	12
6886	0	0	0	0	0	0
6491	517	300	539	330	606	259
51727	711	629	581	756	727	663
102724077	3	1	4	2	1	2
2301	0	0	1	1	1	1
84793	39	15	31	11	41	11
2306	4	2	5	3	6	3
107984953	0	0	0	0	0	0
388630	15	18	29	26	22	27
105379778	0	0	1	0	0	0
391037	0	0	0	0	0	0
200010	0	1	0	1	1	1
54558	46	60	63	76	56	58
84871	0	0	0	1	0	0
79656	0	0	0	0	0	0
105378706	1	0	0	0	0	0
101929721	0	0	0	0	0	0
100874313	0	0	0	0	0	0
107984954	0	0	0	0	0	0
105378708	0	0	0	0	0	0
1996	0	0	0	1	0	0
105378709	0	0	0	0	0	0
107984955	0	0	0	0	0	0
105378711	0	0	0	0	0	0
105378710	0	0	0	0	0	0
105378712	0	0	0	0	0	0
63950	0	1	0	0	1	0
105378714	0	0	0	0	0	0
11124	990	1025	1239	1237	1232	980
105378715	0	1	1	0	0	0
112268262	1	0	1	0	2	0
1031	487	386	647	628	667	389
100616189	0	0	0	0	0	0
102466656	0	0	0	1	0	0
284546	0	0	0	0	0	1
105378716	0	0	0	0	0	0
26994	620	928	636	1245	735	1284
22996	320	707	421	909	545	837
105378717	0	1	0	0	0	1
102724097	2	16	2	9	5	9
2060	843	883	884	950	987	880
105378720	3	7	6	5	5	5
441884	2	2	1	3	2	1
105378719	0	0	0	0	0	0
114883	296	326	317	419	349	366
4898	1296	1191	1330	1468	1534	1346
105378721	68	60	70	79	75	57
100313892	4	3	3	2	3	3
5865	113	200	148	263	141	247
51060	539	647	619	877	641	750
112970	57	81	69	115	88	93
104355143	0	0	1	1	1	0
91408	837	534	696	760	839	528
107984956	0	0	0	0	0	0
9372	410	456	510	552	589	456
200014	587	487	618	542	767	552
4998	346	220	383	319	375	184
84950	780	636	834	769	918	677
23318	558	543	574	628	682	562
105378723	1	0	0	0	0	0
2882	80	96	122	120	106	88
348378	0	0	0	1	2	0
65260	528	451	528	541	635	533
79699	398	343	363	371	397	341
440590	15	18	13	16	29	15
55268	777	966	889	1288	1037	1097
6342	934	863	1007	1151	1061	999
127435	0	0	1	1	2	0
6512	0	1	0	1	1	0
105378724	0	0	0	0	0	0
1376	961	1124	1287	1788	1326	1395
54987	206	190	218	251	251	199
4116	335	234	369	290	354	242
100507564	12	10	22	13	16	14
7804	448	351	450	322	572	336
105378728	18	9	11	11	9	8
105378726	10	15	11	12	18	11
105378732	2	1	2	2	3	1
105378731	1	2	1	1	4	1
105378730	4	0	5	0	4	1
107984957	0	0	0	0	0	0
163742	0	0	0	0	0	0
105378733	0	0	0	0	0	0
63948	0	0	0	0	0	1
148979	4	5	2	4	1	2
55706	992	599	928	688	1042	634
54432	206	200	272	337	298	270
1733	4	3	5	3	1	3
51668	180	95	169	139	178	89
115353	326	377	403	558	447	368
388633	3	7	5	8	8	4
9528	1799	1941	2193	2728	2305	2190
127428	192	164	253	193	193	188
100616315	0	0	0	0	0	1
200008	0	1	3	0	0	1
606495	213	283	203	370	262	317
51253	2006	2132	2586	3136	2672	2287
23648	767	908	950	1140	957	1009
619518	7	7	7	10	12	8
105378735	0	0	0	0	0	0
105378734	0	0	0	0	0	0
26027	40	44	35	44	34	51
338094	13	12	9	13	10	12
100527960	177	160	211	230	220	166
374977	1	0	0	1	2	1
7268	180	170	218	233	226	174
25973	187	199	234	302	269	206
55001	0	0	0	2	0	2
163747	2	1	1	3	1	0
1718	5326	5179	7319	7864	7071	5569
107984958	23	26	19	33	26	28
107985760	0	0	0	0	0	0
105378736	0	0	0	0	0	0
199964	3	3	4	5	6	9
7809	0	1	0	1	0	0
255738	18	21	52	21	28	19
23358	682	639	679	694	826	703
100507634	5	4	2	4	12	3
109729135	0	0	0	0	0	0
100616272	0	0	0	0	0	1
105378740	0	0	0	0	0	0
105378739	0	0	0	0	0	0
105378738	0	0	0	0	0	0
105378737	0	0	0	0	0	0
105378741	0	0	0	0	0	0
105378744	0	0	0	2	0	1
8613	187	195	236	232	266	254
101929935	1	1	0	1	0	0
5563	81	92	62	78	102	124
199920	3	2	3	2	2	2
731	0	0	0	0	0	1
732	0	0	0	0	0	1
105378745	0	0	0	0	0	0
112267900	0	0	0	1	0	1
1600	0	1	1	1	0	1
105378748	0	0	0	0	0	0
105378747	0	0	0	0	0	0
101926890	0	0	0	0	0	0
105378746	0	0	0	0	0	0
107984960	0	0	0	0	0	0
115209	284	253	280	360	290	319
4070	1	0	0	0	0	1
114803	298	297	209	240	298	262
112268263	0	0	0	0	0	0
105378751	0	0	0	0	0	0
3725	307	592	372	873	589	1053
100131060	5	5	2	8	3	6
101926907	3	9	11	8	5	10
107984961	0	0	0	0	0	1
105378753	1	1	0	2	3	0
101926925	0	0	0	0	0	0
729467	0	0	0	0	0	0
105378756	2	0	3	0	1	1
55277	54	39	68	63	75	51
100616409	0	0	0	0	0	0
101926944	0	0	0	1	0	0
105378758	0	0	0	1	0	1
51361	537	251	484	275	632	266
1573	1	1	2	0	3	2
127795	0	1	0	1	0	0
105378760	0	0	0	0	0	0
107984963	0	0	0	0	0	0
105378761	0	0	0	0	0	0
107984962	0	0	0	0	0	0
107985379	0	0	0	0	0	0
105378763	0	0	0	0	1	0
101926964	0	0	1	0	0	0
105378764	0	0	0	0	0	0
100996570	0	0	0	0	0	0
4774	204	218	219	284	213	259
645030	0	0	0	0	0	0
105378766	0	0	0	0	0	0
107984964	0	0	0	0	0	0
414927	0	0	0	0	0	0
83941	145	167	158	205	180	149
10207	356	482	348	585	476	559
113219465	0	0	0	0	0	0
107984965	0	0	0	0	0	0
100422902	0	0	0	0	0	0
100422946	0	0	0	0	0	0
54596	0	0	1	0	0	1
163782	0	1	2	0	2	5
105378768	1	0	2	4	1	1
7398	852	573	647	687	797	572
85440	1223	1138	1121	1250	1299	1263
27329	1	0	0	0	1	1
84938	73	53	65	79	71	53
105378769	0	0	0	0	0	0
199899	0	0	1	0	1	0
105378770	0	0	0	0	0	0
100996301	1	1	1	1	0	0
27022	0	0	0	1	0	0
102464823	0	0	0	0	0	0
29929	129	83	90	110	122	111
23421	108	40	79	57	112	37
102724319	0	0	0	0	0	1
84455	30	25	36	36	51	30
79469	1	0	1	1	0	0
5236	262	302	313	387	345	274
105378771	0	0	0	0	0	0
4919	5	3	12	5	7	4
105378772	0	0	0	0	0	0
101927034	0	0	0	0	0	0
105378773	0	0	0	1	0	0
148581	0	0	0	0	0	0
105378774	0	0	0	0	0	0
107984966	0	0	0	0	1	0
57685	10	11	10	15	10	9
100616338	0	0	0	0	0	0
55225	178	160	203	215	201	165
3716	50	61	43	56	66	58
101927084	0	0	0	1	0	0
100500854	0	0	0	0	1	0
406893	0	0	0	0	0	0
205	1356	1379	1380	1840	1566	1525
9829	76	112	79	156	101	122
102724416	0	0	1	0	0	0
112268227	0	0	1	0	0	0
3953	50	44	35	49	40	50
54741	350	364	377	496	387	415
5142	65	158	83	196	133	198
101927139	0	0	0	0	0	0
105378776	0	0	0	0	0	0
84251	0	2	2	0	0	2
100422871	0	0	0	0	0	0
200132	0	0	0	0	0	0
10022	4	1	5	1	2	0
79819	30	20	20	30	37	41
57708	245	260	216	266	249	240
23169	320	331	367	416	455	447
400757	0	1	1	0	0	0
149233	0	0	0	1	1	0
3595	2	9	2	3	1	6
105378779	0	0	0	0	1	0
26135	3660	3753	3815	4198	4148	3676
102724481	0	0	0	0	0	0
105378780	0	0	0	0	0	0
1647	235	197	266	294	326	252
55970	271	248	276	282	345	260
105378781	0	0	1	0	0	0
100289178	0	3	4	3	2	2
9077	0	0	1	0	1	3
79971	54	49	68	70	61	49
100302279	0	0	0	0	0	0
105378782	0	0	0	0	0	0
6121	0	1	0	0	1	0
55635	727	317	563	317	724	305
101927220	4	0	1	1	1	2
107984967	0	1	0	0	0	0
105378783	0	0	0	0	0	0
105378785	0	0	0	0	0	0
105378787	0	0	0	0	0	0
105378786	0	0	0	0	0	0
105378788	0	1	0	0	0	1
105378789	1	0	0	1	0	0
105378790	1	0	0	1	0	0
57554	6	26	6	39	11	19
5301	0	0	0	0	0	0
105378792	2	3	0	1	2	1
55631	197	90	167	92	176	104
9295	1208	1125	1229	1236	1484	1139
81573	300	304	362	371	353	379
11147	113	149	144	192	188	160
102724548	0	1	0	0	0	1
1491	63	64	48	82	60	74
105378793	0	0	0	0	0	0
105378794	0	0	0	0	0	0
101927244	0	0	0	0	0	0
102724572	0	0	0	0	0	0
5733	11	5	7	8	7	6
107985517	0	0	0	0	0	0
100132618	63	70	63	69	78	74
9406	512	436	459	456	545	495
406962	1	0	1	0	0	0
100852410	4	3	6	7	4	5
105378795	0	0	0	0	0	0
257194	23	47	22	39	26	28
100852409	0	0	0	0	0	0
105378797	1	1	0	0	0	1
105378796	0	0	0	0	0	0
105378798	0	0	0	0	0	0
339468	0	0	0	0	0	0
105378799	0	0	0	0	0	0
105378800	0	0	0	0	0	0
101927295	0	0	0	0	0	0
105378801	0	0	0	0	0	0
107985391	0	0	0	0	0	0
105378802	0	0	0	0	0	0
109729166	0	0	0	0	0	0
127255	1	2	5	1	2	1
100526835	17	15	21	15	13	18
8790	51	50	54	56	64	54
51086	6	4	8	5	5	4
105378805	0	1	0	0	0	0
105378803	0	0	1	0	0	0
127254	0	1	1	3	2	2
101927320	0	1	0	0	0	0
1429	179	212	209	301	260	251
127253	500	437	539	502	580	469
431707	0	0	0	0	0	0
204962	4	4	4	4	7	10
34	808	662	914	1015	920	712
1744	11	13	10	5	16	10
5876	572	526	504	584	676	565
692085	0	1	0	2	0	0
26805	1	1	1	1	0	0
26804	1	1	1	2	0	0
4438	2	0	2	1	2	4
127247	0	0	0	0	0	1
105378806	0	0	0	0	0	0
101927342	0	0	0	0	0	0
256435	0	2	1	0	0	0
105378807	0	0	0	0	0	0
110806286	0	0	0	0	0	0
81849	28	20	26	31	27	22
102466995	0	0	0	2	0	0
10026	500	286	459	350	504	308
105378808	1	2	0	0	2	2
26289	56	72	72	58	76	42
26009	812	659	759	599	815	570
23032	547	559	624	665	668	603
374986	219	187	202	217	242	233
374987	0	0	0	1	0	0
91624	121	116	124	117	129	100
8880	1615	1490	1736	1677	1983	1381
11080	60	62	74	60	75	76
54810	0	0	1	0	3	1
107984997	0	0	0	0	0	0
149047	2	1	2	0	0	1
5737	73	128	66	121	67	124
10964	0	1	1	1	0	0
10561	1	1	2	2	3	3
64123	1	0	1	1	1	1
107984998	0	0	0	0	0	0
105378810	0	0	0	0	0	0
105378812	0	0	0	0	0	0
105378811	0	0	0	0	0	0
107983999	0	0	0	0	0	0
101927412	0	0	0	0	0	0
105378813	0	0	0	0	0	0
107985018	0	0	0	0	0	0
23266	431	614	378	693	433	588
101927434	0	0	0	0	0	0
105378814	0	0	0	0	0	0
107985396	0	0	0	0	0	0
103283057	0	0	0	0	0	0
101927498	0	0	0	0	0	0
107985037	0	0	0	0	0	0
105378816	1	0	0	1	0	1
101927542	0	0	0	0	0	0
107985043	0	0	0	0	0	0
101927587	0	0	0	0	0	0
101927560	0	0	0	0	0	0
107985041	0	0	0	0	0	0
79739	153	136	129	133	222	189
5567	150	186	162	203	182	194
107985046	0	1	0	0	1	1
112268230	0	0	0	1	0	1
148418	8	4	7	12	6	9
391051	0	0	0	0	0	0
58511	0	0	0	0	0	0
80135	480	453	486	561	475	484
2787	607	705	663	887	776	798
100505741	2	4	1	7	2	4
1486	80	83	74	107	95	77
105378819	0	0	0	0	1	0
103695366	1	0	1	0	0	0
439927	0	0	0	0	0	0
117178	530	402	517	503	485	407
102724892	6	2	1	1	3	2
23566	475	319	571	388	618	318
255231	32	42	20	34	28	33
55283	2	1	3	1	4	2
126820	2	5	3	5	5	10
100616481	0	0	0	0	0	0
84144	53	55	50	43	52	42
105378821	0	0	0	0	0	0
148423	238	246	232	282	293	261
8915	111	135	122	135	135	164
646626	11	15	13	11	12	16
23576	739	818	631	932	824	813
107985054	0	0	0	0	1	0
3491	37	46	29	81	41	53
107985057	1	2	1	2	1	2
112268231	0	1	0	0	1	1
54680	257	303	259	313	361	363
105378823	0	0	0	0	0	0
255631	3	3	3	8	5	2
105378824	0	0	0	0	0	0
105378825	0	0	0	0	1	0
57489	68	46	53	66	70	64
102465842	0	0	0	0	0	0
9635	0	0	1	1	0	0
1179	0	0	0	1	0	1
105378827	0	0	0	0	0	0
105378826	0	0	0	0	0	0
22802	0	1	1	1	0	0
105378828	4	1	3	1	2	3
9629	1	0	0	0	0	0
51100	534	577	577	743	646	659
105378831	0	0	2	0	0	0
9403	855	722	899	911	994	814
9653	245	244	231	263	246	271
339524	2	1	1	2	3	1
101927844	0	0	0	0	0	0
8543	335	288	349	412	372	306
100505768	0	0	0	0	0	0
105378833	0	0	0	1	4	0
105378834	0	0	0	0	1	0
107985408	0	0	0	0	0	0
105378835	0	0	0	0	0	0
107985518	0	0	0	0	0	0
107985519	0	0	0	0	0	0
101927871	0	0	0	0	0	0
105378836	0	0	0	0	0	0
105378839	0	0	0	0	0	0
101927891	3	0	3	4	4	0
105378838	0	0	0	0	0	0
5586	592	426	511	446	597	435
2959	277	300	325	446	341	288
56267	216	144	174	184	198	191
494115	320	334	343	353	406	326
2635	2	0	1	1	3	4
105378841	1	0	1	1	1	1
2633	0	1	2	0	1	0
2634	3	1	2	3	3	1
112268267	1	1	1	1	1	2
105378842	3	9	6	24	5	8
388646	2	6	4	4	3	3
115361	0	1	2	3	0	2
107985076	0	0	0	0	0	0
105378843	0	0	0	0	0	0
115362	1	1	0	3	3	2
729930	0	0	0	0	0	0
163351	0	0	0	0	1	1
400759	0	0	0	1	0	0
105378844	1	0	1	0	3	0
23507	334	259	300	268	347	236
84230	54	37	59	48	57	39
400761	0	0	0	0	0	0
107985743	0	0	1	0	0	0
101927952	1	1	0	2	1	0
107985744	0	0	0	0	0	0
101927975	0	0	0	0	1	0
55144	448	390	456	443	549	420
105378847	1	2	1	2	1	0
492303	28	40	41	58	48	44
284695	444	316	488	311	536	357
105378848	0	1	1	0	0	0
105378849	0	0	0	0	0	1
107985088	1	3	0	5	2	0
105378850	0	0	0	0	0	0
105378851	0	0	0	0	0	0
105378852	0	0	0	0	0	0
109616984	0	0	0	0	0	0
343472	0	0	0	0	1	0
105378853	23	8	16	13	20	10
105378855	0	0	0	0	1	0
105378854	0	0	0	0	0	0
84146	334	245	290	247	384	258
164045	3	4	6	3	5	3
107985412	0	0	0	0	0	0
107985417	0	0	0	0	0	0
105378856	0	0	1	0	0	0
8317	272	119	235	179	269	141
102723436	0	0	0	1	0	1
7049	54	51	74	69	79	60
676	6	0	1	3	3	1
253152	51	52	74	78	47	44
646817	16	5	3	4	6	9
284697	13	14	12	14	9	13
23285	68	60	62	63	65	63
388649	0	0	0	0	0	0
11146	126	59	61	74	80	89
79871	296	223	309	269	342	216
2672	149	183	212	225	219	182
7813	193	232	194	244	212	258
6125	11764	13518	15550	19620	14450	12775
388650	68	38	44	41	51	42
6083	1	2	2	1	1	0
26782	0	1	4	3	2	1
22823	388	313	349	447	390	308
50999	645	540	589	593	720	629
343099	192	124	136	119	193	138
107985521	0	0	0	0	0	0
100131564	52	35	40	31	48	45
1810	872	1009	949	1102	1100	1010
54874	676	849	699	1034	751	945
107985761	0	0	1	0	2	0
8412	96	110	99	145	112	131
100129046	3	7	3	8	5	4
102723480	0	0	0	0	1	0
723788	11	8	8	6	12	7
100126348	2	1	0	1	3	1
100189133	3	2	0	4	3	3
30836	601	486	633	675	674	486
2730	314	227	236	213	379	208
24	0	0	1	2	2	4
105378858	1	6	5	6	4	5
9411	1132	1288	1197	1651	1378	1593
107985092	2	3	2	4	3	1
105378859	0	0	0	0	0	0
5825	1035	831	893	951	1045	881
2152	690	527	752	582	849	577
113219466	1	0	0	0	0	0
105378861	0	1	0	0	0	0
101928079	17	6	28	13	14	4
105378860	0	0	0	0	0	1
100616321	0	0	0	0	0	0
126969	51	46	72	73	74	54
1266	1062	696	1569	1001	1205	582
105378862	1	1	1	1	1	1
729970	2	0	1	1	3	0
199857	68	57	67	69	90	72
105378863	1	0	0	0	0	0
101928098	0	0	0	0	0	0
148534	57	63	71	94	70	70
100527978	41	43	45	51	49	46
101928118	2	0	1	1	0	0
25950	49	45	49	54	56	44
100996630	0	0	0	0	0	0
105378864	0	0	0	0	0	0
105379825	0	0	0	0	0	0
101928169	0	0	0	0	0	0
107985420	0	0	0	0	0	0
440594	0	0	0	0	1	0
100996635	0	0	0	0	0	0
101928219	0	0	0	0	0	0
102723661	0	0	0	0	0	0
101928241	0	0	0	0	0	0
105378866	0	0	0	0	0	0
58155	176	113	113	108	150	117
1806	31	34	39	35	30	35
100873932	1	2	1	0	1	1
105378867	0	0	0	0	0	0
100873933	0	0	0	0	0	0
109729128	0	0	0	0	0	0
400765	0	0	0	0	0	0
100616452	0	0	0	0	0	0
406928	0	0	0	0	0	0
729987	0	0	0	0	0	0
51375	217	144	232	239	237	184
163404	0	0	0	0	0	0
100129620	0	0	0	0	0	0
9890	1	3	2	7	3	3
107985093	0	0	0	0	0	0
101928270	0	0	0	0	0	0
54873	5	14	10	28	9	16
391059	137	145	120	170	163	146
178	264	243	285	264	289	241
23443	143	78	116	87	143	103
64645	375	334	397	404	457	304
163786	219	136	213	176	229	144
54482	145	120	125	79	161	111
127495	23	10	16	12	19	8
1629	771	776	876	910	959	972
100506007	12	14	12	18	17	17
8634	338	414	361	465	352	416
693138	0	0	0	1	0	1
8556	151	171	152	185	179	171
105379827	0	0	0	0	0	0
54112	0	0	0	0	0	0
100128787	1	0	2	0	1	0
7412	0	0	0	0	0	0
2135	156	116	127	126	144	127
148867	162	149	141	143	184	158
51611	385	310	412	515	463	382
102606465	56	38	75	58	76	44
107985094	0	0	0	0	0	0
101928334	0	0	0	0	0	0
101928370	0	0	0	0	0	0
1901	0	0	2	1	0	2
102723784	0	0	0	0	0	0
104355286	0	0	0	0	0	0
105378872	0	0	1	0	0	0
118427	16	17	23	22	31	19
94236	0	0	0	0	0	0
107985095	0	0	0	0	0	0
105378874	0	0	0	0	0	0
112268286	0	0	0	0	0	0
107985096	0	0	0	0	0	0
1301	0	2	4	4	1	1
101928436	0	3	0	6	2	5
55599	103	71	56	62	96	68
280	15	21	17	18	19	18
648740	2	2	2	3	1	5
279	0	3	0	1	2	2
276	1	1	0	1	1	1
277	1	0	0	0	1	0
105378878	0	0	0	0	0	0
278	1	1	1	1	1	1
100129138	0	0	0	0	0	0
105378879	0	0	0	0	0	0
105378880	0	0	0	0	0	0
105378881	0	0	0	0	0	0
101928476	0	0	0	0	0	0
105378882	0	0	0	0	0	0
105378883	0	0	0	0	0	0
105378884	0	0	0	0	0	0
107985116	0	0	0	0	0	0
105378886	0	0	0	0	0	0
105378885	0	0	0	0	0	0
105378887	0	0	0	0	0	0
105378889	0	0	0	0	0	0
105378888	0	0	0	0	0	0
55170	426	732	528	1044	548	799
22854	11	20	14	28	23	16
10451	133	104	159	163	134	118
102465839	0	0	0	0	0	0
100873946	0	0	0	0	0	0
107985124	0	0	0	0	0	0
29957	144	97	161	102	146	85
148545	0	0	0	0	0	0
653149	0	0	0	0	0	1
284611	155	155	145	183	170	163
113802	337	292	361	426	357	297
105378890	5	1	7	3	5	1
55119	584	515	579	507	623	538
163479	0	0	1	0	0	1
6814	257	271	266	350	281	299
105378891	1	0	0	0	0	0
254268	2	0	0	0	0	0
642864	0	0	0	0	0	0
107985159	0	0	0	0	0	0
29899	468	372	488	545	543	436
23155	416	439	468	535	553	496
22911	206	204	235	279	258	213
6884	71	123	117	139	104	140
105378892	4	5	5	8	5	10
56900	325	363	346	403	392	405
677766	4	0	2	1	1	1
127003	2	3	4	0	3	3
57535	1018	2311	1211	3235	1429	3058
6301	1759	1819	2024	2559	2302	2039
1952	480	430	568	494	668	463
84722	329	263	433	390	433	232
343263	0	1	0	0	0	1
6272	469	476	528	674	633	526
5686	1403	1504	1610	2043	1658	1442
284612	15	13	25	6	19	11
127002	68	99	62	113	83	77
284613	151	254	151	332	206	336
57463	126	175	173	256	213	181
