GeneID	control	perturbed	control	perturbed	control	perturbed	control	perturbed	control	perturbed	control	perturbed
255104	277	601	408	362	356	384	288	418	389	305	316	389
54546	0	0	0	0	0	0	0	0	0	0	0	0
105376823	6	0	0	0	0	0	1	0	0	0	0	0
23252	426	1187	607	932	565	856	384	1102	427	732	429	847
30814	0	0	0	0	0	0	0	0	0	0	0	0
5320	4	21	10	17	7	17	2	14	3	9	8	21
5322	0	0	0	0	0	0	0	0	0	0	0	0
26279	0	0	0	0	0	0	0	0	0	0	1	0
64600	0	177	2	92	1	92	1	232	1	138	5	147
391013	0	0	0	0	0	0	0	0	0	0	0	0
127733	2	0	0	0	0	4	0	2	0	0	0	1
101928017	0	0	0	0	0	0	0	0	0	0	0	0
105376825	0	0	0	0	0	1	0	0	0	1	0	0
105376826	4	2	0	2	0	12	0	3	0	1	0	2
105376827	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	0
127731	0	0	0	0	0	0	0	0	0	0	0	0
339505	0	0	0	0	0	0	1	0	0	0	0	0
55450	1255	5093	1443	3865	1520	3884	1255	5597	1407	3601	1469	3983
79594	593	1113	673	760	586	978	623	1178	668	787	583	1046
163933	0	0	0	0	0	0	0	0	0	0	0	0
978	0	7	3	6	2	3	3	10	0	11	3	5
65018	436	1121	492	795	449	877	376	1247	438	983	447	1006
102464833	8	15	3	12	1	9	2	33	2	15	9	32
100861548	527	867	623	662	586	730	474	930	573	679	563	745
1650	6256	6969	7588	5509	7147	6395	6283	7468	6908	5490	6870	6457
57576	6	20	15	32	13	31	5	24	9	20	14	18
400745	88	133	140	101	153	98	111	126	159	94	146	123
112268222	484	857	586	687	553	745	444	842	499	578	533	616
50809	2588	4125	3342	3378	3079	3308	2418	4012	2707	2800	2751	3287
8672	3485	2110	4095	1839	3595	1694	3183	2155	3667	1492	3678	1637
105376830	0	0	1	0	0	0	0	0	0	0	0	0
105376829	0	0	0	0	1	0	0	1	0	0	0	0
100302155	0	0	0	0	0	0	0	0	0	0	0	0
1889	2831	2741	3517	2089	3350	2423	2954	2817	3256	2064	2696	2339
100506801	0	0	2	0	0	2	0	0	0	0	2	0
105376832	0	0	0	0	0	0	0	0	0	0	0	0
84224	320	366	341	284	327	249	306	298	313	264	347	258
249	6	15	2	0	9	12	0	9	4	19	2	9
105376834	0	3	0	3	0	0	0	0	0	0	0	0
5909	665	1961	757	1591	943	1617	601	2034	789	1511	746	1597
84196	1299	2430	1579	2025	1427	1917	1267	2389	1408	1760	1383	1897
401944	66	205	84	139	94	179	65	200	80	116	71	140
3339	869	2511	946	1681	1088	1648	813	2058	964	1156	871	1434
23436	0	0	0	0	0	0	0	0	0	0	0	0
10136	0	0	0	0	0	0	0	0	0	0	0	0
101928043	4	2	2	1	1	0	0	2	2	3	0	0
29092	79	35	88	17	87	44	71	29	72	24	81	28
112268223	0	1	2	0	3	1	1	0	0	0	1	0
998	3144	5820	3860	4651	3495	5030	3127	6364	3584	4450	3696	4890
54361	116	255	109	252	132	226	57	322	101	215	75	230
105376845	10	9	6	19	5	11	11	15	8	9	9	26
105376850	0	3	8	8	3	6	0	4	4	7	0	4
107985377	0	0	0	0	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0
9923	1020	1330	1259	945	1020	849	909	1257	1025	814	990	1064
2046	0	2	1	0	1	0	0	2	2	1	0	2
102466615	0	0	0	0	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0	0	0	0	0
714	0	0	0	0	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0	0	0	0	0
2048	270	908	356	690	285	667	313	958	317	610	309	660
100616391	0	0	0	0	0	0	0	0	0	0	0	0
100422914	2	13	5	6	2	7	1	7	8	7	3	11
646262	0	0	0	0	0	0	0	0	0	0	0	0
729059	0	0	0	0	0	1	0	0	0	0	0	0
23028	2895	3525	3530	3065	3333	3007	3067	3634	3540	2593	3403	3013
100422866	0	0	0	0	0	0	0	0	0	0	0	0
7798	787	1291	1102	983	848	1132	819	1347	859	972	869	1017
3352	43	227	47	166	38	208	19	241	26	127	37	185
100996511	31	12	35	25	35	21	20	18	36	14	21	20
10236	4468	3024	5449	2266	5357	2584	4574	3019	5113	2181	5356	2284
80818	334	482	357	345	313	401	273	480	346	368	302	443
148898	16	23	35	19	31	30	15	21	17	11	20	21
6920	50	47	62	24	60	27	69	38	62	54	51	26
55616	424	860	566	815	504	688	336	820	499	529	518	681
1870	438	931	628	714	563	800	414	723	485	540	502	737
101928163	5	6	5	3	6	7	5	10	9	4	5	2
105376859	6	16	10	20	15	3	5	7	10	9	5	22
3399	2331	5226	2797	4245	2666	5018	2516	5315	2731	4119	2495	4943
107984928	0	2	4	3	0	0	1	0	0	1	0	3
259283	0	1	1	2	0	0	0	3	0	0	0	0
6135	11067	11435	14317	10045	13242	10032	11490	12225	12474	8736	12653	9916
6924	2091	3353	2470	2602	2541	2833	2003	3310	2389	2454	2601	2885
100506963	102	232	114	183	140	181	125	215	109	151	142	205
57095	751	1404	815	1079	802	1181	600	1320	730	993	793	1198
105376860	62	130	62	97	79	94	61	140	73	84	62	112
11313	1396	3113	1692	2418	1601	2613	1563	3493	1664	2391	1387	2773
2582	1095	1228	1196	844	1214	1023	1137	1146	1103	899	1012	979
3155	392	327	491	244	382	236	374	277	434	202	388	242
105376861	0	0	0	0	0	0	0	0	0	0	0	0
2517	795	855	897	628	855	721	666	719	724	576	743	646
1269	1	0	0	0	0	0	0	0	0	0	0	1
107984929	0	0	0	0	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0	0	0	0	0
55629	1865	2108	2302	1845	2060	1818	1672	2349	2170	1650	2121	1935
10772	3239	5076	4267	3990	3805	3890	3262	5113	3798	3612	4050	3986
105378615	0	0	0	0	0	0	0	0	0	0	0	0
105376863	4	5	2	12	2	13	3	21	11	13	5	11
107984931	0	0	0	5	0	0	1	1	0	0	0	2
127294	3	7	7	3	6	2	0	7	0	5	2	0
107985737	0	0	0	0	0	0	0	0	0	0	0	0
105376864	4	0	4	0	0	0	6	0	0	0	1	0
58985	7	41	14	13	11	17	9	28	12	13	8	40
163702	13	31	19	14	15	17	17	29	35	9	16	13
284632	0	0	0	0	0	0	0	0	0	0	0	1
105376871	1	1	2	1	1	1	4	6	0	0	1	0
57822	195	2292	188	1761	271	1865	134	2570	276	1889	229	1978
90529	71	42	99	35	85	62	70	72	61	49	73	56
57185	228	380	294	324	269	303	261	336	303	238	291	351
100750325	0	0	1	1	4	1	0	0	1	6	0	0
11123	460	253	483	254	559	248	457	236	513	191	486	233
100506985	11	7	16	7	18	4	9	8	13	7	22	4
400746	1	13	2	4	1	9	2	5	0	4	2	0
10250	2470	3981	2966	3126	2810	3318	2449	4132	2754	3039	2815	3390
25932	2549	4799	3163	4124	2882	4332	2861	6079	3232	4093	3227	4276
105376876	0	0	0	0	0	0	0	0	0	0	0	0
864	0	0	2	3	0	2	0	0	3	0	1	4
102465437	0	0	0	0	0	0	0	0	0	0	0	0
107984932	0	0	0	0	0	0	0	0	0	0	0	0
105376878	0	0	0	0	0	0	0	0	0	0	0	2
100616365	0	0	0	0	0	0	0	0	0	0	0	0
105376879	0	0	0	0	0	0	0	0	0	0	0	0
25949	409	937	513	774	525	731	398	1140	444	853	499	873
57035	593	1275	813	1083	587	794	591	1485	641	945	701	1162
105376882	0	0	0	0	0	0	0	0	0	0	0	0
6007	0	3	1	3	0	0	8	3	0	2	1	4
23585	911	1114	1030	824	944	976	863	1049	949	869	1035	925
6006	423	515	449	394	459	452	411	526	433	418	460	442
55219	635	1190	767	934	778	898	685	1314	753	929	756	991
26119	861	1070	966	970	1006	1015	796	1271	968	870	765	1048
57134	132	180	125	172	117	172	115	164	94	145	94	117
57190	2720	3547	3531	3143	3068	2938	2685	3605	3048	2480	2847	2950
56181	368	388	501	269	432	273	384	380	406	262	407	307
646471	61	78	69	62	70	54	43	91	55	64	44	51
79000	403	814	447	649	414	617	348	788	403	595	441	673
164091	112	495	193	349	149	340	159	498	195	336	165	392
3925	4506	6273	5329	5037	4690	5317	4475	6342	4896	4207	4840	5040
100500808	1	0	1	1	0	1	0	0	1	0	0	1
105376885	0	0	0	0	0	0	0	0	0	0	0	0
5051	400	165	516	118	424	123	349	175	435	151	407	120
101928216	4	5	0	7	0	4	0	6	0	9	0	10
2134	5	13	3	7	1	10	1	5	2	9	3	10
7780	0	1	0	0	0	0	0	0	0	2	1	1
105376910	0	0	0	0	0	0	0	0	0	0	0	0
84676	0	1	0	4	0	0	0	7	0	1	0	0
149420	457	739	467	531	554	567	349	734	480	520	539	583
105376886	0	0	4	0	0	2	0	0	4	0	0	0
79927	1	7	2	3	4	7	0	8	0	0	2	3
110806296	0	0	0	0	0	0	0	0	0	0	0	0
51042	378	474	456	387	360	396	365	471	401	301	449	398
10256	342	811	461	576	445	587	328	771	410	559	332	640
378807	0	0	0	0	0	1	0	0	0	0	3	0
101928303	0	0	0	0	1	0	0	0	0	0	0	0
64793	632	838	815	654	611	630	516	769	623	512	613	564
83442	2217	3481	2309	2624	2159	2927	2135	4013	2468	2678	2327	3042
91544	181	217	230	183	252	191	130	265	206	149	118	208
1043	0	0	0	0	0	3	0	1	0	0	0	0
55057	45	324	46	240	62	261	44	329	53	239	55	286
257101	0	0	0	0	0	0	0	0	0	0	0	0
79727	0	0	2	0	0	0	0	2	0	1	1	3
79947	519	714	768	540	757	553	598	670	654	508	692	595
101928324	6	1	4	3	5	0	0	6	1	5	1	5
3151	3713	4243	4533	3507	4337	3703	3798	4008	4006	2907	4018	3400
6195	1042	1817	1272	1460	1216	1567	1079	1985	1238	1431	1159	1666
100302190	0	0	0	0	0	0	0	0	0	0	0	0
105376888	2	0	0	0	0	0	0	0	0	0	0	0
101928728	10	5	17	7	17	16	15	9	25	2	10	6
8289	3180	3638	3789	2661	3428	2375	2796	3067	3034	2076	3068	2354
55650	202	145	288	95	283	107	262	119	223	80	234	111
84243	1377	1292	1817	1101	1534	984	1350	1360	1488	938	1553	1037
2810	1932	3187	2066	2495	2138	2681	2274	3740	2194	2513	2095	2806
54707	706	1043	810	871	844	818	752	1009	780	795	714	859
63906	228	417	282	300	253	311	216	424	221	298	213	331
10726	2437	2140	3112	1822	3002	1723	2802	2402	2967	1716	2865	1818
8431	2	2	2	0	2	1	3	0	0	0	3	0
126695	447	626	610	508	504	489	433	730	450	475	558	575
388610	153	264	174	219	148	199	128	259	143	181	150	203
115572	147	402	271	260	163	339	154	399	139	262	120	284
101928391	0	0	0	0	0	0	0	0	1	0	0	0
6548	2749	10484	3178	8033	3431	8759	2565	9825	3069	6867	3185	8219
102723760	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0	0	0
23038	908	520	1153	440	1046	391	1012	553	1087	405	980	501
84065	599	582	777	596	776	644	622	706	636	468	680	578
644961	147	228	173	187	190	217	144	231	206	177	155	234
84958	805	1340	1083	997	878	1119	918	1346	864	910	763	1070
9064	755	741	935	693	886	617	764	720	875	527	651	611
8547	2	0	1	3	6	0	4	1	2	0	0	0
388611	14	10	5	6	9	1	3	6	11	13	4	9
2827	36	29	18	18	27	22	24	41	26	29	37	14
10163	2564	2009	3085	1577	2834	1626	2382	1908	2586	1390	2725	1567
105376892	1	0	0	0	0	0	0	0	0	0	0	0
27245	930	1131	1243	935	1041	819	1177	1166	1034	819	951	977
2268	0	0	2	1	0	7	0	1	0	0	0	0
111216282	0	0	0	0	0	0	0	0	0	0	0	0
2537	76	188	105	164	110	238	76	283	67	157	134	231
199870	112	138	164	125	101	124	114	182	113	115	148	168
23673	796	1433	869	1121	910	1272	721	1477	850	1130	874	1310
5511	1082	1686	1328	1320	1206	1363	1027	1638	1252	1257	1222	1385
677774	0	3	0	0	0	0	0	0	1	0	0	0
9473	24	22	17	16	11	33	16	33	15	34	21	33
6118	1296	2055	1426	1425	1366	1599	1096	1897	1440	1408	1305	1625
27293	195	75	260	58	255	118	214	89	264	54	287	72
55113	239	359	266	293	265	366	196	437	238	302	275	368
2140	703	698	878	608	677	480	700	804	659	551	756	616
5724	14	8	25	8	23	10	28	21	11	10	6	4
22826	1850	2662	2316	2210	2102	2315	1858	2912	2036	1978	2149	2294
93974	1544	1123	1743	1038	1718	1025	1390	1339	1725	891	1697	1072
83667	846	1821	1014	1210	876	1410	970	2327	967	1591	795	1646
54797	285	348	394	361	304	338	334	400	333	302	332	317
65979	962	778	1132	650	1073	580	918	871	949	613	911	711
1104	3497	1896	4205	1605	4481	1570	3732	1974	4248	1414	4046	1640
8420	588	493	782	425	845	323	657	551	610	322	634	344
6080	31	22	31	37	38	35	31	20	35	11	36	27
26768	9	25	18	10	35	10	13	6	14	1	22	9
54952	240	292	268	301	255	286	228	323	235	254	243	263
85028	236	473	348	362	397	336	186	515	291	277	268	416
692212	6	8	17	15	18	2	5	11	13	12	6	22
677838	8	18	16	17	10	24	8	28	10	10	13	25
677825	2	11	7	13	5	9	12	11	11	1	7	19
692073	11	6	6	15	4	9	4	3	15	7	19	9
115273	3	4	2	4	2	6	4	6	1	2	2	1
6883	397	264	415	280	438	268	363	307	379	271	386	270
105378616	3	0	4	0	1	0	2	1	3	0	3	0
26824	0	0	0	0	0	0	1	0	0	0	1	0
10691	487	719	632	624	591	615	447	780	537	465	504	574
51441	1761	2220	2237	1721	2086	1825	1919	2351	2200	1705	2106	1865
4985	13	4	13	5	8	0	6	5	9	0	9	0
2035	1000	1351	1205	1197	1182	1211	1028	1499	1215	920	1248	1293
399474	35	50	54	73	43	60	38	99	42	64	50	53
6429	1162	2091	1354	1726	1296	1758	1154	2302	1378	1697	1346	1961
51102	317	318	379	231	334	222	319	330	351	243	293	245
10076	1116	2378	1373	1809	1375	1967	1159	2413	1392	1480	1235	1896
101928460	0	1	1	0	0	0	0	0	3	0	0	0
107984933	0	0	0	0	0	0	0	0	0	0	0	0
107984934	0	0	0	0	0	0	0	0	0	0	0	0
101929406	0	0	0	0	0	0	1	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	0	0	0
4146	7	5	8	5	6	6	9	5	10	3	13	5
100129196	30	32	33	21	36	34	11	28	25	4	15	17
7805	1	5	0	4	2	3	2	6	5	5	0	2
100616164	0	0	0	0	0	0	0	0	0	0	0	0
105378620	0	0	0	0	0	0	0	0	0	0	4	0
105378621	0	0	0	0	0	0	0	0	1	0	0	0
105378622	1	1	0	1	1	4	0	1	2	1	0	1
400748	0	0	0	0	0	0	0	0	0	0	0	0
9672	866	2736	1151	1956	933	2225	797	2636	969	2047	912	2513
9698	2184	2678	2659	2158	2330	1979	2231	2800	2380	1898	2292	2134
692234	2	1	4	3	2	1	1	5	1	1	4	2
692235	2	1	4	3	2	1	1	5	1	1	4	2
692200	0	0	0	0	0	0	0	0	0	0	0	0
107984935	1	0	0	0	0	0	0	4	1	0	0	0
79570	294	2	330	8	323	13	349	11	288	12	297	14
9410	903	629	1070	548	1029	570	898	658	1022	507	961	566
51538	536	343	685	268	549	300	519	313	551	249	599	342
2170	9	7	11	7	7	7	5	14	3	1	8	0
105378623	0	0	0	0	0	0	0	0	0	0	0	0
107985470	0	0	0	0	0	0	0	0	0	0	0	1
347735	421	771	478	682	487	707	449	1005	508	665	462	779
105378625	0	0	0	4	0	0	0	2	0	0	0	0
105379772	0	0	0	0	1	0	0	1	0	0	1	1
149086	0	0	0	2	0	0	0	0	0	0	0	0
284551	0	1	0	0	0	0	0	0	0	0	0	0
105378626	1	16	3	16	0	17	0	23	0	16	7	16
64129	3	97	0	60	7	90	3	96	1	67	3	79
3061	23	27	12	14	10	20	9	23	15	8	10	18
553115	1348	1832	1588	1396	1568	1594	1386	1705	1481	1411	1374	1588
107985471	1	1	0	1	8	0	1	0	1	2	1	2
105378628	0	0	0	0	0	0	0	0	0	0	0	0
1307	21	116	20	54	40	61	17	43	16	56	14	69
101929444	0	2	3	2	1	2	10	1	4	3	4	12
576	150	232	130	147	188	163	162	205	147	134	167	179
100423028	0	0	0	0	0	0	0	0	0	0	0	0
90853	19	71	28	29	41	43	33	53	34	64	26	23
8073	4208	4730	5018	4103	5084	4180	4100	5079	4549	3494	4951	3878
10657	5857	7479	6543	5820	6703	5843	5921	7622	6396	5171	6805	5822
55116	350	190	422	157	424	156	319	200	285	129	294	157
100847018	0	0	0	0	0	0	0	0	0	0	0	0
23633	1938	2862	2567	2324	2487	2411	2239	2924	2429	2064	2357	2433
200081	1524	2823	1840	2126	1671	2391	1412	2808	1680	1894	1480	2230
79140	23	31	23	34	30	49	23	51	21	32	22	59
56063	129	272	147	160	138	160	129	234	128	163	136	202
55721	150	146	190	118	135	127	123	110	120	94	120	123
149069	13	12	18	14	11	14	9	24	9	10	13	15
8668	4520	3613	5467	3090	5425	3518	4587	3869	5346	2710	5293	3411
339483	16	23	34	20	37	19	29	20	23	34	20	20
84734	10	3	16	3	6	3	6	4	6	1	2	0
3932	0	0	0	1	0	0	0	0	0	0	2	0
3065	2890	4097	3493	3721	3233	3773	3018	4186	3363	3152	3241	3809
65108	4448	4389	5889	3665	5553	3596	5437	5242	5582	3831	5355	4104
105378629	0	0	1	6	0	0	2	0	1	8	0	1
81629	31	80	23	55	38	52	28	89	22	55	28	90
100128071	4	36	3	26	14	29	3	24	17	16	7	33
55108	1310	2292	1622	1757	1603	1916	1351	2373	1642	1672	1438	1990
728116	16	37	11	26	7	21	8	32	10	18	20	22
653121	282	285	365	232	384	198	280	249	268	173	296	212
102723870	2	0	0	3	0	3	1	6	2	6	0	1
339487	270	363	323	328	390	332	295	384	304	285	306	361
5928	2163	3432	2571	2853	2272	2724	2171	3641	2561	2437	2482	2915
81493	329	537	397	432	354	477	345	602	425	394	386	451
57648	7132	13631	9204	11442	8937	11584	7008	13507	7496	9334	7514	10945
8565	3428	4745	3956	3698	4239	4101	3922	5137	4222	3813	4194	4547
64766	602	915	814	748	660	755	654	917	717	717	747	787
252995	10	26	19	26	4	16	12	19	9	25	10	18
105378631	0	0	0	2	0	1	0	3	0	0	0	0
3208	76	79	68	63	65	77	63	99	61	55	76	72
113452	1583	2133	1780	1693	1707	2006	1726	2245	1664	1584	1574	2013
105378632	0	0	0	0	0	0	0	0	0	0	0	0
127544	293	671	469	583	405	621	368	781	388	555	413	709
204	2144	3176	2510	2594	2562	2661	2069	3350	2481	2424	2504	2787
105378635	0	0	0	0	0	0	0	0	0	0	0	0
113451	19	15	26	14	10	8	2	13	6	15	13	14
112268224	0	1	0	4	0	2	2	0	2	0	0	0
55223	648	459	715	356	800	398	678	549	807	305	624	415
149076	608	228	803	190	681	200	623	244	621	176	610	189
127550	0	0	0	0	1	0	0	0	0	0	1	0
1912	994	1146	1152	899	1096	1039	983	1006	1073	793	1054	922
100500853	15	17	15	6	10	10	8	12	14	12	16	7
101929464	5	0	1	3	0	0	3	0	5	1	0	0
7579	150	68	172	86	115	65	117	86	143	50	116	69
114784	0	0	0	3	0	0	0	0	0	0	0	0
105378638	0	0	0	0	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0	0	0	0	0
84970	0	0	0	0	0	0	0	0	0	0	0	0
105378639	0	0	0	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0	0	0	1	0
693137	0	0	0	0	0	0	0	0	0	0	0	0
105378642	1	0	0	0	1	0	2	0	1	3	0	0
2709	6	9	4	6	8	5	14	31	13	11	11	6
127534	0	8	0	9	0	8	0	28	1	20	1	14
2707	82	31	89	32	90	44	106	43	83	36	59	45
2701	0	0	0	0	0	0	0	0	0	0	0	0
113444	549	811	672	602	724	716	556	830	677	584	674	724
58512	81	79	105	62	121	50	90	55	130	52	94	50
653160	17	9	11	11	6	5	6	14	7	6	9	5
100506144	115	82	111	83	121	65	139	80	143	69	117	60
9204	256	286	254	256	260	239	244	354	290	227	283	265
79830	258	272	416	247	349	241	365	296	352	251	357	308
105378644	0	0	1	0	0	0	0	1	0	2	1	1
6421	10255	10657	11880	8569	12034	8572	9690	10027	11231	6866	11886	7886
9202	1558	2296	1959	1933	1642	1601	1590	2063	1783	1650	1803	1802
100861513	24	38	46	30	24	37	21	41	27	31	29	49
79932	1180	1400	1428	1137	1317	1114	1083	1206	1234	947	1117	1087
23154	1467	1820	1778	1459	1845	1508	1594	1723	1739	1348	1552	1595
339488	12	61	32	28	10	33	9	47	11	48	18	49
105378645	6	5	1	2	1	1	1	6	1	2	0	2
5690	2842	3309	3237	2548	3038	2767	2810	3675	3036	2500	3384	2938
105378646	0	0	0	0	0	0	0	0	0	0	0	0
127703	409	544	496	390	490	420	449	489	439	356	431	440
63967	945	1017	1244	910	1121	947	791	831	970	534	916	750
192670	165	268	229	228	192	172	224	239	224	228	202	180
26523	1424	751	1855	705	1566	579	1427	621	1528	496	1657	590
192669	508	631	534	479	458	520	432	597	468	422	518	457
105378647	0	0	0	0	0	0	0	0	0	0	0	0
27285	0	1	1	0	1	0	0	0	0	2	0	0
54936	604	756	672	639	669	657	542	810	616	563	565	667
1296	0	0	0	0	0	0	0	0	0	0	0	4
27095	880	865	1134	796	1071	761	948	1040	1096	729	1120	905
55700	2054	4021	2440	3009	2511	3257	2181	4506	2549	3111	2456	3489
9967	3174	5740	4042	4625	4014	4882	3029	5621	3499	3935	3601	4125
79729	284	465	365	371	358	299	280	396	248	297	226	351
55194	186	383	205	275	223	304	214	382	209	284	158	321
83931	1182	1399	1389	1053	1289	1114	1187	1505	1324	1135	1287	1248
84967	399	477	516	396	519	442	457	477	489	395	506	438
127700	71	69	84	49	50	51	53	84	74	58	70	64
109616970	1	0	0	0	0	0	0	0	0	0	1	0
107984940	0	0	0	0	0	0	0	0	0	0	0	0
64960	1102	1390	1279	984	1213	1063	1174	1616	1315	1039	1168	1119
1441	0	1	1	0	0	0	1	6	0	5	0	3
107984941	0	0	0	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0	0	0	0	0
2899	59	113	70	89	44	63	40	65	50	75	56	97
100422898	0	0	0	0	0	0	0	0	0	0	0	0
107984942	1	1	0	0	0	0	0	1	0	0	0	0
728431	55	60	83	30	68	46	46	46	44	35	52	24
80149	412	933	510	684	538	819	454	1150	420	767	368	797
102465438	4	6	1	3	3	8	6	4	3	2	0	11
64769	910	1134	1110	957	1032	1034	817	1318	984	840	1159	961
100847010	1	2	1	0	1	0	2	2	2	0	1	0
105378649	7	13	12	13	11	18	5	14	17	10	13	14
79753	278	587	416	475	345	499	325	648	358	403	327	473
7802	121	71	202	67	135	52	163	95	179	66	124	57
29889	1342	1460	1432	1102	1390	1221	1291	1519	1423	1196	1452	1305
284654	1	2	1	0	0	1	0	1	2	0	1	0
54955	350	613	437	362	431	448	366	639	376	449	356	600
55143	1557	2068	1743	1758	1593	1740	1431	2023	1646	1538	1832	1678
284656	146	77	217	109	242	81	174	94	124	74	126	85
105378650	0	0	0	0	0	0	0	0	0	0	0	0
149175	832	509	903	403	960	415	743	415	812	335	727	405
79693	846	953	955	687	962	756	762	864	926	733	899	815
127687	892	1256	975	958	1128	1071	828	1381	843	1081	968	1219
4520	808	1277	989	1033	936	835	775	1194	970	867	847	1045
3633	322	319	322	280	324	245	298	314	292	184	301	249
105378651	1	0	0	0	0	0	0	0	0	0	0	1
10946	1720	2368	2251	2009	2068	2045	1695	2423	2099	1827	2189	2215
2275	97	90	109	52	128	51	129	79	100	52	110	70
51118	629	718	845	517	746	555	689	748	824	567	802	659
5453	0	5	7	3	0	2	0	9	0	3	7	10
107985103	0	3	0	0	0	0	0	1	0	0	0	0
105378653	0	9	0	0	0	1	0	0	0	0	0	1
100500801	0	0	0	0	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0	0	0	0	0	0
105378654	0	0	0	0	0	0	0	0	0	0	0	1
339442	0	0	0	0	0	0	0	0	0	0	0	0
105378657	0	0	0	0	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0	0	0	0	0
64121	717	1142	870	892	780	909	714	1244	769	882	745	1085
100527950	482	750	550	654	558	614	440	806	567	576	583	642
26292	481	752	548	651	560	612	437	805	567	574	579	640
105378663	1	1	1	1	0	0	0	0	1	0	1	1
81025	2	2	2	3	1	2	3	2	2	2	3	3
54933	13	65	12	32	12	61	13	60	12	53	15	50
105378662	5	7	1	8	2	9	3	10	5	8	2	13
79647	1598	1036	1894	908	1877	838	1547	1236	1780	818	1901	962
4725	2064	2680	2497	2134	2330	2551	2130	3133	2154	2152	2249	2740
23499	2269	1843	2453	1535	2354	1336	1537	1402	1788	962	1964	1147
643314	335	427	311	319	313	283	216	366	241	240	328	279
105378950	0	1	3	0	2	3	1	1	1	2	0	4
353500	119	120	197	74	140	60	113	84	132	54	97	74
192217	11	16	4	8	8	9	8	17	9	13	9	9
728448	11	55	18	25	22	17	28	29	17	23	19	27
8761	4865	3899	5798	3091	5718	3344	4394	3557	5215	2814	5339	3367
101929516	327	283	376	209	377	225	324	238	359	195	345	240
677834	12	14	3	8	3	4	1	2	1	5	3	4
26508	29	17	42	19	31	18	20	17	38	29	40	16
84618	0	0	0	0	0	0	0	0	0	0	0	2
51440	1	2	1	3	11	3	2	5	0	2	1	5
10450	853	1307	1025	1000	899	1053	846	1328	886	1035	865	1156
656	248	402	332	314	268	300	251	348	281	227	243	273
64064	16	25	8	9	21	12	10	17	17	20	16	8
105378666	0	2	0	0	3	1	1	0	3	0	0	2
101929536	10	3	5	4	9	3	6	3	7	5	14	2
105378951	3	0	4	0	3	2	1	1	4	0	1	1
107985740	0	0	8	0	5	1	6	1	3	1	2	2
105378665	0	0	1	0	0	0	1	1	2	0	1	1
105378667	0	0	1	0	0	0	0	0	0	0	0	0
54802	275	471	322	432	387	412	317	490	375	376	384	419
4610	136	638	155	450	148	497	82	628	134	498	141	443
105378668	5	36	4	24	4	19	6	41	8	20	6	33
84879	78	71	56	50	80	39	85	86	71	59	55	61
105378669	1	0	5	0	2	0	2	0	0	0	3	0
10487	3451	6533	4090	5068	4028	5457	3658	7320	4071	5249	3986	5601
5538	4086	4155	4753	3244	4819	3418	3856	4367	4680	3177	5060	3520
105378671	0	0	0	0	0	0	0	0	0	1	0	0
6018	707	2028	880	1551	805	1537	742	1918	786	1312	806	1525
127391	0	0	0	0	0	0	0	0	0	0	0	0
10269	1967	3701	2292	2855	2320	2798	1953	3816	2274	2815	2427	3070
1298	215	527	235	457	259	440	236	541	287	391	213	420
107984945	0	0	0	0	0	0	0	0	0	0	0	0
64744	726	1429	1024	1121	929	1137	825	1493	831	1098	916	1274
65243	98	124	123	93	129	94	104	123	112	106	119	106
339559	99	52	139	88	90	66	95	53	90	45	97	34
105378672	1	0	6	0	1	1	1	0	0	2	9	0
64789	168	244	198	222	171	193	148	283	189	218	229	221
127396	22	54	52	31	24	21	29	41	34	16	37	32
105378673	0	0	0	0	1	0	0	0	0	0	0	0
9783	258	146	304	154	240	141	246	138	170	105	177	101
105378675	5	0	5	1	3	0	3	0	0	1	1	0
105378674	0	0	0	0	0	0	0	0	0	0	0	1
100130557	65	67	91	53	54	46	48	59	67	34	42	25
4802	873	1322	1019	1100	1068	1134	804	1350	923	1036	944	1171
407034	0	0	0	0	0	0	0	0	0	0	0	0
407031	0	0	0	0	0	0	0	0	0	0	0	0
9132	140	100	164	101	241	72	128	68	181	54	145	50
105378676	0	0	0	0	0	0	0	0	0	0	0	0
