GeneID	control	control	perturbed	perturbed	perturbed	perturbed
100422898	0	0	0	0	0	0
107984942	1	0	0	0	0	0
728431	39	14	37	21	24	10
80149	271	135	349	219	207	154
102465438	1	2	0	1	1	1
64769	988	524	1368	939	846	683
100847010	1	0	1	0	0	3
105378649	17	8	35	24	17	17
79753	571	299	822	585	501	397
7802	9	4	12	10	7	12
29889	1780	1103	2353	1642	1732	1229
284654	0	1	0	1	1	0
54955	502	337	761	478	445	305
55143	2719	1596	4361	3039	2234	1628
284656	1	0	3	0	2	1
105378650	0	0	0	0	0	0
149175	136	79	205	134	126	107
79693	576	361	834	612	496	414
127687	652	385	1054	711	724	551
4520	647	392	982	744	592	479
3633	166	124	266	165	131	98
105378651	1	0	0	0	0	1
10946	3434	2052	5187	3557	3184	2345
2275	425	223	575	415	386	292
51118	1180	722	1587	1075	985	773
5453	1	0	0	4	1	1
107985103	1	0	0	1	0	0
105378653	0	1	0	0	0	0
100500801	0	0	0	0	0	0
105378655	0	0	1	1	0	0
105378654	0	0	2	0	0	0
339442	0	0	1	0	0	0
105378657	0	0	0	0	0	0
107984943	0	0	0	0	0	0
105378656	0	0	0	0	0	0
105378658	0	0	0	0	0	0
105378660	0	0	0	0	0	0
64121	1722	1047	2398	1602	1674	1290
100527950	197	108	290	202	149	119
26292	192	107	284	198	142	114
105378663	2	1	4	2	2	2
81025	6	3	7	5	5	4
54933	11	6	29	16	13	11
105378662	12	12	27	18	17	11
79647	1443	868	1967	1384	1255	914
4725	3318	1944	4718	3294	3270	2308
23499	8794	6084	15809	11203	9807	7513
643314	1268	1025	3152	2180	1470	1104
105378950	0	1	0	0	0	0
353500	11	5	16	16	22	14
192217	14	6	8	10	7	7
728448	28	20	37	34	50	26
8761	4350	2639	6627	4653	3916	2963
101929516	349	202	525	361	315	237
677834	9	4	3	4	7	5
26508	1	0	1	1	1	0
84618	0	0	0	0	0	0
51440	0	0	0	0	0	0
10450	828	463	1190	765	769	572
656	14	10	22	14	19	16
64064	14	6	9	7	8	7
105378666	0	0	0	0	0	0
101929536	0	0	0	0	0	1
105378951	0	0	0	0	0	0
107985740	0	0	0	0	0	0
105378665	0	0	0	0	0	0
105378667	0	0	0	0	0	0
54802	543	330	795	570	516	367
4610	19	14	26	19	23	14
105378668	1	0	3	3	1	1
84879	71	38	88	81	64	47
105378669	3	2	5	1	4	4
10487	9241	5534	13791	9666	8957	6694
5538	7489	4441	10153	7024	6220	4963
105378671	0	0	0	0	0	0
6018	963	614	1585	995	980	715
127391	0	0	1	0	0	1
10269	1975	1148	2715	2045	1770	1428
1298	12	8	45	34	26	9
107984945	0	0	0	0	0	0
64744	1148	716	1720	1207	1072	812
65243	341	231	466	329	255	168
339559	158	83	175	157	148	123
105378672	13	5	19	8	7	5
64789	270	144	351	244	285	225
127396	96	47	122	101	64	48
105378673	0	0	0	0	0	0
9783	289	205	415	272	201	148
105378675	4	2	2	1	2	2
105378674	0	0	0	0	1	0
100130557	57	32	79	57	68	51
4802	789	447	1298	877	822	616
407034	0	0	0	0	0	0
407031	0	0	0	1	0	0
9132	61	42	60	41	78	48
105378676	0	0	1	0	0	0
163732	1672	931	2347	1672	1744	1293
1503	3186	1836	4757	3212	3117	2230
100507178	81	45	120	89	100	59
200172	36	23	59	56	54	41
22955	1357	804	1802	1360	1261	952
100132074	2	1	2	2	0	0
101929901	0	0	0	0	0	0
105378678	0	0	1	0	0	0
1907	1	0	0	0	0	0
59269	198	121	347	259	312	241
2981	0	0	0	0	0	0
2980	0	0	0	0	0	0
22887	1349	817	2061	1480	1300	1019
284716	3	2	4	1	9	0
84217	1	2	6	0	3	1
728621	55	33	64	49	43	30
79717	510	282	582	423	362	271
10465	728	426	1134	823	762	548
4904	19645	11718	30278	21686	20784	15422
149461	1	2	7	0	2	0
64175	5615	3254	7845	5527	4708	3450
79078	221	133	348	276	239	180
105378683	5	4	5	4	5	7
100129924	14	5	29	21	18	14
107984946	4	2	9	1	6	1
374969	166	93	231	171	150	109
114625	282	204	492	366	278	223
51058	156	88	221	159	159	146
339539	1	0	0	0	0	0
6513	648	394	1336	926	1127	832
440584	1	1	6	2	2	2
440585	13	7	14	13	15	12
10969	3351	2058	5543	3701	3769	2653
102465439	4	2	5	6	3	3
149465	16	6	19	7	10	3
105378685	1	0	1	1	1	0
128218	0	0	2	0	0	0
149466	0	0	0	0	0	1
7075	2	1	1	1	0	0
4352	3	2	5	2	4	3
105378687	25	10	21	22	21	7
991	5265	2978	8384	6050	4105	3087
64834	2175	1191	3049	2224	2111	1479
102466723	3	0	1	0	1	1
112268225	11	2	8	7	5	13
112950	1158	669	1596	1101	1133	813
107984947	53	41	87	50	56	46
23334	1700	1063	2796	1914	1873	1438
100873952	59	34	96	56	78	55
102465440	0	0	0	0	0	0
81888	256	138	363	266	251	168
5792	7291	4539	11021	7545	5635	4125
9682	1587	989	2632	1739	1365	1010
100132774	84	43	119	87	72	59
6487	585	336	788	567	477	337
101929592	2	1	0	0	0	0
102464830	0	0	0	0	0	0
9048	151	97	253	180	136	94
105378688	6	4	17	4	14	13
101929609	74	53	154	99	94	71
9670	1019	550	1689	1114	1067	837
1802	830	475	1355	1001	925	678
533	2335	1410	3603	2513	2721	2083
8704	2529	1553	3850	2735	2460	1842
149473	178	80	222	143	169	111
6536	1841	1118	2886	1927	2073	1586
107984948	26	14	18	15	15	19
128209	87	58	104	73	84	41
105378952	0	0	0	0	0	1
55929	960	539	1477	1040	992	755
79033	1571	858	2241	1437	1309	1002
100874278	8	2	23	10	15	6
106635545	0	0	0	0	0	0
55182	1256	670	1994	1459	1198	850
107984951	0	0	0	0	1	0
100847089	0	0	0	0	0	0
107984950	252	125	406	297	256	189
79639	140	82	195	138	139	124
109623472	0	1	0	0	0	0
339541	30	27	57	31	46	29
105378690	4	3	8	5	3	3
26828	1	5	5	1	1	1
26830	0	0	3	2	0	1
11004	3894	2253	5701	3930	2827	2177
109623476	0	2	5	3	4	3
6202	18335	10341	23778	16645	15093	11049
26811	14	2	14	13	21	11
94161	14	4	16	18	24	18
94162	21	15	22	13	29	20
94163	17	5	23	8	14	7
266675	4	1	7	1	2	2
1263	111	52	153	87	145	99
343521	7	3	8	5	10	8
149478	5	2	8	4	12	11
107984952	3	1	1	1	3	4
8643	13	7	12	3	13	6
8891	824	493	1135	736	806	629
79654	1199	728	1889	1235	1440	1040
7389	1744	929	2659	1890	1697	1254
57643	0	0	2	1	3	2
105378691	5	1	7	7	5	6
400752	4	1	7	7	5	6
84842	297	158	442	285	293	201
4595	289	140	432	253	328	247
114034	422	224	619	436	405	297
10420	55	37	79	48	37	40
126661	50	36	69	61	38	32
25974	2538	1448	3556	2467	2152	1697
5052	8906	5098	12435	8814	8128	6150
10327	2021	1099	2567	1762	1626	1179
4678	5821	3478	9080	6508	6121	4411
149483	11	5	27	13	28	19
60313	2247	1373	3001	2205	1909	1424
728963	1	1	1	3	5	3
51249	988	593	1270	883	770	627
3652	531	308	755	489	366	291
105378693	0	0	0	0	0	0
23139	2789	1710	4083	2881	2858	2018
105378694	0	0	0	1	2	0
110117499	1159	695	1835	1224	863	671
8503	1362	842	2246	1462	1051	821
101929626	5	0	5	6	4	4
10103	21	10	23	18	31	24
110117498	0	0	0	0	0	0
55624	2201	1368	2911	2093	1825	1375
541468	44	33	72	52	62	30
8438	953	583	1470	972	863	692
10489	2756	1703	4165	2905	2427	1791
7388	4631	2664	6161	4338	4296	3097
387338	685	408	1040	663	610	476
2166	31	9	40	35	54	40
729041	1	0	0	0	0	0
101929651	0	0	0	0	0	0
127343	2	0	3	2	3	4
105378696	0	0	0	0	0	0
100507423	18	11	27	19	20	14
148930	0	0	0	0	0	0
8569	389	221	595	393	377	276
148932	302	171	395	286	282	194
105378697	0	0	0	0	1	0
64756	820	486	1183	830	582	494
374973	1	0	1	0	0	2
100130197	32	20	50	28	28	12
9813	2073	1304	3138	1978	1557	1255
105378698	3	1	8	4	6	0
105378699	0	0	0	0	0	0
1580	0	0	0	0	0	0
163720	0	0	0	0	0	0
1579	0	0	0	0	0	0
260293	0	0	1	0	0	0
199974	0	0	0	0	0	0
284541	0	0	0	0	0	0
105378701	0	0	0	1	0	0
100874253	0	0	0	0	2	0
10158	0	0	4	0	0	0
6886	0	0	1	0	0	0
6491	1330	867	2139	1522	1015	836
51727	2964	1744	3874	2723	2337	1897
102724077	9	5	12	10	9	8
2301	1	0	1	2	1	3
84793	47	37	90	52	74	68
2306	5	1	13	9	7	6
107984953	0	0	0	0	0	0
388630	0	1	1	2	0	0
105379778	0	0	0	0	0	0
391037	0	0	0	0	0	0
200010	2	0	5	3	5	5
54558	238	124	294	203	171	143
84871	0	0	0	0	0	0
79656	2	1	4	4	7	7
105378706	0	0	0	0	0	0
101929721	0	0	0	0	0	0
100874313	0	0	0	0	0	0
107984954	0	0	0	0	0	0
105378708	0	0	0	0	0	0
1996	0	0	0	0	0	0
105378709	0	0	0	0	0	0
107984955	0	0	0	0	0	0
105378711	0	0	0	0	0	0
105378710	0	0	0	0	0	0
105378712	0	0	0	0	0	0
63950	24	32	48	43	7	11
105378714	0	0	0	0	1	0
11124	2074	1244	2836	1909	1867	1405
105378715	1	1	4	8	7	4
112268262	0	1	3	2	0	4
1031	4195	2547	8217	5786	3182	2250
100616189	1	0	2	0	0	1
102466656	1	0	1	0	0	0
284546	2	3	4	1	1	0
105378716	2	1	2	2	0	0
26994	1786	1106	2648	1835	1379	1163
22996	5	4	7	4	6	4
105378717	0	0	0	0	0	0
102724097	0	0	0	0	0	0
2060	1284	759	1708	1145	1099	927
105378720	3	1	4	4	3	0
441884	0	2	0	1	0	0
105378719	0	0	0	0	0	1
114883	1385	794	2023	1424	1250	984
4898	7328	4450	10091	6972	5434	4276
105378721	271	146	341	238	204	170
100313892	19	7	18	11	11	7
5865	1660	1200	2624	1911	954	796
51060	3165	1769	4052	2813	2288	1691
112970	249	133	352	229	201	140
104355143	1	0	4	0	0	0
91408	1365	825	1722	1261	1018	921
107984956	0	0	0	0	0	0
9372	529	348	777	554	486	376
200014	1144	717	2053	1391	1404	1013
4998	820	427	1227	817	605	458
84950	1333	791	1938	1319	1114	854
23318	1455	949	2218	1554	1178	986
105378723	2	0	1	2	0	1
2882	204	135	247	201	122	104
348378	0	0	1	1	1	0
65260	1400	923	2141	1534	1305	1007
79699	994	641	1455	1018	655	575
440590	360	249	572	400	285	234
55268	420	273	676	519	496	377
6342	1803	1092	2401	1624	1273	1040
127435	5	5	18	9	10	4
6512	0	0	0	0	0	0
105378724	0	0	0	0	0	0
1376	785	419	996	734	519	404
54987	502	281	729	482	456	334
4116	1135	675	1622	1230	1149	775
100507564	27	12	28	23	19	16
7804	989	619	1397	985	922	692
105378728	10	8	26	18	15	16
105378726	23	10	42	31	37	24
105378732	1	1	0	2	1	0
105378731	0	0	2	2	3	0
105378730	1	0	3	3	2	1
107984957	0	0	0	0	0	0
163742	0	0	0	0	0	0
105378733	0	0	0	0	0	0
63948	0	0	0	0	0	0
148979	90	65	150	102	95	56
55706	2152	1307	3089	2218	1460	1139
54432	302	184	414	281	283	211
1733	1	0	3	1	2	1
51668	585	366	838	583	520	415
115353	1308	777	1955	1324	1277	929
388633	0	0	0	0	0	0
9528	2963	1802	3926	2712	2420	1902
127428	471	297	714	469	374	269
100616315	0	0	0	0	0	0
200008	0	0	1	0	1	0
606495	277	168	368	251	224	165
51253	3587	2010	5262	3542	2999	2183
23648	434	259	782	540	389	291
619518	2	1	9	7	6	6
105378735	0	0	0	0	0	0
105378734	0	0	0	0	0	0
26027	12	7	18	8	10	6
338094	3	1	2	2	1	1
100527960	376	227	551	383	350	257
374977	0	0	1	1	1	0
7268	395	236	570	396	365	265
25973	218	121	286	182	177	139
55001	0	0	0	0	0	0
163747	1	1	0	1	1	1
1718	5680	3562	10069	6849	4898	3798
107984958	5	1	16	4	6	4
107985760	0	0	0	0	0	0
105378736	0	0	0	0	0	0
199964	0	1	1	0	0	0
7809	0	0	0	0	0	0
255738	38	17	67	37	17	13
23358	3287	2132	5363	3677	2878	2063
100507634	16	9	22	10	5	9
109729135	0	0	0	0	0	0
100616272	0	0	0	0	0	0
105378740	0	0	0	0	0	0
105378739	0	0	0	0	0	0
105378738	0	0	0	0	0	0
105378737	0	0	1	0	0	0
105378741	0	0	0	0	1	0
105378744	1	0	3	2	0	2
8613	1792	1046	2803	1935	2222	1650
101929935	0	0	0	0	0	1
5563	114	97	125	79	99	60
199920	0	0	0	0	0	0
731	0	0	1	0	0	0
732	0	0	0	0	0	0
105378745	0	0	0	0	0	0
112267900	0	0	0	0	0	0
1600	0	0	1	0	0	0
105378748	0	0	0	0	0	0
105378747	0	0	0	0	0	0
101926890	0	0	0	0	0	0
105378746	0	0	0	0	0	0
107984960	0	0	1	0	0	0
115209	234	114	271	189	118	83
4070	5	6	6	6	4	6
114803	991	692	1459	1011	1017	924
112268263	0	0	1	0	0	0
105378751	0	0	0	0	1	0
3725	7366	4375	11668	8130	8170	6181
100131060	1	0	3	2	0	0
101926907	4	0	1	2	9	4
107984961	0	0	0	0	0	0
105378753	7	0	10	11	3	3
101926925	1	0	0	0	0	0
729467	2	1	2	1	1	1
105378756	17	7	16	14	12	11
55277	90	44	151	94	77	47
100616409	0	0	0	0	0	0
101926944	1	0	1	0	1	1
105378758	0	0	0	0	0	0
51361	1	1	1	0	1	0
1573	1	0	3	0	0	0
127795	0	0	0	0	0	0
105378760	0	0	0	0	0	0
107984963	0	0	0	0	0	0
105378761	0	0	0	0	0	0
107984962	0	0	0	0	0	0
107985379	0	0	0	0	0	0
105378763	0	0	0	0	0	0
101926964	0	0	0	0	0	0
105378764	0	0	0	0	0	0
100996570	0	0	0	0	0	0
4774	0	0	0	0	0	0
645030	0	0	0	0	0	0
105378766	0	0	0	0	0	0
107984964	0	0	0	0	0	0
414927	0	0	0	0	0	0
83941	280	180	379	228	238	171
10207	100	65	110	79	56	41
113219465	0	0	0	0	0	0
107984965	0	0	0	0	0	0
100422902	0	0	0	0	0	0
100422946	0	0	0	0	0	0
54596	0	0	0	0	0	0
163782	1	0	0	0	0	0
105378768	0	0	0	0	0	0
7398	3241	1934	4460	3097	2619	2150
85440	2332	1445	3478	2367	1969	1462
27329	2	0	3	2	0	1
84938	359	220	424	308	203	191
105378769	0	0	0	0	0	0
199899	0	0	0	0	0	0
105378770	0	0	0	0	0	0
100996301	20	9	30	18	18	9
27022	9	2	11	10	10	5
102464823	0	0	0	0	0	0
29929	298	159	416	249	208	169
23421	474	258	572	424	311	251
102724319	1	0	0	0	0	0
84455	113	82	178	120	101	68
79469	8	1	3	5	4	10
5236	2350	1418	3500	2373	2397	1914
105378771	0	0	0	2	1	0
4919	113	63	169	158	187	148
105378772	0	0	0	0	0	0
101927034	0	0	0	0	0	1
105378773	1	0	2	0	1	2
148581	0	0	0	0	0	0
105378774	0	0	0	0	0	0
107984966	2	1	1	0	0	0
57685	220	140	414	292	188	135
100616338	0	0	0	0	0	0
55225	821	503	1084	820	650	521
3716	9967	6246	15729	10897	8986	6849
101927084	0	0	2	0	0	1
100500854	0	0	0	0	0	0
406893	0	0	0	0	0	0
205	1086	634	1921	1330	2022	1633
9829	77	37	77	44	52	34
102724416	0	0	1	0	3	0
112268227	0	0	0	0	1	0
3953	511	325	635	464	252	218
54741	1572	919	1844	1354	1014	822
5142	670	426	840	606	471	348
101927139	0	0	0	0	0	1
105378776	1	0	1	0	0	0
84251	7	8	13	3	7	11
100422871	0	0	0	0	0	0
200132	0	0	0	0	0	0
10022	2	0	0	0	1	0
79819	80	62	122	95	86	89
57708	1017	617	1339	887	699	598
23169	330	214	512	327	220	167
400757	0	0	0	0	0	0
149233	0	0	0	0	0	0
3595	8	3	14	8	22	15
105378779	2	0	2	2	2	2
26135	10950	6737	16374	11571	10454	8068
102724481	0	0	0	0	0	0
105378780	0	0	0	0	0	0
1647	872	547	1319	973	797	579
55970	7623	4837	11614	8296	5822	5006
105378781	0	3	1	3	1	2
100289178	37	22	57	34	37	39
9077	14	1	11	11	12	6
79971	3222	1945	4879	3281	3921	3025
100302279	0	0	0	0	0	0
105378782	0	0	0	0	0	0
6121	4	0	2	7	6	1
55635	2108	1311	3004	2082	1373	1060
101927220	1	1	4	4	2	3
107984967	0	0	0	0	0	0
105378783	0	0	0	0	0	0
105378785	0	0	0	0	0	0
105378787	2	0	0	0	1	0
105378786	0	0	0	0	0	0
105378788	3	1	1	0	1	0
105378789	0	0	0	1	0	0
105378790	0	0	0	0	0	0
57554	12	6	30	16	22	9
5301	0	0	0	0	0	0
105378792	1	0	3	1	1	1
55631	1054	665	1392	891	784	656
9295	3546	2111	5124	3650	3902	3088
81573	832	544	1220	868	699	594
11147	231	154	388	299	216	179
102724548	0	2	2	1	1	1
1491	72	48	107	77	63	48
105378793	0	0	0	0	0	0
105378794	0	0	0	0	0	0
101927244	0	0	0	0	0	0
102724572	0	0	0	0	0	0
5733	0	0	0	1	0	0
107985517	0	0	0	0	0	0
100132618	146	99	250	184	134	128
9406	2506	1562	3418	2490	2367	1964
406962	4	4	12	5	6	4
100852410	4	2	1	4	3	2
105378795	0	0	0	0	0	0
257194	423	294	725	532	330	245
100852409	0	0	1	0	0	0
105378797	3	0	3	3	2	5
105378796	0	0	0	0	0	0
105378798	0	0	0	0	0	0
339468	0	0	0	0	0	0
105378799	0	0	0	0	0	0
105378800	0	0	0	0	0	0
101927295	0	0	0	0	0	0
105378801	0	0	0	0	0	0
107985391	0	0	0	0	0	0
105378802	0	0	0	0	0	0
109729166	0	0	0	0	0	0
127255	31	15	28	17	18	9
100526835	45	34	66	37	34	19
8790	340	238	484	317	203	185
51086	15	11	11	4	5	3
105378805	0	0	0	1	0	0
105378803	1	0	0	0	0	0
127254	0	0	0	0	0	0
101927320	0	0	0	0	0	0
1429	1026	694	1439	939	736	590
127253	758	520	1163	742	623	521
431707	0	0	0	0	0	0
204962	7	4	13	4	2	2
34	1655	994	2186	1541	1139	907
1744	51	35	88	54	56	43
5876	1541	936	2069	1447	1430	1193
692085	6	1	8	9	13	10
26805	8	9	23	12	17	12
26804	16	10	21	24	27	14
4438	1	1	2	3	2	1
127247	0	0	0	0	0	0
105378806	0	0	0	0	0	0
101927342	0	0	0	0	0	0
256435	217	126	322	252	168	158
105378807	0	0	0	2	1	0
110806286	0	0	0	0	0	0
81849	68	52	144	93	46	30
102466995	0	0	0	0	0	0
10026	1300	859	1691	1197	853	686
105378808	1	0	1	1	2	1
26289	281	131	315	235	297	224
26009	1597	992	2418	1622	1386	1084
23032	1671	1042	2294	1597	1375	1039
374986	552	382	795	578	408	357
374987	6	4	9	7	7	4
91624	354	229	534	385	357	329
8880	4070	2410	5897	4319	3837	2885
11080	2218	1395	3416	2377	1585	1394
54810	31	22	61	37	18	21
107984997	0	0	0	0	0	1
149047	17	5	13	10	16	11
5737	736	486	807	508	752	651
10964	1516	937	1242	913	3724	2952
10561	1921	1050	1572	1077	3012	2308
64123	0	0	0	0	1	1
107984998	0	0	0	0	0	0
105378810	0	0	0	0	0	0
105378812	0	0	0	0	0	0
105378811	0	0	0	0	0	0
107983999	0	0	0	0	0	0
101927412	0	0	0	0	0	0
105378813	0	0	0	0	0	0
107985018	0	0	0	0	0	0
23266	2609	1672	3758	2724	2183	1684
101927434	0	0	0	0	0	0
105378814	0	0	0	0	0	0
107985396	0	0	0	0	0	0
103283057	0	0	0	0	0	0
101927498	0	0	0	0	0	0
107985037	0	0	0	0	0	0
105378816	2	0	2	0	0	1
101927542	0	0	0	0	0	0
107985043	0	0	0	0	0	0
101927587	0	0	0	0	0	0
101927560	0	0	0	0	0	0
107985041	3	3	8	2	2	1
79739	323	203	510	333	315	269
5567	621	366	821	602	397	349
107985046	1	2	0	1	4	2
112268230	1	0	0	0	0	0
148418	10	7	7	6	5	2
391051	0	0	0	1	0	0
58511	0	1	0	0	1	1
80135	1068	601	1348	977	921	805
2787	2207	1307	3137	2275	2337	1870
100505741	22	19	31	20	37	23
1486	526	320	598	438	400	350
105378819	8	9	11	8	26	10
103695366	3	2	7	2	8	6
439927	1	0	0	0	1	1
117178	1281	843	1714	1132	1139	825
102724892	0	0	0	0	3	0
23566	57	46	107	63	41	37
255231	44	23	58	45	19	28
55283	52	24	59	47	60	45
126820	0	2	2	2	2	0
100616481	0	0	0	0	0	0
84144	86	85	162	134	57	43
105378821	0	0	0	1	0	0
148423	564	365	832	561	608	464
8915	871	527	1104	719	634	568
646626	20	17	42	28	30	19
23576	2414	1438	3543	2567	1712	1380
107985054	22	30	69	40	12	16
3491	17030	10220	25291	17998	9496	7147
107985057	2	2	6	6	6	3
112268231	1	0	4	2	2	1
54680	1118	706	1748	1208	906	694
105378823	0	0	0	0	0	0
255631	68	45	102	65	44	30
105378824	0	1	0	2	4	0
105378825	0	2	3	1	0	1
57489	1340	818	1761	1258	1368	1150
102465842	0	0	0	0	0	0
9635	35	23	50	20	23	33
1179	2	0	1	1	1	1
105378827	0	0	0	0	0	0
105378826	0	0	0	0	0	0
22802	0	0	0	0	0	0
105378828	5	2	6	9	6	6
9629	1	0	2	0	1	0
51100	3496	2197	4545	3282	2926	2383
105378831	0	0	0	0	0	0
9403	2823	1581	3705	2449	2376	1860
9653	2186	1366	3031	2101	1854	1481
339524	16	10	31	14	22	16
101927844	0	0	0	0	0	0
8543	5209	3123	7733	5591	4049	3178
100505768	1	0	3	0	0	0
105378833	2	2	3	6	8	12
105378834	3	2	2	1	1	7
107985408	0	0	0	0	1	0
105378835	0	0	0	0	0	0
107985518	1	0	0	0	0	0
107985519	0	0	0	0	0	0
101927871	0	0	1	0	0	0
105378836	0	0	0	0	0	0
105378839	2	0	1	0	1	3
101927891	7	6	5	9	4	4
105378838	0	0	0	0	1	0
5586	1824	1166	2511	1781	1310	1081
2959	412	219	620	403	384	267
56267	396	263	484	316	292	243
494115	835	579	1198	796	629	515
2635	268	173	259	188	225	183
105378841	10	5	11	7	10	6
2633	3569	2110	4167	2901	3213	2508
2634	1279	733	1151	807	1174	843
112268267	193	123	194	127	197	147
105378842	53	27	56	36	61	44
388646	10	5	13	7	15	8
115361	689	419	640	481	395	330
107985076	0	0	1	0	0	0
105378843	0	0	0	0	0	0
115362	343	227	296	199	348	275
729930	1	0	0	0	0	0
163351	2	0	0	1	1	0
400759	71	42	108	56	63	41
105378844	0	0	0	0	0	1
23507	445	291	585	410	242	194
84230	466	297	522	412	260	227
400761	2	2	6	5	4	2
107985743	1	0	0	1	0	0
101927952	3	1	1	3	0	4
107985744	0	0	0	0	0	0
101927975	0	0	0	0	0	0
55144	788	528	1108	804	681	557
105378847	0	0	1	0	1	0
492303	20	7	32	20	18	21
284695	677	421	1288	877	898	654
105378848	0	0	0	0	0	0
105378849	0	0	1	1	0	1
107985088	0	0	2	3	4	1
105378850	0	0	1	0	0	0
105378851	0	0	0	0	0	0
105378852	0	0	0	0	0	0
109616984	0	0	0	0	0	0
343472	1	1	3	1	0	0
105378853	85	46	85	66	58	45
105378855	2	3	5	2	1	2
105378854	0	1	1	0	0	1
84146	1245	811	1857	1257	894	744
164045	1	2	8	5	2	2
107985412	0	0	0	0	0	0
107985417	0	0	0	0	0	0
105378856	0	0	0	0	0	0
8317	655	423	939	623	504	404
102723436	3	2	3	3	2	1
7049	410	263	627	417	399	320
676	0	0	0	0	0	0
253152	0	4	5	4	0	0
646817	65	41	92	79	72	45
284697	13	6	15	11	5	4
23285	64	25	69	52	35	34
388649	0	1	1	0	0	1
11146	281	175	403	310	251	230
79871	564	402	960	671	504	415
2672	3	2	4	4	16	9
7813	386	218	447	329	247	176
6125	20456	11846	27107	18766	15422	11924
388650	65	29	99	65	86	51
6083	9	5	14	4	14	8
26782	8	2	6	14	6	3
22823	700	420	904	645	552	395
50999	3353	2096	4401	2942	2826	2307
343099	1035	680	1595	1073	937	826
107985521	0	0	0	0	0	0
100131564	94	67	118	70	71	61
1810	1886	1259	2737	1953	1572	1261
54874	1370	890	2150	1535	1189	896
107985761	0	0	1	0	2	0
8412	2119	1350	3627	2616	2272	1699
100129046	75	38	102	99	87	52
102723480	40	16	66	48	47	45
723788	2	0	1	3	3	2
100126348	0	0	1	0	1	0
100189133	1	3	2	3	1	2
30836	2044	1246	2884	1986	1913	1458
2730	1192	684	1701	1205	881	723
24	0	0	1	4	3	1
105378858	1	3	2	1	1	0
9411	1652	1007	2037	1384	1222	1047
107985092	2	0	5	2	1	1
105378859	4	4	2	4	6	2
5825	1216	777	1930	1230	837	621
2152	8	4	6	3	2	5
113219466	0	0	0	0	0	0
105378861	0	0	0	0	0	0
101928079	23	9	26	19	11	3
105378860	0	0	0	0	0	0
100616321	0	0	0	0	0	0
126969	51	28	73	45	42	28
1266	8872	5325	12554	8890	6600	5232
105378862	3	7	8	6	7	4
729970	123	51	141	78	73	47
199857	199	114	286	190	142	119
105378863	0	1	0	0	0	1
101928098	0	0	0	0	1	0
148534	951	649	1191	797	435	391
100527978	94	70	148	102	61	53
101928118	6	9	13	8	3	5
25950	219	142	276	194	191	124
100996630	0	0	0	0	0	0
105378864	0	0	0	0	0	0
105379825	0	0	0	0	0	0
101928169	0	0	0	0	0	0
107985420	0	0	0	0	0	0
440594	0	0	0	0	0	0
100996635	0	0	0	0	0	0
101928219	0	0	0	0	0	0
102723661	0	0	0	0	0	0
101928241	0	0	0	0	0	0
105378866	0	0	0	0	0	0
58155	393	238	628	425	367	314
1806	1455	965	1928	1291	1412	1094
100873932	34	27	58	27	45	28
105378867	3	1	2	1	3	5
100873933	0	0	0	0	2	0
109729128	3	2	3	4	3	3
400765	31	20	44	34	21	18
100616452	4	6	15	13	8	6
406928	2	1	5	2	4	1
729987	14	9	20	15	8	9
51375	1379	772	1792	1216	1023	776
163404	0	1	1	1	0	0
100129620	0	0	0	0	0	0
9890	0	1	1	0	2	0
107985093	0	0	0	0	0	0
101928270	0	0	0	0	0	0
54873	21	15	39	17	39	28
391059	154	97	223	166	118	90
178	510	368	788	515	347	278
23443	457	298	586	434	365	315
64645	1346	804	1765	1295	1088	802
163786	463	300	682	435	365	303
54482	267	157	421	284	356	262
127495	43	35	70	45	43	38
1629	649	404	947	649	507	369
100506007	6	5	16	13	10	8
8634	1229	737	1784	1110	1115	861
693138	0	0	0	0	0	2
8556	116	61	161	109	100	91
105379827	0	1	0	0	1	0
54112	24	11	21	15	19	10
100128787	2	1	1	0	0	1
7412	26	16	52	32	6	10
2135	631	360	887	614	483	348
148867	631	385	831	574	483	383
51611	982	558	1184	886	717	581
102606465	169	104	233	169	185	135
107985094	0	0	0	0	0	0
101928334	0	0	0	0	0	0
101928370	11	4	19	22	7	7
1901	696	421	1082	754	479	381
102723784	0	0	0	0	0	0
104355286	0	0	0	0	0	0
105378872	0	1	0	0	0	0
118427	0	0	0	0	0	0
94236	0	0	0	0	0	0
107985095	0	0	0	0	0	0
105378874	0	0	0	0	0	0
112268286	0	0	0	0	0	0
107985096	0	0	0	0	0	0
1301	0	0	0	0	0	0
101928436	0	0	1	1	0	0
55599	156	92	191	142	173	136
280	36	23	49	30	36	36
648740	1	1	2	1	0	3
279	4	4	5	3	5	2
276	2	0	2	1	2	2
277	2	0	2	1	2	2
105378878	0	0	0	0	0	0
278	2	0	2	1	2	2
100129138	3	1	2	5	1	1
105378879	0	0	0	0	0	0
105378880	0	0	0	0	0	0
105378881	0	0	0	0	0	0
101928476	0	0	0	0	0	0
105378882	0	0	0	0	0	0
105378883	0	0	0	0	0	0
105378884	0	0	0	0	0	0
107985116	0	0	0	0	0	0
105378886	0	0	0	0	0	0
105378885	0	0	0	0	0	0
105378887	0	0	0	0	0	0
105378889	0	0	0	0	0	0
105378888	0	0	0	0	0	0
55170	560	364	994	635	508	353
