GeneID	perturbed	perturbed	perturbed	control	control
345778	1824	1720	2470	4186	5286
283232	779	720	607	616	555
147912	692	709	609	405	431
3467	2	0	0	0	4
23403	2098	2133	2154	1824	2274
54503	2182	1998	2058	2149	2481
153129	2791	2592	2735	3529	2841
340485	432	330	512	585	467
84942	410	351	350	530	481
5426	7432	6590	10753	10664	10635
150368	971	916	835	575	581
6330	844	803	202	78	85
57453	38	23	16	14	9
391	2171	2149	1805	1547	1746
64787	3543	3600	4283	4297	2493
283576	7476	6711	7518	4791	8134
100129827	0	0	0	1	6
196527	2634	2688	7483	7287	8379
403341	1783	1546	2885	2691	3400
440556	1	5	0	0	1
171483	0	0	0	0	2
1068	0	0	0	0	0
440672	1	0	3	1	4
125228	1128	1151	1344	1742	1595
403244	0	0	0	0	0
6888	20555	19117	18587	14432	17303
8408	5064	4666	6714	4581	5113
127066	0	0	0	0	0
284716	1757	1687	873	935	1124
157807	16	8	11	6	5
391196	0	0	0	0	0
6197	894	942	2876	3208	3962
374907	95	81	58	55	43
80324	5391	5110	5390	5380	5299
80205	1694	1621	2110	3594	3765
127064	0	0	0	0	0
171169	13	18	21	26	9
391195	0	2	0	0	0
347862	2924	2763	3993	3205	4211
404216	0	0	3	0	0
493829	143	150	97	82	82
11253	4106	3745	3699	3705	4042
3738	93	74	71	121	128
127608	0	0	0	0	0
8325	1046	881	556	490	441
219770	0	0	0	0	1
162517	6	10	5	3	3
53842	0	0	0	0	0
3737	125	119	126	88	189
7156	4874	4420	4555	4601	4780
57513	2764	2617	2759	2570	2571
253461	771	770	1062	1295	1277
139105	0	0	0	0	0
286122	7	7	2	2	4
79857	14	7	17	12	3
64925	3228	3237	2485	2409	2430
118461	0	0	0	0	0
221091	4	2	8	11	6
124871	0	5	3	2	2
29928	3469	3164	2785	2772	2623
3090	20	24	35	13	16
8541	2076	2092	1974	1252	1897
64110	6520	6144	4991	4367	5225
89766	2	3	2	3	0
100049716	228	228	314	255	292
219285	0	0	2	2	0
441951	9516	9096	5707	6339	6357
148581	0	0	0	1	1
5074	6321	6038	9816	15806	19639
7050	14568	13615	11177	10698	9639
125170	1039	965	934	811	867
266812	253	230	281	293	356
167359	1	1	1	4	3
930	92	89	72	69	83
203111	160	169	116	172	159
343172	0	0	5	6	4
7182	401	429	566	540	782
2828	9	20	5	11	1
122970	30	36	11	11	21
167826	9	10	5	20	7
284119	3742	3430	3954	5350	3863
81469	0	0	0	0	0
10425	10866	9726	12530	11631	12995
375316	25	27	65	95	132
10009	1588	1656	1452	2299	2234
81470	0	0	0	0	0
79413	0	4	17	0	0
51480	1	3	0	0	0
79191	61	75	70	76	62
51046	1055	953	822	1076	819
56475	1045	1000	917	999	544
127623	0	0	1	0	3
79751	3826	3642	3524	3740	3443
79874	1216	1128	1098	1046	1012
4808	501	499	297	270	251
102724659	3	0	0	0	0
475	1957	1885	1633	1370	1363
148109	3	0	1	0	3
79718	4112	3866	4164	7270	7353
401474	351	374	683	738	1031
9332	7	8	5	9	11
497661	2105	1988	1628	1644	1862
55367	2147	2004	1751	1528	1602
100288208	0	0	0	0	0
126069	0	1	24	22	28
6181	57074	56748	36460	30431	34116
83903	1839	1725	1731	1725	1723
3725	1122	1196	1137	1759	786
23283	7645	7302	6379	7589	7128
79605	3068	2971	2708	2590	2379
121273	0	0	0	0	0
2629	1165	1042	1150	959	979
255082	41	26	30	51	58
28976	2697	2359	2866	2553	2479
23765	1090	1076	1258	1150	902
57104	1931	2001	2902	2804	2994
619373	4	3	11	11	7
165100	0	1	0	0	0
57085	4342	4151	3123	2190	2785
283316	8	9	14	19	5
222183	1180	1127	1421	921	1204
168451	553	497	630	1270	976
245928	0	0	0	0	0
283229	595	543	775	832	1117
387082	0	0	4	4	1
139422	0	0	0	0	0
54943	197	129	135	158	113
26682	0	0	0	0	0
254827	39	41	20	21	18
977	4346	4094	5799	5925	5440
100129540	1	3	0	0	0
5441	8766	8048	5911	4672	5047
56975	2723	2357	2332	1781	1584
25945	2811	2627	2627	4694	3017
83650	1	0	6	1	5
389289	0	2	0	0	0
9772	5042	4641	4759	3894	4043
2314	20739	19514	19555	16254	16804
6666	10983	9837	9582	7077	9370
10949	37064	35158	33124	31430	33835
648987	101	87	94	61	71
285525	0	1	0	0	0
400728	1	0	1	5	2
105373159	352	297	452	427	615
58529	499	490	190	132	171
677790	1	1	0	0	0
3766	83	102	183	81	189
66005	5414	5225	4881	3905	4615
56127	55	51	62	47	69
253639	886	775	998	1122	978
9849	2271	2101	2160	4428	4153
8269	467	431	327	216	327
374969	1368	1074	889	821	839
285267	788	726	892	812	873
387856	123	123	143	102	121
1176	4833	4366	3407	4073	3726
2885	12014	11371	12198	10592	11696
360023	283	329	343	670	901
7334	16094	15240	12568	14085	14506
441452	64	29	26	14	22
645961	64	29	26	14	22
151188	2786	2538	2302	2694	3155
30832	599	560	1102	1562	1706
93661	0	0	3	0	0
158056	228	233	320	469	374
113746	0	0	0	1	0
51272	3561	3263	3161	3284	3316
6232	67669	62466	49328	40779	45457
60626	8651	7919	6759	6781	6149
55272	5529	5296	4008	3718	3937
140461	519	470	680	630	576
389812	41	18	27	16	16
440836	4	1	0	10	5
283417	125	130	65	82	118
286234	18	38	9	17	13
100874123	1	0	2	0	1
129852	1	1	0	0	0
285601	16	16	6	5	12
388951	0	0	1	0	0
388886	677	646	722	503	763
55929	3186	3035	2963	2871	2723
92949	270	265	107	164	214
254228	74	64	41	41	32
3615	43837	40298	29807	25582	30785
259173	352	358	432	337	470
4291	2708	2528	1575	1758	2180
25915	1507	1354	1546	1291	1380
205327	1205	1109	1518	2271	2707
54762	85	78	92	105	163
55620	1418	1401	978	778	750
170572	1	4	1	3	2
83983	139	129	130	98	102
51027	552	552	381	319	422
9659	1771	1521	1552	1875	2133
1662	3893	3501	4203	5459	6182
727909	0	0	1	0	0
728047	0	0	1	0	0
286187	2	1	2	7	4
4729	12203	11351	8879	8273	8750
284123	0	0	0	0	0
55152	1983	1970	1429	1117	1400
163071	946	903	733	828	665
85460	1404	1316	1166	1166	1930
205147	28	38	23	23	30
404203	0	0	0	0	0
167465	0	0	0	0	0
254251	526	505	772	1164	1402
84552	1702	1569	1765	1299	1510
285676	96	90	103	97	115
25970	3003	2783	3966	3575	4279
340152	19	15	10	13	14
57191	25	18	56	69	117
143888	1324	1452	2019	2519	2846
5339	13418	12562	19540	15934	17135
387694	6	5	9	3	8
285498	312	277	150	64	85
146547	62	62	56	26	49
125919	293	261	412	386	417
441151	601	592	721	645	814
63917	2505	2348	2115	2061	2039
114798	64	53	96	100	97
157927	3	0	2	2	0
388882	2	2	0	0	0
11180	19769	18455	18084	17554	17860
58531	0	0	0	0	0
7142	0	0	0	0	0
653423	0	0	0	0	0
348654	1180	1110	1432	2463	2037
360200	22	23	19	24	31
282679	94	119	86	75	95
8834	3367	3262	2737	2504	2611
117608	250	241	513	744	810
26251	3	7	18	5	5
152573	475	421	588	268	392
120775	0	1	0	0	2
810	0	0	0	1	0
51806	11	6	4	1	3
90637	505	425	323	397	312
389072	764	686	975	1079	1049
7766	709	643	631	666	608
3350	623	609	201	336	147
164127	0	0	0	5	0
84792	0	0	0	0	0
79962	42	32	17	26	10
63973	1	0	0	0	1
100653515	1	1	4	1	8
57673	4271	3922	3504	3968	3205
284241	3	7	3	3	0
221294	3492	3383	2950	3490	3477
2731	11655	10816	16867	14249	16768
84987	1153	1062	858	697	814
246705	0	0	0	0	0
157777	44	26	32	45	52
79861	2	2	4	2	6
54681	923	889	932	823	756
114131	0	0	0	0	0
196403	3218	2975	2871	2563	2776
55175	273	285	405	494	495
258	0	0	0	0	0
404217	4449	4094	2719	1941	2515
788	753	692	776	690	618
767	244	212	377	460	536
940	0	1	0	0	1
9852	978	971	1982	2689	3253
2066	4	6	9	22	24
4094	358	334	375	164	159
56998	5071	4676	4319	3010	3403
150681	0	0	0	0	0
245938	0	0	0	0	0
768239	0	3	1	1	2
150677	12	10	11	3	7
8225	5071	4672	3909	3570	3677
2081	353	366	631	617	715
2859	21	14	10	6	8
282966	0	0	0	0	1
80034	473	401	340	460	674
349075	141	125	229	184	223
84875	402	370	372	274	220
284254	18	12	9	35	12
23512	2474	2445	3141	4944	4894
63899	464	363	530	759	719
115207	792	776	681	1244	1126
200895	214	232	189	178	186
54913	3257	3187	2067	1925	1838
2907	6866	6331	7551	6750	6806
285668	0	1	2	0	0
7056	73	64	75	41	83
2814	13	14	5	0	1
729420	0	0	0	1	0
9377	15180	14283	10750	8558	10195
415117	0	2	2	0	1
151176	91	68	66	38	40
57184	774	707	1212	959	1241
22882	2348	2016	2348	1893	2470
1370	3	1	3	4	0
27132	382	385	260	382	382
389336	15	12	10	17	15
124599	1	1	0	0	1
220032	1	1	2	0	3
284485	1	2	3	4	4
4351	3631	3299	2660	2529	2997
646023	33	38	22	17	40
132243	3	2	1	5	4
375593	5	1	1	0	0
26873	1603	1558	1580	1290	1479
339456	654	558	530	384	567
135932	56	57	55	34	56
54546	3	1	0	0	0
124989	101	70	65	87	107
9242	81	86	181	133	170
81575	37	44	34	32	33
144347	502	543	452	337	326
100533183	502	543	452	337	326
54512	2443	2287	1859	1929	1723
147991	2663	2659	4427	6271	6387
6879	13662	12189	13641	13286	15374
285346	657	524	769	768	915
2304	2	6	9	9	3
5198	16735	15382	14971	15162	16763
81888	0	0	0	0	0
79415	3578	3345	3389	2783	2914
284355	0	0	1	1	0
3963	11	1	2	1	0
653499	11	1	2	1	0
79818	738	665	578	814	618
399668	580	656	701	619	524
2580	6939	6667	6364	5341	5441
51341	1296	1185	2001	1995	2196
7284	30166	27823	24018	20283	22833
127254	1	1	3	3	5
80010	2244	2036	2012	3281	3013
80169	2019	1864	1959	1616	1845
55030	1169	1132	1315	1459	1471
284029	30	18	16	20	9
6415	27562	25291	19531	15095	16037
27335	22055	19960	14134	11387	12544
114932	5373	4768	5027	5541	5693
112574	1340	1226	1505	1993	2059
161829	8	10	13	5	7
9212	10501	9881	9656	8182	9509
80834	4	0	0	0	2
317761	151	141	104	149	131
93621	30806	27958	25136	24541	25481
285237	2578	2438	2024	2415	2019
127707	3624	3529	2162	2381	1493
84314	564	501	363	319	313
23212	6660	6540	5669	6427	5603
283849	268	238	121	153	170
205860	5168	4673	5644	7123	4301
55920	55238	50189	59111	53128	56859
286365	0	0	0	0	0
283284	40	30	30	19	28
375759	5	4	3	0	1
132625	21829	19896	18661	19135	18020
220388	0	0	0	1	1
286499	70	85	72	165	136
54344	892	830	576	372	583
374470	10	13	12	1	6
1537	16140	15149	11802	9140	10363
5187	2648	2528	3042	2685	3532
3355	16	5	12	13	11
160335	252	207	294	317	470
84667	7	5	9	6	4
2193	11711	11268	9442	10043	9826
144108	1753	1599	1973	2534	2398
256815	15	8	2	5	4
55095	11860	11013	11827	10532	11821
284034	0	0	1	0	0
1585	0	0	0	0	0
168537	0	0	0	0	0
59344	10	11	14	9	18
80153	5618	5260	3872	4452	4646
285343	876	799	1047	1316	1388
2517	697	589	1236	1076	1167
222659	1	5	1	1	4
199720	72	74	65	66	81
343069	0	0	0	0	0
128218	1471	1448	1302	1411	1326
144348	3817	3564	6154	6337	7056
284369	0	1	0	0	0
811	65551	61557	73110	73910	69837
197196	12	0	3	0	1
9500	16136	14974	12207	9511	10140
100506127	613	549	724	853	1223
143458	2441	2322	2241	2641	2381
1002	1294	1150	1481	930	1082
100128310	6	3	8	7	8
440087	0	0	3	7	1
5886	4282	4347	4459	3010	4011
388939	0	0	0	0	0
90480	9949	9773	6300	4846	5817
199699	11	11	3	1	6
256472	78	60	107	113	114
5781	11692	10757	15518	20884	22391
79730	856	877	1066	991	1273
203430	0	0	0	0	0
727866	0	0	0	0	0
23302	6453	6038	6427	5446	6039
54734	569	521	516	700	763
1198	2841	2811	3274	3404	3865
3119	2001	1848	787	427	384
2624	57	47	45	22	27
10620	16845	16146	17253	15927	16937
203562	36	26	24	20	48
23241	4983	4701	4627	3623	3659
255520	2052	2073	1648	2934	2985
1960	8	10	13	9	5
257044	7	12	8	8	25
2262	19	13	17	15	16
64856	4564	4274	3604	4087	3093
285908	359	350	401	579	571
165721	0	0	0	0	0
50628	8454	7642	5933	6392	6063
101060301	0	0	0	0	0
541472	12	4	11	7	12
24147	1395	1142	732	902	473
100130264	1	1	0	1	0
100287948	0	0	0	0	0
54813	485	489	615	992	1129
7681	0	0	0	0	0
10472	899	952	1249	1334	1494
135924	0	0	0	0	0
122525	189	197	208	288	309
242	28	23	10	9	12
246213	13	16	8	16	9
645212	579	546	553	422	630
81858	3680	3309	2849	2238	2358
85474	2	5	3	2	4
144132	456	393	512	499	968
139065	398	377	701	874	1020
3352	100	84	248	169	142
79571	2211	2122	2539	2469	2559
132228	29	23	18	11	21
146310	3	1	3	1	2
4261	92	91	163	179	234
161882	689	608	463	340	394
247	48	50	43	24	34
201164	9	2	24	30	22
122876	0	0	0	0	0
2918	102	93	157	148	169
23580	2103	2016	2325	1618	1659
121129	0	0	0	0	0
341418	0	0	0	0	0
100128927	371	360	350	296	270
144811	230	203	230	377	377
84232	9919	9552	8577	6705	7652
122664	4	1	3	0	7
2205	0	0	0	0	0
388394	89	63	40	38	62
80117	0	0	0	3	1
221241	5	4	4	0	1
341416	0	0	0	0	0
340390	2	6	5	7	2
126205	0	0	0	0	0
91523	830	741	461	446	380
729614	241	240	185	140	206
9582	386	366	981	1068	536
342898	0	0	0	0	0
51268	4494	3990	3688	4537	3626
2307	24	12	22	21	9
220202	54	38	27	27	39
1003	69	74	65	22	17
116135	212	160	145	105	175
144809	3	0	3	3	1
117196	0	0	0	0	0
151516	890	784	766	775	875
400960	890	784	766	775	875
91663	4513	4384	4184	4760	4680
117195	0	0	0	0	0
727957	1168	1087	1248	1182	1092
9792	532	476	729	623	807
644997	0	0	0	0	0
9495	239	222	316	546	528
284353	34	30	20	18	32
126326	179	179	171	131	135
284023	129	141	77	63	79
163732	965	848	739	590	764
154664	6	13	4	14	16
204801	3	1	0	0	0
84948	1066	972	912	847	664
23042	11467	10561	13913	13413	13921
127003	1	1	1	1	4
7710	781	756	1143	1426	1449
22864	2802	2501	2897	2474	3022
10331	108	118	176	85	134
55600	0	0	2	0	1
9378	443	334	517	624	625
22928	6481	5805	6834	5474	6131
121364	0	0	0	0	0
151306	25	23	30	24	17
147808	835	927	680	588	521
127665	49	53	35	26	27
55017	6853	6327	5059	4636	5265
1237	5	2	10	8	12
29075	15	13	16	28	32
653073	1	1	3	1	6
79738	1072	1105	1235	1802	2247
84922	1450	1296	1378	1311	1228
22827	18052	17247	12937	12571	14046
284297	101	91	169	140	119
79077	6110	5674	4166	3767	3825
51333	492	451	608	420	511
10194	29	24	45	43	28
118672	403	422	311	310	267
122809	1249	1210	1912	3013	3432
284273	412	397	535	582	536
8387	0	0	0	0	0
197407	4544	4320	3957	4389	3365
9596	0	0	0	0	0
284418	2	1	2	0	1
401097	41	54	25	36	53
137814	14	7	14	7	3
284417	1	1	8	6	5
253650	186	182	200	342	282
100289137	186	182	200	342	282
259239	0	0	1	0	0
255043	120	114	121	123	130
4994	0	0	0	0	0
1731	65	91	47	69	47
54952	2013	2020	1642	1522	1359
11336	3420	3377	3128	2838	2756
221400	16	20	6	5	15
283461	0	0	0	0	0
122011	0	0	0	0	0
100132116	1	2	0	0	1
66004	700	701	222	47	52
7054	2	1	4	4	2
9282	8397	7714	10792	13446	14107
81889	1250	1165	1038	1122	1048
157695	4315	4025	4379	6242	5356
1104	13350	12882	11262	12710	12147
259240	0	1	0	0	0
29895	34	35	10	26	28
2147	5	4	3	14	4
196472	0	1	0	0	1
8575	2780	2521	2243	2393	2744
223082	1111	1112	1003	1023	1224
10692	3	9	4	6	6
389015	5	3	3	2	0
125893	624	597	525	791	821
149830	0	0	0	0	0
55785	2235	2126	3372	4089	4452
347088	22	37	28	52	76
124274	15	20	29	10	46
200150	253	240	181	176	152
4947	25883	24278	23941	19377	22640
140832	6	4	0	1	0
285848	3	7	6	0	5
8092	53	92	61	54	49
124808	1792	1709	2003	2704	2550
386618	1	0	0	1	0
284071	331	240	177	173	344
2535	3726	3632	2369	1154	1583
166815	908	825	609	779	706
223075	61	55	55	114	69
3059	194	173	182	248	295
222166	455	417	588	654	812
23060	9208	8443	11290	10871	12679
5062	6268	6081	7582	8126	8827
285331	763	744	891	1807	1859
245937	1	0	0	0	0
100505724	0	0	0	0	0
90411	9473	8871	10580	10473	11198
283860	5	11	11	10	3
283254	352	342	316	348	296
245936	0	0	0	0	0
54494	278	214	237	191	307
1582	0	0	0	0	1
128371	0	0	0	0	1
400120	83	32	76	118	114
2619	239	264	191	70	147
23526	2586	2561	2219	2322	2431
219960	0	0	0	0	0
51276	190	175	171	321	333
144321	1	7	2	7	9
245932	0	0	0	0	0
374986	310	269	661	854	1095
3753	5	1	2	8	4
124900286	0	0	6	1	2
8204	1142	1088	1250	1799	1724
201516	4	2	1	4	4
168620	243	218	332	256	271
221687	532	452	802	824	724
401563	8	9	6	9	6
85453	0	0	1454	1620	1722
2529	0	1	0	0	0
8334	926	897	602	248	489
255308	40	33	30	50	32
387640	220	235	228	158	220
8347	42	45	35	24	40
151963	2378	2046	2207	2139	2021
170825	0	0	0	0	1
6752	477	389	337	361	355
84622	641	609	1079	1718	1677
84333	495	464	374	461	599
146802	12	8	16	20	10
5551	4	1	6	6	4
79541	0	0	0	0	0
4081	0	0	0	1	0
55432	950	912	1151	1919	2414
169200	3524	3251	1220	1450	1189
152065	0	0	0	1	1
391107	0	0	0	0	0
728175	11	7	7	8	12
1132	53	45	30	32	29
387914	1105	1012	1061	723	1311
53637	200	201	183	176	221
119467	0	0	0	0	0
80045	378	422	401	297	414
166012	211	193	158	135	166
404201	167	140	138	112	157
186	0	0	0	0	0
120103	1219	1119	1502	2326	2340
253832	6806	6414	5805	8131	8535
374860	0	0	0	1	1
143503	0	0	0	0	0
124961	65	59	132	87	89
79642	440	389	356	457	473
3225	0	0	0	0	0
389840	129	153	166	146	183
5464	9465	8770	10345	11681	12735
3226	0	1	0	0	0
389362	2774	2654	2221	2119	2424
27319	0	0	0	2	0
79929	671	612	468	435	424
255193	1	1	3	22	24
10224	220	192	324	532	411
283422	12	6	9	7	4
439927	6	4	6	2	0
3579	101	111	68	58	61
245915	0	0	0	0	0
64388	12	13	1	11	13
160298	3	4	8	19	21
6748	7786	7474	6287	5184	5175
84698	123	133	134	211	178
126375	676	671	730	631	624
404093	988	930	953	827	690
23513	8460	8218	9686	8443	9035
23510	5564	5023	4788	4545	4181
728294	704	730	528	491	465
5021	92	83	109	184	240
55783	873	856	957	1480	1705
196335	0	4	7	0	0
286077	8671	8245	8779	9757	7772
118442	43	55	15	12	29
120796	0	2	1	0	2
137209	174	190	70	76	61
400410	404	328	307	251	244
23760	6583	5904	6749	7570	8305
90843	13407	13766	9740	10236	10544
390081	0	1	0	0	0
255252	752	682	726	661	682
390077	26	17	19	20	16
64928	6335	5934	4488	3519	3923
283554	94	89	286	276	316
92346	0	3	0	1	1
79473	0	0	0	0	0
166379	263	256	308	396	373
284406	1155	1026	1485	2174	2155
390075	0	1	0	0	0
286006	25	26	74	105	85
390073	0	0	0	0	0
1728	9548	8541	8309	8936	7422
387748	0	0	0	1	2
64782	18800	17544	14922	14871	15199
79147	2710	2573	2195	2174	1975
126003	3507	3588	2392	1569	1878
9501	212	141	135	114	102
284439	452	364	540	382	593
343413	0	0	0	0	0
124512	2547	2345	1738	1591	1694
284129	1102	959	1162	1051	1009
25994	3738	3317	3266	4067	3904
1129	7	8	1	2	6
390072	3	0	4	2	2
225689	133	174	269	187	296
79813	13075	12483	13574	12337	13108
9370	0	0	0	0	0
2149	2104	1866	2808	2467	2638
81248	1	0	0	0	0
107985579	0	0	3	1	2
286075	1054	977	868	1002	751
101928160	1054	977	868	1002	751
94025	48	31	64	63	49
4869	203858	185752	150539	177828	188923
439941	0	0	0	0	0
64219	6473	5976	4705	3634	4427
55526	6963	6203	8598	6475	7846
5179	11	13	17	35	27
100127950	2	0	0	0	1
26492	0	0	0	0	0
389197	39	40	25	24	23
92815	551	513	371	240	423
155061	1923	1906	2066	2054	2056
5430	24603	22167	22951	22861	25418
92293	42	28	14	14	24
284427	19	17	48	27	29
219902	910	834	979	1224	1258
390181	0	0	0	0	0
23401	5669	5130	4671	4954	3619
81228	0	0	0	0	0
284114	614	570	580	420	483
124842	52	38	43	26	49
79692	399	427	483	658	781
347736	5	17	7	23	33
374768	0	4	4	3	5
341208	46	60	58	71	73
388341	1428	1325	840	479	810
219484	0	0	0	0	0
6357	0	0	0	2	0
255101	40	28	23	42	27
91351	128	124	143	202	168
163183	1282	1198	1832	1626	2011
79701	2076	2109	2858	2502	2582
100287171	356	356	412	406	400
2837	35	39	24	11	14
9625	353	356	373	214	234
23109	16	17	3	7	18
55511	0	0	0	0	0
168544	20	22	18	5	13
6657	15902	15797	16523	16501	14763
339500	1111	1125	1395	2287	2655
55076	789	801	664	707	797
5912	4232	3703	4316	3781	3851
57621	1830	1776	2197	2835	2331
84282	1072	930	970	817	822
219874	4	0	0	3	0
79777	558	518	618	502	640
338662	0	0	3	0	0
6448	1180	1032	1056	1200	1124
10586	1	0	2	4	0
2187	575	567	648	1252	1118
64184	0	0	0	0	0
29072	4635	4178	7090	10021	9616
10876	2	0	0	0	0
221416	302	290	396	217	349
259236	76	67	28	20	20
399664	5398	5116	4451	3164	3583
390066	0	0	0	0	0
51649	8357	7799	6033	6162	6466
390067	0	0	0	0	0
260436	0	0	0	0	0
64582	59	41	61	97	85
79008	4	3	9	6	1
342850	1	0	0	0	1
53829	0	0	0	0	3
9966	79	75	59	27	43
286128	1567	1474	1009	820	980
7262	215	211	203	270	180
285973	130	120	63	77	115
54112	7	6	1	3	2
284459	2811	2547	3187	2966	3452
5324	484	493	1054	1293	1688
219469	0	0	0	0	0
390155	0	0	0	0	0
286451	3435	3157	3360	4420	4435
219464	1	0	0	0	0
26137	19	18	58	33	46
284383	0	0	0	0	0
205428	1100	1023	1072	1917	1544
90355	1119	1072	1369	2016	2129
219453	0	0	0	0	0
57463	497	438	404	427	477
390152	0	0	0	0	0
390151	0	0	0	0	0
2827	1338	1206	1192	1033	1185
169693	0	0	0	0	0
284451	16	6	34	6	14
219447	0	0	0	0	0
284382	0	0	0	0	0
6478	1639	1573	1742	2117	1778
22820	11835	11001	10638	9856	10246
575	1174	1109	1101	699	870
151477	73	46	98	66	120
414196	12	17	32	36	71
341799	0	0	0	0	0
285195	35	19	43	21	30
84967	4163	3687	3316	2546	2835
768211	262	258	310	316	288
64864	2606	2307	3932	5049	5434
55343	1674	1695	1700	1543	1786
201633	5	5	6	7	5
10193	7844	7241	6801	6727	7414
6517	267	253	529	415	736
94033	0	0	0	0	0
200205	1515	1499	1137	1193	927
1366	7176	6829	7540	7464	6626
79673	1472	1405	1569	1502	1603
94039	3397	3005	2472	2579	2900
219432	0	0	0	0	0
134553	726	737	1120	1591	1579
100996455	7	2	7	3	9
84890	4135	4047	3850	3908	4048
51287	7039	6738	5478	5423	6133
81300	0	0	0	0	0
5571	5451	4649	4063	3298	3553
64785	1624	1334	1502	1589	1130
81309	0	0	0	0	0
81328	0	0	0	0	0
81327	0	0	0	0	0
119774	0	0	0	0	0
4762	0	0	0	0	3
91050	677	700	691	580	644
64963	3424	3347	2651	2551	2200
6635	6828	6731	4798	5510	5371
219790	1551	1461	2053	3270	3676
55228	3739	3460	4680	4918	5067
51363	1589	1370	1587	1366	1207
149685	0	0	0	0	0
124590	195	235	153	78	138
25834	304	225	242	573	404
283116	0	0	0	0	0
3418	8262	7836	6725	3890	4650
23538	24	37	13	10	22
374308	4	1	0	0	0
389090	0	0	0	2	1
91304	6239	5876	7792	7324	8274
