GeneID	perturbed	perturbed	perturbed	perturbed	perturbed	perturbed	perturbed	control	control	control	control	control	control	control
4237	22	8	11	16	45	30	36	8	5	1	4	2	3	3
105376806	5	2	2	3	8	8	4	2	2	0	0	1	1	1
23400	347	179	205	432	713	652	286	903	841	1302	890	971	974	255
6390	2876	2655	2871	1945	2225	2421	2619	2066	1287	1485	1277	1562	1486	1943
11240	3	1	1	10	2	4	2	9	7	16	9	13	4	2
105376808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400743	0	2	0	2	1	2	0	1	4	6	3	6	8	1
29943	46	57	61	91	60	50	25	278	336	484	401	517	345	115
51702	2	1	2	1	0	2	0	19	16	25	15	25	26	3
100616188	0	0	0	0	0	0	0	0	0	0	1	0	0	0
23569	0	0	0	0	0	1	0	1	0	1	2	0	1	5
353238	0	0	0	0	1	0	0	0	0	0	0	0	0	0
55920	1286	612	869	1591	2188	1962	1249	2241	2769	3400	2836	3712	3145	786
55160	513	305	359	678	952	851	580	978	805	1127	879	944	911	434
107984028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81569	2	1	2	1	2	0	2	2	3	4	1	3	3	1
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	0	0	0	0	2	0	0	0	0	0	0	0	0	0
105376814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127707	24	20	19	33	40	69	36	83	77	171	96	114	124	33
5081	0	0	0	0	1	3	0	1	0	0	0	1	0	0
80834	0	0	0	0	0	1	0	0	0	0	0	0	0	0
8659	584	272	365	506	670	508	321	807	692	865	618	824	760	270
100616120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302276	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126917	656	360	369	573	1330	1017	462	964	1530	1656	913	1567	1551	362
105376815	5	3	5	0	5	4	2	0	4	3	1	3	2	1
23352	1568	1060	1209	1571	2006	1826	836	2205	4251	3439	2177	4322	3799	925
101927895	12	8	10	13	19	10	4	19	32	35	21	39	37	15
23065	391	278	393	430	456	388	283	580	1093	940	841	1133	1002	325
51154	2536	1662	1620	1874	2587	2468	1998	2359	1521	1850	1614	1999	2058	1620
246181	273	210	216	281	315	337	270	394	221	232	278	309	269	212
22977	1928	1074	987	1568	1792	2179	1412	2247	1134	1171	1237	1239	1269	1008
100506730	30	15	22	45	41	60	40	62	60	49	63	81	56	25
8574	1558	758	903	1191	1539	1525	1211	1620	1104	1405	1291	1305	1180	722
54896	144	80	101	156	175	195	128	275	214	276	280	260	272	110
832	1703	830	956	2116	2700	2429	1678	3342	3300	4129	3537	3755	3747	1147
105376819	1	3	3	0	0	0	3	0	1	0	0	0	1	0
105376818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378614	0	0	0	0	0	0	2	0	0	0	0	0	1	1
440574	2476	2224	2528	1208	1776	1699	2232	1310	758	775	728	843	831	1788
100532736	1155	761	835	886	1326	1124	992	1220	939	1439	1074	1141	1067	831
644068	57	67	87	59	75	44	80	45	19	10	73	36	19	61
4681	572	253	282	610	897	723	497	909	761	1263	940	965	870	347
3362	0	0	0	1	0	1	1	0	3	0	2	1	2	0
255104	217	148	172	320	434	369	224	532	421	569	417	581	550	157
54546	6	1	0	2	1	4	4	4	3	1	6	3	6	4
105376823	3	0	1	1	0	5	3	0	0	0	0	1	1	0
23252	75	64	97	134	152	125	88	87	174	163	131	219	219	72
30814	0	0	0	0	0	1	0	0	0	0	0	0	0	0
5320	5	24	10	18	16	14	16	2	5	6	2	5	3	3
5322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64600	9	7	8	17	15	22	19	24	10	30	28	18	26	14
391013	0	0	0	1	0	0	2	0	0	0	0	0	0	2
127733	448	335	354	615	707	651	564	332	284	239	228	302	275	270
101928017	6	13	7	8	3	10	27	7	1	3	4	3	3	10
105376825	8	1	4	7	3	5	3	1	1	0	1	6	1	2
105376826	0	0	0	0	2	0	0	0	0	0	0	0	0	4
105376827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127731	0	0	0	1	1	0	1	0	1	0	1	1	0	0
339505	0	0	0	1	0	0	0	0	0	0	0	0	0	2
55450	645	470	505	767	1067	944	669	1245	1554	1335	1502	1433	1455	690
79594	228	135	142	262	374	310	188	358	339	405	322	417	367	150
163933	1	5	2	3	0	0	0	0	0	0	0	0	0	0
978	226	123	143	206	332	297	299	223	184	391	340	218	253	105
65018	285	138	185	353	420	420	297	532	416	640	536	512	480	183
102464833	8	5	6	12	15	21	10	22	16	29	19	17	16	6
100861548	455	250	328	463	537	504	432	584	526	649	698	681	606	255
1650	4076	2058	2390	4625	5695	4895	3302	5639	5061	5950	4690	5572	5466	2371
57576	5	4	3	8	0	1	2	1	3	3	0	2	2	0
400745	6	3	5	12	9	7	3	16	10	15	13	17	21	11
112268222	169	156	179	249	182	215	141	233	449	303	421	503	448	138
50809	629	594	670	1169	1174	1264	521	1307	2189	1755	1534	2397	2213	693
8672	855	620	729	826	1105	1132	503	1321	2451	1947	1360	2218	2258	741
105376830	0	2	0	0	1	1	1	1	0	2	0	1	1	1
105376829	0	0	0	0	0	1	0	0	1	1	0	1	1	0
100302155	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1889	771	400	544	1121	1229	1195	658	1968	3083	3295	2577	3325	2817	577
100506801	2	4	0	2	2	11	2	5	4	9	6	3	4	0
105376832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84224	57	55	60	78	125	90	70	136	145	113	83	116	158	90
249	0	0	1	2	1	0	1	0	1	0	0	1	1	0
105376834	0	0	0	0	0	0	2	0	0	0	0	0	0	0
5909	630	361	389	961	1345	1248	706	2160	2013	2116	1761	1860	2064	637
84196	913	692	886	728	960	824	480	927	1528	1172	1060	1442	1564	780
401944	359	241	293	487	446	399	252	750	748	778	849	1157	754	258
3339	1098	839	868	2126	2916	2422	704	3961	7772	5811	2850	6530	6024	1238
23436	9	12	10	12	4	6	5	40	10	15	17	18	23	39
10136	9	6	4	9	11	10	14	45	34	18	18	29	22	36
101928043	2	0	1	1	1	1	0	1	1	1	1	0	2	4
29092	273	300	281	227	269	261	288	238	139	136	160	171	175	285
112268223	6	7	3	7	6	3	7	6	7	5	6	8	7	17
998	7243	7408	7082	4945	6530	6292	5064	6166	6366	5311	4482	6142	6595	7207
54361	30	8	11	49	58	29	30	38	20	32	31	26	35	11
105376845	6	3	3	10	5	6	7	10	5	5	2	10	2	5
105376850	27	20	12	31	25	36	35	62	44	43	19	54	33	45
107985377	0	0	0	2	0	0	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9923	196	159	178	281	358	363	127	355	669	549	395	703	646	165
2046	1	0	0	0	1	0	0	1	0	0	0	0	0	0
102466615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0	0	0	0	0	0	0
714	1	0	1	0	0	0	0	2	0	0	0	0	0	3
713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2048	14	7	5	9	31	24	31	55	14	29	13	18	14	4
100616391	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422914	1	1	0	0	0	1	1	1	0	1	0	1	1	0
646262	3	0	1	0	0	0	1	0	0	0	0	0	0	0
729059	0	0	0	0	0	0	0	1	0	0	0	0	0	0
23028	1277	714	948	1444	1562	1426	992	1390	2099	2178	1888	2369	2223	648
100422866	0	0	0	1	0	0	0	0	0	0	0	0	1	0
7798	523	278	379	581	853	775	372	997	1783	1344	789	1419	1678	452
3352	166	78	119	128	240	244	182	267	400	303	333	344	418	152
100996511	47	74	94	37	24	38	21	31	64	19	91	99	80	76
10236	2168	1265	1344	1990	2891	2606	1702	2719	3595	2955	2370	3659	4157	1812
80818	162	142	152	117	186	190	127	157	278	230	195	261	299	135
148898	29	36	27	28	37	22	32	28	29	21	29	40	28	27
6920	192	99	141	239	246	197	204	236	189	156	185	171	174	79
55616	48	29	47	64	44	52	17	51	52	38	43	49	47	29
1870	21	6	19	29	26	15	12	27	29	26	35	45	30	13
101928163	0	0	0	0	1	0	0	1	1	1	1	2	1	0
105376859	0	0	0	2	0	0	0	0	0	0	0	0	0	1
3399	28	11	31	44	10	14	2	17	27	26	24	26	9	30
107984928	0	0	0	0	0	0	0	1	0	0	0	0	0	3
259283	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6135	78430	69775	59970	45693	60699	62355	69350	42097	16432	17537	17347	21756	19666	59894
6924	469	350	458	572	853	708	473	930	1377	1478	1040	1449	1494	436
100506963	94	84	111	73	105	105	81	119	148	149	136	170	174	82
57095	1154	598	705	923	1388	1310	997	1201	1003	950	915	1099	1117	723
105376860	131	70	86	100	176	169	135	170	144	198	117	173	161	77
11313	1864	1011	1206	1562	2282	2081	1777	2261	1776	2405	2097	2176	1991	946
2582	2690	1632	1704	2792	3343	3592	3114	4252	2360	3270	2608	2565	2502	2153
3155	602	288	360	661	707	690	536	871	646	784	802	727	681	285
105376861	0	1	0	0	2	0	1	0	0	2	0	1	2	1
2517	277	200	248	350	458	424	323	596	804	857	780	748	894	307
1269	0	0	0	0	0	0	0	0	0	0	0	0	0	2
107984929	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100616492	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55629	2384	2062	2271	1750	2518	2265	1668	2091	3124	1911	1958	2712	3181	2404
10772	2136	2299	2348	1518	2631	2084	1503	2167	3672	1944	2069	3203	3422	2698
105378615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376863	33	28	24	26	40	35	65	48	29	17	22	23	30	50
107984931	29	13	11	37	43	36	29	56	67	59	41	62	71	16
127294	721	448	499	1166	1727	1757	911	1953	2248	2463	1647	2200	2621	702
107985737	2	1	2	4	4	6	1	4	7	2	4	10	17	5
105376864	1	2	1	4	3	11	1	5	16	9	8	13	18	2
58985	634	369	458	769	1069	980	612	1518	1592	1691	1429	1837	1640	497
163702	79	31	59	88	160	133	52	174	229	228	119	219	246	83
284632	0	1	1	0	0	0	0	0	0	0	1	1	0	2
105376871	4	0	0	2	2	5	2	3	4	5	6	6	4	2
57822	19	25	22	29	45	30	19	62	70	83	57	73	94	23
90529	140	112	110	105	181	144	156	196	192	206	177	195	213	120
57185	501	241	353	535	797	696	359	856	1072	973	685	969	997	378
100750325	7	9	11	3	4	8	11	14	5	5	3	8	5	14
11123	226	189	238	252	284	326	189	345	550	473	411	506	611	249
100506985	26	12	21	16	20	13	17	22	35	25	24	33	59	20
400746	116	116	97	83	169	164	152	273	262	291	217	278	354	211
10250	367	378	419	505	548	529	292	678	1073	901	790	1414	1305	466
25932	412	349	421	451	608	476	233	598	1520	811	595	913	1003	458
105376876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864	4	2	1	5	13	17	13	20	8	12	17	14	13	5
102465437	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984932	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376878	0	0	0	0	0	0	0	0	0	1	0	0	0	0
100616365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376879	0	0	0	0	1	3	2	1	0	0	0	0	0	0
25949	1874	1695	1695	1307	1541	1641	1597	1354	990	860	895	983	981	1527
57035	776	762	838	478	643	518	406	739	956	517	752	1039	1102	689
105376882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6007	0	1	1	0	1	1	0	2	1	1	1	4	4	1
23585	1467	1240	1273	1203	1583	1456	1258	1456	1499	1455	1367	1392	1511	1417
6006	512	389	461	447	580	513	402	598	710	603	630	636	726	545
55219	289	182	209	271	313	268	184	322	499	388	343	511	480	180
26119	182	95	117	206	315	265	160	390	417	497	458	522	494	137
57134	0	0	1	1	0	1	1	2	1	3	0	0	3	1
57190	56	22	50	78	123	118	65	288	383	401	274	350	402	100
56181	254	180	197	246	333	273	197	269	306	321	352	320	290	174
646471	24	24	23	35	43	33	18	48	53	59	36	60	59	27
79000	101	100	97	115	147	142	101	165	152	153	121	194	208	111
164091	137	70	104	163	173	142	117	124	155	216	188	239	188	74
3925	3956	3425	4339	3035	3586	3059	2520	3692	3300	3082	3022	3657	3641	2633
100500808	112	84	82	78	116	101	61	110	61	97	55	83	94	66
105376885	0	0	1	0	0	0	0	1	0	0	0	0	0	0
5051	291	171	161	264	493	412	205	517	555	563	449	481	613	242
101928216	2	0	1	2	3	2	0	3	0	3	3	1	3	0
2134	1	2	0	4	2	3	0	2	3	1	2	2	2	1
7780	2	1	1	2	1	2	3	3	1	5	1	3	4	4
105376910	0	0	0	0	1	0	0	0	0	0	0	0	0	3
84676	3	1	1	2	2	0	5	2	0	1	1	0	2	1
149420	100	102	111	104	164	109	79	119	227	147	163	161	263	170
105376886	0	0	0	0	0	0	0	3	0	0	0	0	0	3
79927	1	4	0	0	0	3	1	4	2	3	1	1	6	7
110806296	0	0	0	0	0	0	0	0	0	1	0	0	0	0
51042	1117	705	661	734	1302	995	1269	1059	455	603	533	652	587	740
10256	165	133	136	289	333	328	206	461	382	472	442	498	404	140
378807	1	0	0	0	0	0	0	0	0	0	1	0	0	1
101928303	4	4	1	4	2	2	4	6	0	1	0	0	1	2
64793	265	192	205	266	463	392	196	486	625	562	403	681	650	217
83442	2858	1322	1460	3411	5215	4302	3165	6428	5247	7537	7035	6172	5336	2166
91544	326	253	317	380	493	416	435	376	253	345	306	351	343	259
1043	54	50	52	25	53	45	107	40	25	12	9	11	10	57
55057	152	88	114	201	366	314	218	252	383	406	368	406	407	110
257101	0	0	0	0	0	0	0	1	0	0	0	0	0	0
79727	0	0	0	0	0	0	0	0	0	1	0	0	0	0
79947	225	138	169	306	423	305	207	469	431	572	483	554	546	201
101928324	2	3	4	6	6	2	5	3	1	1	3	6	3	1
3151	4532	3021	3882	4025	5306	4397	4056	4664	4638	4874	4220	5139	4951	2923
6195	654	330	400	759	1046	985	530	1359	1561	1832	1197	1759	1560	421
100302190	0	0	0	0	1	0	0	0	0	0	0	0	0	0
105376888	0	0	0	0	0	0	0	0	0	0	0	1	0	0
101928728	2	0	1	5	2	5	6	9	6	10	11	10	11	10
8289	298	196	256	474	637	579	197	640	1286	1183	665	1254	1133	267
55650	270	214	267	270	319	283	211	371	366	374	353	402	425	215
84243	519	362	319	542	791	618	409	699	693	879	598	707	665	280
2810	1342	673	699	1132	2139	1703	1430	2048	2063	3156	2560	2804	2508	890
54707	420	234	301	402	504	494	314	517	489	550	427	574	605	282
63906	108	56	73	154	216	162	152	252	224	277	270	255	260	98
10726	2140	1004	1254	1886	2623	2270	1898	2817	2762	3201	2781	3640	3096	1103
8431	596	343	396	579	661	579	549	404	413	235	348	439	349	314
126695	386	195	228	389	548	444	316	537	439	539	487	485	415	236
388610	3423	2195	2023	3176	4605	3840	2696	4862	4252	5272	4174	4934	4196	2506
115572	2	4	7	9	5	5	5	18	12	21	26	19	15	5
101928391	1	0	1	0	1	1	0	1	0	0	1	0	0	0
6548	100	67	64	130	189	198	78	240	349	387	277	399	328	68
102723760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23038	225	129	130	359	580	435	174	593	702	685	479	593	542	178
84065	388	262	276	587	743	664	464	865	617	936	765	736	763	313
644961	6	4	2	4	6	6	4	22	28	18	14	39	17	21
84958	120	107	118	188	198	210	158	326	189	216	220	223	227	113
9064	109	43	69	129	93	137	113	169	161	255	216	185	163	66
8547	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388611	1	2	2	0	0	1	4	1	1	1	2	1	2	1
2827	9	1	3	6	6	5	5	6	2	5	6	6	2	4
10163	1384	777	871	1872	2534	2401	1083	2687	3630	3637	2204	3565	3184	971
105376892	4	5	9	4	13	4	7	5	4	4	7	8	1	2
27245	156	109	124	223	361	347	133	354	545	615	352	539	490	117
2268	0	0	0	0	0	0	0	3	1	4	3	0	0	1
111216282	0	1	0	0	0	0	0	1	0	2	1	0	2	0
2537	4081	2465	2618	3375	4004	2634	3095	4210	2570	4146	3819	4194	3355	3201
199870	77	60	77	79	79	89	75	119	171	150	132	153	168	80
23673	423	337	423	365	518	531	376	568	888	600	526	751	835	405
5511	1260	1012	1009	999	1375	1353	965	999	1026	1015	750	1043	1253	1113
677774	0	0	0	1	0	0	0	0	1	1	0	0	1	0
9473	0	1	0	1	0	1	0	0	2	0	1	0	1	0
6118	952	747	756	682	1027	896	742	1013	864	878	757	971	980	688
27293	232	81	130	193	273	239	146	305	283	350	280	353	370	149
55113	77	53	59	63	127	82	68	116	101	122	89	103	110	55
2140	272	212	270	224	371	300	163	335	549	416	241	421	510	208
5724	62	36	38	52	63	71	35	63	82	118	71	79	97	42
22826	3218	3045	2887	1976	2683	2362	2296	2200	1502	1630	1325	1857	1819	2453
93974	3966	3178	3523	2325	3588	3591	4371	3305	1559	1908	1890	1949	1980	3844
83667	143	78	73	148	187	180	113	344	303	399	306	357	370	109
54797	348	244	257	258	375	380	344	395	313	423	322	372	398	295
65979	255	127	163	301	414	391	194	571	826	732	534	783	860	236
1104	1837	994	1089	1798	2672	2201	1571	2523	1910	2228	1674	2451	2490	1069
8420	859	836	1058	934	903	864	928	864	623	464	743	1159	791	863
6080	64	12	8	9	5	13	10	8	5	9	13	19	17	6
26768	57	5	5	4	3	9	11	5	4	7	10	17	12	9
54952	581	405	388	396	527	542	579	569	400	445	405	451	440	358
85028	675	732	759	493	540	517	608	518	288	263	427	494	458	562
692212	12	17	21	15	23	18	30	15	4	6	15	12	15	20
677838	49	70	67	38	37	28	45	35	23	22	31	67	49	52
677825	2	3	6	4	2	3	4	4	7	3	8	7	5	4
692073	18	20	15	7	10	13	11	13	9	5	9	10	23	8
115273	12	5	10	15	8	10	7	13	10	19	9	8	9	19
6883	1085	1279	1213	600	883	788	839	701	550	501	459	578	590	1047
105378616	3	4	2	4	4	1	3	3	1	4	4	4	4	8
26824	1	1	0	1	1	1	1	0	0	1	0	1	0	1
10691	130	83	92	122	201	160	91	189	256	274	188	241	301	116
51441	671	492	577	672	930	864	527	858	1399	1406	1120	1423	1496	543
4985	3	1	0	1	6	0	6	6	2	1	2	3	1	1
2035	492	224	224	639	835	834	355	982	1560	1550	817	1433	1492	404
399474	51	20	26	33	41	37	43	38	54	43	60	63	57	26
6429	602	396	541	731	680	674	436	872	1101	1106	990	1490	1072	458
51102	271	150	153	278	405	344	286	356	282	388	350	380	389	143
10076	11	2	11	14	3	2	1	1	6	6	8	7	2	5
101928460	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984934	1	0	0	0	0	0	0	0	0	0	0	0	0	0
101929406	0	0	0	0	1	0	3	0	0	1	0	0	1	0
105378617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4146	3	3	3	3	5	10	6	7	5	7	4	4	3	5
100129196	8	8	12	13	21	24	26	34	17	16	22	16	13	25
7805	18	17	11	14	35	43	39	58	60	53	38	52	64	26
100616164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378620	0	1	1	4	1	5	3	3	3	2	3	1	2	2
105378621	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378622	4	6	7	3	6	4	5	4	2	6	2	7	6	3
400748	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9672	56	47	36	89	122	106	91	92	143	159	125	161	129	34
9698	694	498	650	740	990	919	419	930	1982	1446	1089	1542	1585	580
692234	2	1	1	0	2	2	0	2	2	3	1	2	1	1
692235	2	1	2	1	3	2	1	5	3	3	1	2	2	2
692200	0	0	2	0	0	0	0	0	0	0	0	0	0	1
107984935	2	0	0	1	1	0	3	0	0	0	0	0	0	1
79570	0	0	2	4	0	1	3	4	3	4	2	2	1	7
9410	970	535	675	625	849	792	628	900	916	934	802	1159	1032	537
51538	1615	1591	1398	959	1412	1324	1393	1194	675	687	558	712	831	1474
2170	19	19	17	17	19	12	22	14	16	21	14	26	15	26
105378623	1	0	0	0	0	0	0	0	0	0	0	0	0	1
107985470	0	1	0	0	0	0	0	0	0	0	0	0	0	0
347735	870	525	491	1272	1692	1548	829	2188	2015	2801	2485	2204	2035	747
105378625	0	1	0	1	2	2	0	3	2	1	0	2	2	0
105379772	0	2	1	0	0	0	2	2	1	1	4	1	1	0
149086	2	0	0	0	1	0	0	0	0	0	0	0	0	0
284551	0	0	0	0	1	1	0	0	0	0	0	0	0	0
105378626	56	56	67	58	93	66	31	185	184	148	113	234	207	152
64129	1429	985	989	1603	2275	1825	1007	2881	2443	2346	1810	2495	2174	1204
3061	63	51	38	40	82	72	52	66	52	59	38	46	43	50
553115	1393	946	952	859	1273	1208	1005	1249	894	1153	960	1081	1030	865
107985471	27	21	15	24	31	28	15	29	13	31	13	21	27	20
105378628	0	0	1	0	0	1	0	0	1	1	1	0	1	0
1307	239	246	237	268	313	364	246	377	341	556	492	536	497	154
101929444	12	18	18	20	29	18	27	22	11	17	8	7	16	24
576	7	13	5	16	18	10	8	8	15	11	18	18	22	12
100423028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90853	0	2	0	2	4	2	1	2	5	2	6	3	3	3
8073	2975	2517	2625	2500	3757	3129	2305	3480	4602	3854	3547	4156	4424	3258
10657	1459	978	1219	1642	1977	1932	1342	1871	2865	2556	2398	2771	2870	1166
55116	109	47	83	130	154	150	103	191	165	196	160	208	176	59
100847018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23633	743	457	521	683	930	942	493	938	1228	1126	814	1405	1259	513
200081	750	475	582	791	1114	907	549	1058	1209	1362	1132	1444	1426	462
79140	106	45	45	64	107	88	81	104	67	60	71	66	78	54
56063	146	84	133	138	159	179	159	203	144	184	165	179	168	111
55721	63	41	35	66	70	63	75	107	76	101	96	112	97	48
149069	10	5	9	13	14	16	7	17	11	12	15	19	11	13
8668	3879	2245	2453	3740	4561	4422	3611	4763	3643	4617	3911	4453	4045	2376
339483	67	40	37	62	50	58	33	57	44	46	53	55	37	37
84734	3	3	6	2	1	8	5	7	4	4	5	5	4	4
3932	15	12	16	12	37	34	22	43	23	14	15	17	24	14
3065	4687	2585	3042	3488	4362	4272	3022	4834	4925	5410	4183	5330	5184	2390
65108	5324	2596	3076	4929	7282	6032	4035	7311	6277	7490	6958	7176	6206	2823
105378629	3	3	3	3	2	0	0	0	1	2	1	0	1	3
81629	20	16	19	31	21	30	17	30	24	30	40	36	42	24
100128071	17	14	15	22	22	31	22	14	8	12	27	20	12	15
55108	1097	643	615	1256	1659	1421	801	1640	1320	1427	1016	1438	1348	611
728116	0	0	1	1	2	0	0	0	0	0	0	0	0	1
653121	141	118	120	84	109	98	66	75	117	74	73	94	103	88
102723870	2	2	1	2	1	2	2	3	5	2	1	1	2	2
339487	1017	1042	1058	602	938	895	1188	768	380	381	379	435	404	1132
5928	1651	1366	1679	1512	2131	1916	1308	1805	2301	1918	1655	2372	2633	1416
81493	325	324	431	292	373	332	286	274	501	312	356	541	539	397
57648	1641	1091	1119	2266	3397	3156	1419	3036	3623	4204	3071	3665	3503	1219
8565	1091	585	758	1186	1547	1440	1025	2443	2438	2822	2222	2949	2716	751
64766	143	129	157	131	193	157	107	182	293	257	183	274	297	134
252995	1	3	3	0	2	0	0	3	0	3	3	1	1	2
105378631	0	0	1	1	1	1	0	1	1	0	0	1	1	0
3208	158	90	101	167	183	175	172	279	129	192	202	182	158	90
113452	3032	1533	1669	2984	4314	3455	3048	4890	2646	3731	3624	2939	2587	1913
105378632	1	2	1	1	0	0	0	1	1	1	1	3	1	0
127544	382	284	269	483	638	579	334	932	949	986	714	900	934	395
204	5182	4610	4637	4011	5817	4867	4094	4926	4388	4546	3624	4812	5042	4717
105378635	1	0	0	0	0	1	0	0	0	0	0	0	0	0
113451	15	6	14	15	18	14	21	35	21	31	22	15	25	23
112268224	0	0	0	0	0	0	0	1	0	0	0	0	0	0
55223	9	13	17	25	36	33	18	50	77	96	51	58	75	15
149076	43	36	41	67	80	84	58	74	80	98	78	88	63	27
127550	0	0	0	1	0	0	0	1	2	0	0	3	1	1
1912	1417	826	851	1597	2355	2028	1403	3465	3065	3765	2932	3602	3348	1046
100500853	29	20	15	50	72	66	27	103	113	130	69	103	127	34
101929464	4	2	0	0	5	4	3	1	2	0	0	6	4	1
7579	102	76	80	74	136	135	68	109	190	174	102	171	197	76
114784	1	1	1	0	1	3	0	2	0	2	1	0	0	0
105378638	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84970	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378639	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378640	0	1	1	0	0	0	0	2	0	0	0	1	1	0
105378641	42	53	48	65	95	105	40	104	90	53	59	81	91	91
693137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378642	7	5	2	3	2	8	1	14	6	9	9	10	8	14
2709	3	4	1	3	7	5	7	11	7	20	11	8	14	8
127534	88	61	69	88	159	125	91	186	192	208	171	203	187	104
2707	770	443	474	689	1270	1017	513	1020	1015	1336	1081	1118	1139	425
2701	4	2	0	2	3	2	1	3	3	7	1	1	1	2
113444	434	268	263	470	514	493	369	602	466	625	537	647	578	302
58512	1	1	0	0	0	0	0	1	1	0	0	0	0	0
653160	12	3	7	6	5	9	11	6	8	11	8	14	4	3
100506144	457	490	444	259	373	403	393	387	275	246	227	207	250	506
9204	207	211	253	152	191	189	146	178	355	223	218	258	335	228
79830	82	109	98	70	140	112	75	79	256	102	95	172	276	172
105378644	0	0	0	0	0	0	0	0	1	0	0	0	0	0
6421	2915	2164	2385	2412	3231	3044	2105	3004	4502	3674	3381	4887	4838	1950
9202	574	462	483	448	696	603	349	541	1149	800	627	859	1096	508
100861513	5	1	2	5	8	12	3	9	30	21	7	15	27	6
79932	490	293	334	840	1066	968	457	1270	1710	1750	1417	1789	1785	446
23154	231	108	133	250	398	312	194	504	515	628	510	624	530	147
339488	9	9	12	13	8	11	5	15	18	12	14	15	23	10
105378645	1	2	2	2	2	1	3	3	1	2	0	1	3	1
5690	2404	1616	2544	1439	1947	1853	1499	2116	2216	2983	2452	2496	2496	1297
105378646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127703	278	156	195	253	327	280	224	348	387	406	396	459	430	145
63967	215	156	167	196	316	270	133	282	419	359	197	506	510	175
192670	284	200	211	402	539	515	221	422	661	536	390	655	646	235
26523	250	142	229	336	405	392	205	398	725	582	409	666	677	188
192669	208	160	180	177	287	237	119	231	423	286	263	412	500	192
105378647	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27285	0	1	2	0	2	2	0	2	1	0	0	0	1	0
54936	558	311	316	637	887	753	540	888	517	748	621	656	593	368
1296	2	0	0	0	2	2	1	1	0	3	1	3	5	0
27095	2040	1610	1590	1443	2052	2000	1996	1827	1075	1347	1009	1260	1307	1777
55700	402	255	264	470	649	601	427	712	840	1132	810	944	824	239
9967	1159	622	789	1518	1453	1597	879	1674	2135	2033	1704	2816	2286	855
79729	125	132	146	305	343	372	211	564	725	670	669	759	742	265
55194	265	184	140	167	309	243	221	271	220	256	265	216	191	173
83931	419	261	284	529	809	656	367	892	876	1038	677	901	913	257
84967	583	418	423	397	697	515	546	697	382	454	356	339	425	437
127700	107	88	72	94	126	155	217	102	56	63	58	68	71	61
