GeneID	control	control	control	control	control	perturbed	perturbed	perturbed	perturbed	perturbed
642687	0	0	0	0	0	0	0	0	0	0
652995	0	0	0	1	0	0	0	0	0	0
157574	69	82	89	35	26	74	69	81	15	11
100270851	2	2	1	2	1	2	4	2	1	0
7106	1673	1412	1585	3504	3313	2018	1667	2028	3891	2666
100270844	0	0	0	4	0	0	0	0	0	0
391448	0	1	10	1	7	7	1	5	4	6
442445	0	0	0	0	0	1	0	0	0	0
727810	0	0	0	0	0	0	0	0	0	0
100271461	0	0	0	0	0	0	0	0	0	0
129099	0	0	0	0	0	0	0	0	0	0
8904	3732	2889	3435	4450	4135	3161	3127	4203	3679	2780
100132708	0	0	0	0	0	0	0	0	0	0
339231	1187	956	1047	1510	1343	959	867	1130	1219	873
100128535	0	1	0	1	2	1	1	2	0	0
255798	0	0	0	1	3	0	1	0	0	1
389033	241	238	214	134	129	281	244	284	71	47
494551	0	0	0	0	0	2	0	0	0	0
4112	0	0	0	0	0	0	0	0	0	0
100421420	0	1	0	0	0	0	1	0	0	0
57128	2013	1631	1628	2132	2086	1713	1510	1943	1749	1285
26292	900	886	834	1792	1810	1496	1374	1534	2098	1660
100874416	0	2	0	0	0	0	0	0	0	0
155006	0	0	0	0	0	0	0	0	0	1
220729	442	374	382	423	376	366	349	436	370	256
768206	1	2	2	0	3	10	7	12	4	0
100289264	0	0	0	0	0	0	0	0	0	0
100131551	0	1	0	13	8	12	3	4	19	23
647323	0	1	0	3	3	0	3	2	8	6
100131685	1	0	0	0	0	0	0	0	0	0
10195	1107	882	1048	1007	914	1368	1344	1587	1226	969
201283	307	281	302	668	647	77	83	93	217	203
440456	400	368	396	409	421	393	377	520	519	399
150928	71	50	68	55	62	117	91	113	49	45
644903	51	34	35	57	62	35	31	35	37	23
170559	47	32	48	38	40	49	38	61	28	15
338069	33	25	23	14	22	15	26	33	23	21
79729	600	532	699	506	601	301	296	314	437	292
401397	2322	2169	2216	1958	1824	2662	2485	3102	1329	1224
253724	60	37	72	38	61	37	29	44	45	22
400064	0	4	3	4	0	2	2	3	4	4
360019	1	0	2	0	2	1	1	0	0	0
401018	0	0	0	0	0	0	0	0	0	0
255809	15	23	29	55	57	50	28	45	74	69
654502	0	0	0	0	0	0	0	1	0	0
339210	94	81	102	55	76	194	175	234	161	114
646951	0	0	0	0	0	0	0	0	0	0
391242	0	0	0	0	0	0	0	0	0	0
647288	2	2	2	1	6	1	2	3	7	0
401393	0	0	0	0	0	0	1	0	0	0
51024	6556	5280	5539	4447	4230	4319	3422	4479	3457	2574
100420466	0	0	0	0	0	0	0	0	0	0
342808	0	0	0	0	0	1	0	1	1	1
401863	0	0	0	0	0	0	0	0	0	0
84832	0	0	0	0	0	0	0	0	0	0
400141	1	2	5	2	0	0	0	2	0	1
283	430	350	419	301	293	173	157	221	153	111
100310782	0	0	0	0	0	0	0	0	0	0
619207	31	13	28	47	51	34	35	39	48	51
124296660	4	1	7	3	7	5	5	2	6	6
347333	0	0	0	0	0	0	0	0	0	0
594857	0	0	0	0	0	0	0	0	0	0
120376	12	0	5	4	7	5	3	3	6	4
100505854	454	391	400	464	442	221	248	311	312	237
2311	0	0	0	1	1	0	0	0	0	1
441272	0	0	0	0	0	0	0	0	0	0
255374	70	64	85	85	85	66	71	100	81	54
646282	0	0	0	0	0	0	0	0	0	0
653108	0	0	0	0	0	0	0	0	0	0
285311	0	0	0	0	0	0	0	1	0	0
54027	0	0	0	0	0	0	0	0	0	0
389000	0	0	0	0	0	0	0	0	2	0
283922	275	230	302	358	325	364	302	413	445	318
341689	0	0	0	0	0	0	0	1	0	0
344167	0	0	0	2	4	1	0	0	3	6
387104	0	3	0	1	0	2	2	1	2	3
645973	0	0	0	0	0	0	0	0	0	0
390651	0	0	0	0	1	0	0	0	0	1
390877	3	2	1	2	2	2	0	1	2	0
402240	0	0	0	0	0	0	0	0	0	0
100130894	0	1	0	1	0	2	2	2	0	0
54492	1	0	0	19	16	7	5	3	15	16
100271286	3	0	5	0	0	3	1	2	2	1
285588	2	0	1	2	0	0	2	1	5	1
643981	3	0	3	0	1	2	0	0	0	0
79441	582	470	595	600	637	630	599	772	587	416
442175	0	0	0	1	0	0	0	0	1	2
387804	5	3	0	7	1	2	1	0	9	0
677779	0	0	0	0	0	0	0	0	0	0
644972	652	621	554	364	377	317	231	318	188	164
399942	104	108	136	83	102	126	119	153	86	75
644246	240	218	221	207	203	165	150	177	142	107
107984142	240	218	221	207	203	165	150	177	142	107
401562	2	5	8	5	5	5	2	2	4	2
152225	11	11	11	8	12	22	17	19	22	24
92482	1194	1011	1140	1295	1230	1370	1450	1537	1186	1049
390231	0	0	0	0	0	0	0	0	0	0
346562	0	0	0	2	3	0	0	0	0	2
392371	0	0	0	0	0	0	0	0	0	0
388181	0	0	1	3	2	0	0	2	0	1
101926911	7	5	12	13	4	4	8	1	7	7
401825	0	0	0	0	0	0	0	0	0	0
57412	5	9	15	8	3	6	2	3	5	3
100528020	0	0	0	0	0	0	0	0	0	0
440503	0	0	0	0	2	3	2	2	5	7
643971	0	0	0	0	0	0	0	0	0	0
391387	0	0	0	0	0	0	0	0	0	0
6174	258	267	246	180	193	141	125	149	151	86
282801	0	0	0	0	0	0	0	0	0	0
730005	2	0	0	4	1	0	0	0	2	0
153218	0	0	0	4	0	0	0	0	0	0
613227	0	0	0	1	0	0	1	0	0	4
344022	0	0	0	10	5	1	0	0	13	4
284116	0	0	1	0	0	3	1	0	0	0
51400	6110	5162	6568	4955	4533	3324	3221	4017	5197	3611
728279	0	1	0	1	2	0	0	0	0	0
343851	0	0	0	0	0	0	0	0	0	0
10809	2688	1923	1987	1330	1518	1347	1169	1506	1151	923
92682	33	31	28	16	14	20	16	25	17	13
128580	74	47	45	22	47	25	32	44	19	12
401375	5	9	4	6	15	4	1	12	6	5
55384	3070	2615	3415	8427	8514	3254	3737	4187	7855	6072
342666	0	1	0	1	0	5	2	2	1	5
441155	10	6	15	11	11	9	9	10	6	9
727842	2	0	1	0	1	1	0	0	0	0
728130	46	32	46	68	62	66	70	90	122	79
642317	0	0	0	0	0	0	0	0	0	0
64506	211	214	254	49	32	108	75	112	40	54
400954	110	61	89	93	109	162	141	220	77	69
652423	0	0	0	0	0	0	0	0	0	0
646479	0	0	0	0	0	0	0	0	0	0
85486	11	11	16	6	11	7	8	25	11	8
386757	0	0	1	0	0	0	0	0	0	0
100422384	2	2	4	2	3	1	4	0	4	5
100422431	0	0	0	0	0	0	2	0	0	0
414254	4	3	7	2	6	1	6	6	2	6
647155	0	0	0	0	0	0	0	0	0	0
245927	0	0	0	0	0	0	0	0	0	0
403339	0	0	0	0	0	0	0	0	0	0
105370047	0	0	0	0	0	0	0	0	0	0
645482	0	0	1	0	0	0	0	0	0	0
442319	3	2	3	131	108	4	6	4	193	130
643689	0	0	0	0	0	0	0	0	1	0
100288842	288	244	308	379	415	321	295	333	273	222
23053	2433	1964	2443	3368	3551	2069	2176	2928	3865	2754
100132308	0	0	0	0	0	0	0	0	0	0
402509	0	0	0	0	2	0	0	0	0	1
100270907	0	0	0	0	0	0	0	0	0	0
727835	0	1	3	5	1	3	3	1	2	3
389124	0	0	0	0	0	0	0	0	0	1
440956	0	0	0	0	0	0	0	0	0	0
414152	2	0	1	4	1	0	3	9	6	3
388942	3	0	1	2	2	19	17	15	9	11
100271715	32	29	35	56	35	13	16	22	24	44
728858	0	0	0	0	0	0	0	0	0	0
7866	3598	2810	2972	2177	2168	2971	2470	3289	2518	1883
105371730	16	20	26	20	6	12	9	14	16	8
440854	10	5	6	15	13	8	11	9	24	5
9189	2718	2272	2632	3124	3119	3505	3044	3853	4464	3098
392516	0	0	0	0	0	0	0	0	0	0
440356	10	5	2	10	7	3	0	5	5	4
100188893	0	0	0	0	0	0	0	0	0	0
644924	1	1	1	3	2	0	1	0	0	2
221092	355	328	431	497	498	411	363	541	505	346
751071	421	298	387	283	272	231	218	310	441	301
6145	0	0	1	0	0	2	0	0	0	0
641977	666	523	587	464	563	403	364	538	499	319
728588	0	0	0	0	0	0	0	0	0	0
84820	42	45	59	64	83	43	61	57	68	67
402287	72	114	62	46	59	41	33	37	20	21
643680	0	0	0	3	4	0	0	0	11	11
391819	0	0	0	0	1	0	0	0	0	0
101927588	5	1	3	2	1	3	1	5	3	1
654463	281	212	233	296	225	672	679	1020	355	259
256223	0	0	0	0	0	0	0	0	0	0
644945	0	0	0	0	0	0	0	4	0	0
4515	26	20	29	46	63	44	30	38	55	33
128709	0	0	0	0	0	0	0	0	0	0
731275	23	14	25	37	46	25	19	34	48	43
729475	1	0	0	5	1	4	1	1	6	5
100128646	0	0	0	0	0	0	0	0	0	0
253128	2	1	3	1	3	2	2	4	12	2
342	3	2	0	0	0	5	2	8	0	2
645027	0	0	0	0	0	0	0	0	2	0
728597	0	0	0	4	0	0	0	2	0	1
441204	6	8	14	11	11	6	9	4	3	6
219537	0	0	0	0	0	0	0	0	0	1
341674	0	0	0	0	0	0	0	0	0	0
646754	0	0	0	0	0	0	0	0	0	0
100287272	3	3	4	7	9	1	4	4	6	7
401247	15	14	14	27	34	32	21	23	32	18
388122	1	1	0	1	0	1	0	1	0	0
649238	0	0	0	0	0	0	0	0	0	0
196913	80	58	65	100	107	94	80	105	231	193
283551	80	58	65	100	107	94	80	105	231	193
326317	0	0	0	0	0	0	0	0	0	0
8489	3	1	1	1	1	0	1	0	2	0
105377213	0	1	0	0	0	0	0	0	2	3
390848	1	0	0	0	0	0	0	1	0	0
285830	34	29	20	81	63	58	61	73	90	72
207032	0	0	0	0	0	0	1	0	0	0
389763	0	0	0	0	0	0	0	0	0	0
392552	0	0	0	0	0	0	0	0	0	0
101059953	6	7	4	0	22	6	3	42	7	3
125150	802	640	726	607	663	567	543	746	393	359
102724637	0	1	0	0	0	0	0	0	0	0
2856	0	0	0	0	0	0	0	0	0	0
64283	2136	1656	1944	1471	1511	1442	1390	2053	1699	1265
353149	0	0	0	0	1	0	0	0	1	1
100130742	36	31	45	52	57	45	41	47	63	54
729920	278	282	279	525	495	191	165	196	352	277
402425	0	0	0	5	2	0	0	2	0	1
101059938	4	2	4	3	2	2	4	5	7	0
644070	0	0	0	0	0	0	0	0	0	1
152845	0	0	1	1	0	1	0	0	0	0
728128	0	0	0	0	0	0	0	0	0	0
100132073	0	0	0	0	0	0	0	0	0	2
107985075	0	0	0	0	0	0	0	0	0	0
646672	23	21	20	17	24	18	12	22	4	4
54047	0	0	0	0	0	0	3	0	0	0
341392	0	0	0	0	0	0	0	0	0	0
79680	863	684	865	716	710	924	823	1180	663	451
100270963	1	0	0	0	1	2	0	0	2	1
340267	22	12	13	66	99	53	48	60	80	55
11331	9983	8385	9010	6847	6922	8495	7743	9747	7255	5833
100130357	15	13	20	20	11	26	16	38	38	27
100996648	0	0	0	0	0	0	0	0	0	0
388344	5961	4915	5437	2958	3011	2986	2502	2913	1737	1249
80060	4	16	9	14	10	10	6	8	5	6
2229	1	1	1	1	2	1	0	0	1	0
100287345	0	0	0	0	0	0	0	0	0	0
678655	780	612	627	461	467	694	589	768	413	333
84461	643	501	533	631	599	711	544	692	806	622
343981	0	0	0	0	0	0	0	0	0	0
392862	0	0	0	1	0	1	1	0	0	0
100129229	0	0	0	0	0	0	0	0	0	0
140715	0	0	0	0	0	0	0	0	0	0
100506713	198	187	198	223	194	154	184	181	237	187
153684	146	99	124	208	193	319	320	431	388	341
442459	0	0	0	0	0	0	0	0	0	0
100129001	0	0	0	0	0	0	0	0	0	0
54022	0	0	0	0	0	0	0	1	0	0
3876	0	1	0	1	0	0	1	0	0	0
401507	0	0	0	0	0	0	0	0	0	0
100132994	0	0	0	0	1	0	0	1	2	0
137886	1336	1141	1259	1035	909	756	757	872	619	512
100130361	0	0	0	0	0	0	0	0	0	0
26138	0	0	0	0	0	0	0	0	0	0
644019	109	110	111	164	118	100	94	112	140	75
646174	0	0	0	0	0	0	0	0	0	0
441666	163	125	145	157	119	282	266	285	180	156
360226	0	0	0	0	0	0	0	0	0	0
391179	0	0	0	0	1	0	0	0	1	1
26983	0	0	0	0	0	1	0	0	0	0
652276	207	148	198	267	279	275	261	311	380	260
100996279	0	0	0	0	0	0	0	0	0	0
392485	0	0	0	0	0	0	0	0	0	0
286430	0	0	0	2	2	0	0	0	0	0
4586	0	0	0	0	2	1	0	0	2	5
692094	0	0	0	3	4	0	1	0	3	3
55889	1	1	4	3	2	12	14	14	9	12
730112	4	4	4	5	5	4	9	4	12	1
106660612	554	382	511	647	631	410	351	460	705	478
55670	4044	3390	3771	5423	6176	3362	3030	3687	4789	3486
285696	3	1	1	14	11	18	20	22	30	21
389207	0	0	0	1	0	2	0	0	0	0
6961	0	0	0	0	0	1	0	0	0	0
100418829	0	0	0	0	0	0	0	0	0	0
134121	1	3	8	10	17	3	3	2	3	5
134111	7	6	11	15	12	6	16	14	47	17
106481706	0	0	0	0	0	0	0	0	0	0
340094	0	0	0	0	0	0	1	1	0	0
286348	0	0	0	0	0	0	0	0	0	0
101927905	123	102	86	58	49	86	69	97	56	31
399715	5	5	10	10	3	5	7	8	9	6
100506688	1	0	0	1	1	0	0	3	0	1
60493	1031	797	863	1232	1094	1110	954	1417	1395	985
440270	282	285	321	518	613	297	352	398	638	415
55449	784	590	721	823	706	539	540	660	558	446
157855	2	3	5	24	21	4	7	5	29	14
137107	0	0	0	0	0	0	0	0	0	0
648947	29	26	28	31	22	55	49	46	76	50
2576	0	0	0	0	0	0	0	0	0	0
2578	0	0	0	0	0	0	0	0	0	0
2579	0	0	0	0	0	0	0	0	0	0
26748	0	0	0	0	0	0	0	0	0	0
645073	0	0	0	0	0	0	0	0	0	0
57594	424	387	429	381	373	423	365	517	391	226
102724473	2	0	1	0	0	0	1	0	2	0
100507650	0	0	0	0	1	0	0	0	0	0
100270869	0	0	1	0	0	0	0	0	0	0
1654	11543	9684	13186	8641	7170	12593	13159	17938	9209	6463
64601	1531	1210	1345	1180	1290	1495	1337	1846	1304	965
646506	0	0	0	0	0	0	0	0	0	0
139452	0	0	0	0	0	0	0	1	0	0
455	10	3	5	5	0	0	0	0	0	0
642448	0	0	0	0	0	0	0	0	0	0
728957	0	0	0	0	0	0	0	0	0	0
441332	0	0	0	0	0	0	0	0	0	0
100132396	0	0	0	0	0	0	0	0	0	0
647298	0	0	0	0	0	0	0	0	0	0
100379220	0	0	0	0	0	0	0	0	1	0
100131980	0	0	0	1	1	0	0	0	2	0
100128890	90	88	119	153	141	103	92	92	139	72
4636	535	452	475	625	554	207	149	199	380	324
170949	0	0	0	0	0	0	0	0	0	0
100287083	0	0	0	0	0	0	0	0	0	0
388815	995	888	937	1195	1337	957	984	1348	1026	706
85508	0	0	0	2	1	0	1	0	0	0
100506241	0	0	0	0	0	0	0	0	0	0
407975	379	331	365	179	199	486	491	540	290	213
55628	1058	868	1177	1201	1206	1188	1027	1581	1245	888
114044	77	61	68	34	37	44	27	50	28	13
79716	595	431	519	555	527	428	351	544	508	356
124904942	595	431	519	555	527	428	351	544	508	356
392298	1	1	0	0	0	0	1	0	0	2
100419570	0	0	0	0	0	0	0	0	0	0
100271252	0	0	0	0	0	0	0	0	0	0
386672	0	0	0	0	0	0	0	0	0	0
386677	0	0	0	0	0	0	0	0	0	0
616	0	1	0	3	0	0	0	0	0	0
100132995	0	0	0	0	0	0	0	0	0	0
284837	0	4	1	34	36	4	2	6	15	8
100526842	79	51	55	40	37	118	113	120	82	65
652991	0	0	0	0	2	1	0	0	0	2
283514	0	0	0	2	1	0	0	0	0	2
400123	22	19	11	82	80	12	19	21	24	34
646982	22	19	11	82	80	12	19	21	24	34
642633	0	0	0	0	0	0	1	0	0	0
644669	0	0	0	0	0	0	0	0	0	0
441878	0	0	0	0	0	0	0	0	0	0
388795	12	4	14	13	15	11	7	6	11	18
193629	8	6	5	6	8	18	15	31	28	26
100133163	0	0	0	0	0	0	0	0	0	0
245930	0	0	0	0	0	0	1	0	0	0
245929	0	0	0	0	0	0	0	0	0	0
170527	0	0	0	0	1	0	0	0	0	0
391267	1	0	1	12	1	3	0	3	34	31
83863	0	0	0	0	0	0	0	0	0	0
128954	0	0	0	0	0	0	0	0	0	0
286554	31	38	40	32	37	31	27	35	23	25
105377223	31	38	40	32	37	31	27	35	23	25
451	0	0	0	0	0	0	0	0	0	0
400831	1	0	0	3	0	1	1	1	0	0
100874287	0	0	0	0	0	0	0	0	0	0
100419554	0	0	0	0	0	0	0	0	0	0
729501	0	0	0	0	0	0	0	0	0	0
391584	0	0	0	0	0	1	0	0	0	0
3166	0	0	0	10	7	5	5	0	24	17
118126072	48	41	37	52	49	33	31	59	29	37
2642	0	0	0	1	3	0	0	0	2	1
6248	0	0	0	0	0	0	0	0	0	0
51032	0	0	0	0	0	0	0	0	0	0
729515	940	803	882	698	679	822	790	1012	623	395
56900	3971	3802	3952	4894	4823	3127	2925	3646	3870	3078
100130319	0	0	0	0	0	0	0	0	0	0
109286553	72	47	65	67	89	78	69	92	97	68
106479025	1	0	0	0	1	0	0	0	1	7
728833	15	8	12	21	7	9	13	11	27	11
8718	29	32	33	341	296	28	26	30	96	48
100131465	6	4	1	5	7	5	3	7	2	6
100420880	0	0	0	0	0	0	0	0	0	0
128136	0	0	0	0	0	0	0	0	0	0
442249	0	1	0	0	0	1	0	1	1	1
339535	0	0	0	0	0	1	1	0	4	0
643136	38	22	28	66	46	33	33	49	38	26
643471	0	0	0	0	0	0	0	0	0	0
730016	0	1	0	0	0	0	2	0	0	0
116123	0	0	0	1	0	1	0	0	0	0
284685	22	6	19	25	16	26	18	22	8	20
440700	2	2	1	1	7	1	0	3	5	4
124902709	0	0	0	0	0	0	0	0	0	0
100131187	23	18	16	17	10	16	7	14	9	3
649458	0	0	0	0	0	0	0	0	0	0
126638	0	2	0	23	22	8	12	16	61	39
100996702	2	0	2	0	1	0	5	1	0	6
643329	0	0	0	0	0	0	0	0	0	0
100129138	5	3	4	1	0	8	7	1	1	1
391053	0	0	0	0	0	0	1	0	0	0
729828	2	1	1	0	6	0	1	2	0	2
105370369	0	0	0	0	0	0	0	0	0	0
606495	382	267	319	379	412	232	194	261	220	149
400750	27	19	23	9	14	25	17	22	15	7
441880	0	0	0	0	0	0	0	1	1	0
646262	0	0	0	0	0	0	0	0	1	0
84809	632	560	574	641	699	611	518	720	704	480
284498	11	3	8	5	11	6	3	4	8	8
100287898	21	19	35	35	17	11	15	6	27	10
8511	2	9	4	2	0	4	2	2	2	0
219293	16	9	5	11	9	12	12	18	8	8
100126331	1	0	0	1	0	0	0	0	0	0
100126346	0	0	0	0	0	0	0	0	0	0
100126316	0	0	0	0	0	0	0	0	0	0
100126342	0	0	0	0	0	0	0	0	0	0
100126349	0	0	0	0	0	0	0	0	0	0
100126297	9	11	12	5	19	15	8	7	34	6
100126354	0	0	0	0	0	0	0	0	0	0
100126310	0	0	0	0	0	0	0	0	0	0
100126350	4	2	7	7	2	7	2	2	10	9
100126336	0	0	0	0	0	0	0	0	0	0
100126302	3	6	9	4	1	3	3	4	1	0
100126306	0	0	0	0	0	0	0	0	0	0
100126343	0	1	0	0	0	0	0	0	0	0
100126296	1	0	0	3	0	2	2	1	2	0
100126327	1	0	0	0	0	1	1	1	1	0
100126341	0	0	0	0	0	0	0	0	0	0
100126340	0	0	0	0	0	0	0	0	0	0
100126324	0	0	0	0	0	0	0	0	0	0
100126304	0	0	0	0	0	0	0	0	0	0
100126309	0	0	0	0	0	0	0	0	0	0
100126303	0	0	0	0	0	0	0	0	0	0
100126347	1	1	0	1	3	1	1	1	1	2
100126307	0	0	0	0	0	0	0	0	0	0
100126345	1	0	5	0	1	2	2	2	2	2
100126314	1	0	0	1	0	0	0	0	0	0
100126334	0	0	0	0	0	0	0	0	0	0
100126339	0	0	0	0	0	0	0	0	0	0
100302114	0	0	0	0	0	0	0	0	0	0
100126308	8	5	6	10	13	2	4	3	13	16
103504737	0	0	0	0	0	0	0	0	0	0
100126320	0	0	0	0	0	0	0	0	0	0
100126330	0	0	0	0	1	1	0	1	1	0
106479057	0	0	0	0	0	0	1	0	0	0
160313	0	7	8	2	0	0	0	0	0	0
100422564	0	0	0	0	0	0	0	0	0	0
100271020	0	0	0	0	0	0	0	0	0	0
728179	0	0	0	0	0	0	0	0	0	0
353094	0	0	0	0	0	0	0	0	0	0
643954	0	0	0	0	0	0	0	0	0	0
642738	3	5	0	2	1	2	0	1	4	0
10437	3	3	1	8	13	71	59	82	113	83
112267977	0	0	0	0	0	0	0	0	0	0
100421733	0	0	0	0	0	0	0	0	0	0
729293	0	0	0	0	0	0	0	0	0	0
147710	2	0	1	0	0	1	0	1	5	3
124901409	2	0	0	0	0	0	0	0	1	0
100271301	0	0	0	0	0	0	0	0	0	0
105378052	0	3	0	0	0	0	0	1	1	0
81407	0	0	0	0	0	0	0	0	0	1
100129061	0	0	0	0	0	0	0	0	0	0
100271210	0	0	0	0	0	0	0	0	0	1
100271198	0	2	0	0	1	0	0	0	0	0
729431	0	0	0	0	0	0	0	0	0	0
106480783	0	0	0	0	0	0	0	0	0	0
100862853	0	0	0	0	0	0	0	0	0	0
645452	0	0	0	0	0	0	0	0	0	0
100131229	0	0	0	0	0	0	0	0	0	0
387322	0	0	0	0	0	0	0	0	0	0
730101	651	540	567	2374	2342	284	300	404	979	759
100129694	0	0	0	1	2	0	0	0	2	0
100132153	26	35	26	87	80	3	3	3	5	0
100419727	0	0	0	0	0	0	0	0	0	0
109729116	0	0	0	0	0	0	0	0	0	0
100129784	4	0	1	3	3	0	0	1	0	0
285780	1	0	0	6	0	2	3	1	4	5
286444	88	93	85	53	77	40	47	48	23	45
100506302	57	64	77	103	79	67	44	82	66	50
493821	0	0	1	1	0	0	0	1	0	0
643851	0	0	0	0	0	0	0	1	1	2
643884	0	1	0	0	0	0	0	0	0	0
100270935	0	0	0	0	0	0	0	0	0	0
285095	1	2	3	4	7	2	3	2	0	1
79741	610	457	473	473	513	417	414	480	365	268
100271178	5	6	4	4	6	4	2	4	3	10
644016	1	0	0	0	2	1	3	2	0	0
106478960	0	0	0	0	0	0	0	0	0	0
100288252	0	0	0	0	1	0	0	0	2	2
643627	0	0	0	0	0	0	0	0	0	0
107075186	0	0	0	0	0	0	0	0	0	2
100421093	0	0	0	3	1	1	6	0	2	1
107075197	0	0	0	0	0	0	0	0	0	0
96459	4831	4206	4552	4972	4596	5169	4788	6161	4897	3864
646785	38	36	31	23	16	25	18	23	12	13
100129422	0	0	0	0	0	0	0	0	0	0
107075292	0	0	0	0	0	0	0	0	0	0
100131031	0	0	0	0	0	0	0	0	0	0
106480237	0	0	0	0	0	0	0	0	0	0
100873168	0	0	0	0	0	0	0	0	0	0
100271176	0	4	3	2	2	1	0	0	0	0
100128379	0	0	0	2	0	0	0	0	0	0
647169	0	0	0	0	0	0	0	0	0	0
100131041	0	0	0	0	0	0	1	0	0	0
100131390	120	108	104	300	298	83	91	147	268	194
100133294	3	2	1	0	0	3	0	0	0	0
394255	0	0	0	18	16	6	1	9	34	31
646674	0	0	1	0	0	0	0	0	0	0
81694	0	0	0	0	0	0	0	2	0	2
728666	27	22	25	17	16	18	13	20	11	18
100127917	0	0	0	0	0	0	0	0	0	0
100526416	0	0	0	0	0	0	0	0	0	0
645157	0	0	0	0	0	0	0	0	0	0
442153	1	0	0	2	1	0	1	3	5	0
442164	0	1	0	2	2	2	2	1	3	2
644186	0	0	2	1	1	2	0	4	2	1
442225	0	0	0	0	0	0	0	0	0	0
100419974	0	0	0	0	0	0	0	0	0	0
100422453	0	0	0	0	0	0	0	0	0	0
100421091	0	0	0	0	0	1	0	0	0	0
100419073	3	11	5	0	5	3	2	2	10	7
100271338	0	0	0	0	0	0	0	0	0	0
51192	598	513	463	687	687	1239	1096	1289	578	474
127545	0	0	0	0	0	0	0	0	0	0
10340	4	0	1	1	0	0	0	2	6	0
100131471	56	43	40	104	120	43	33	46	73	41
100271253	1	0	0	4	0	0	0	0	2	2
11029	0	0	0	0	0	0	0	0	0	0
158104	20	23	15	10	21	19	15	11	13	14
442267	3	4	2	4	5	4	2	0	6	6
107075303	1	1	0	1	14	1	3	0	4	3
643859	0	0	0	0	0	0	0	0	0	0
454	3	4	2	2	0	0	1	0	0	0
100288175	0	2	3	21	36	47	48	58	59	61
170513	0	0	0	0	0	0	0	0	0	0
106481661	0	0	0	0	0	0	0	0	0	0
81390	0	0	0	0	0	1	0	0	0	0
340598	0	0	0	0	0	0	0	2	0	0
100419733	0	0	0	0	0	0	0	0	0	0
51025	283	206	184	228	196	256	210	265	239	153
441160	0	0	0	0	0	0	0	0	0	0
222701	0	0	0	1	0	0	4	1	10	1
100129074	0	0	0	0	0	0	0	0	0	0
442218	0	0	0	0	0	0	0	0	0	0
642935	10	4	6	32	30	27	27	44	20	21
728614	0	0	0	0	0	0	0	0	0	0
100132242	0	0	0	0	0	0	0	0	0	0
283165	0	0	1	0	0	0	0	0	1	0
442252	0	0	0	0	0	1	1	1	0	6
100289319	0	0	0	0	0	0	0	0	0	0
100873813	0	0	0	0	0	0	0	0	0	0
728590	1	1	2	3	0	2	1	3	1	2
653314	0	0	0	0	0	0	0	0	0	0
442162	5	6	3	2	3	1	4	4	4	0
387323	0	0	0	0	0	0	0	0	0	0
168448	3	4	1	5	5	0	1	5	1	2
55714	2774	2259	3272	1824	2189	1217	1469	1796	1032	597
100271131	0	0	0	4	0	1	0	1	0	5
101927722	0	0	0	0	0	0	0	0	0	0
646024	5	5	8	2	3	6	7	18	6	6
106480263	1	0	2	0	0	1	0	1	0	5
100533723	0	0	0	0	0	0	0	0	0	0
100130449	0	0	0	0	0	0	0	2	0	0
100996944	0	0	0	0	0	0	0	0	0	0
389435	766	667	697	494	491	533	436	557	372	305
100874402	0	0	0	0	0	0	0	0	0	0
100271103	2	0	0	0	0	0	0	0	0	0
100131805	0	0	0	0	0	0	0	0	0	0
106479046	0	0	0	0	0	0	0	0	0	0
29092	496	393	442	644	597	573	473	713	639	409
100128610	0	0	0	0	0	0	0	0	0	0
81078	0	0	0	0	0	0	0	0	0	0
100129844	5	3	4	5	6	40	22	30	23	10
100420839	3	1	1	3	2	3	1	5	0	2
442242	0	0	0	0	0	1	0	0	1	0
100131913	0	0	0	0	0	0	0	0	0	0
100270838	0	0	0	0	0	0	0	0	0	0
100270925	0	0	0	0	0	0	0	0	0	0
139748	0	0	0	0	0	0	0	0	0	0
100505876	1260	1170	1416	2858	2405	1191	1186	1334	1903	1470
644082	0	0	0	0	0	0	0	0	0	0
100133102	0	0	0	0	0	0	0	0	0	0
124901233	0	0	0	0	0	0	0	0	0	0
100422587	0	1	0	0	0	0	0	0	0	0
100129278	0	0	0	0	0	0	0	0	0	0
56903	8	10	8	20	23	18	10	10	8	18
654835	0	0	0	0	0	0	0	0	0	0
100421246	0	0	0	0	0	0	0	0	0	0
100128312	0	0	0	0	0	0	0	0	0	0
100271057	0	0	0	0	0	0	0	0	0	0
163033	776	525	651	471	409	652	464	642	436	287
106480262	0	0	0	0	0	0	0	0	0	0
106478982	0	0	0	0	0	0	0	0	0	0
100130820	0	0	0	0	0	0	0	1	0	0
646819	25	32	35	12	18	20	11	24	18	12
23436	0	0	0	0	0	0	0	0	0	0
106479055	0	0	0	0	0	0	0	0	0	0
107075241	0	0	0	0	0	0	0	0	0	0
100421395	3	2	1	1	0	1	2	4	0	0
641293	6	2	3	5	3	1	3	4	2	2
728567	0	0	0	0	0	0	0	0	0	0
100419610	0	0	0	0	1	0	0	0	0	0
646269	0	0	0	0	0	0	0	0	0	0
106480809	0	0	0	0	0	0	0	0	0	0
440400	221	200	198	273	249	167	156	219	224	159
644269	0	0	0	0	0	0	0	0	0	0
100421018	0	0	0	0	0	0	0	0	0	0
100128985	0	0	0	0	0	0	0	0	0	3
